12.009749,12.060539,12.065632,12.080566,12.108133,12.117584,12.102802,12.087774,12.077792,12.073024,12.074587,12.073461,12.071711,12.069399,12.0667305,12.064396,12.061341,12.057945,12.054429,12.052744,12.0500765,12.047558,12.043855,12.041107,12.037872,12.0360985,12.033477,12.031628,12.029276,12.027812,12.02689,12.026309,12.024575,12.021204,12.015843,12.009415,12.004464,11.99907,11.994503,11.989727,11.986533,11.984571,11.98486,11.984857,11.984372,11.986059,11.988714,11.9845085,11.97859,11.992561,12.009194,12.034725,11.983271,12.16701,11.428091,9.008275
11.94654,12.0594635,12.064315,12.075212,12.098759,12.10586,12.091378,12.077081,12.067834,12.061679,12.060954,12.058354,12.056194,12.053838,12.051707,12.050013,12.047623,12.044586,12.041282,12.039626,12.037082,12.034798,12.031257,12.028484,12.0252495,12.023492,12.021013,12.019342,12.01713,12.015738,12.015007,12.014673,12.013294,12.010287,12.00526,11.999128,11.994411,11.989279,11.985016,11.980355,11.977023,11.974751,11.974763,11.974488,11.973891,11.975428,11.978043,11.9753475,11.971702,11.988653,12.00816,12.036587,11.990498,12.17096,11.464769,9.168741
11.888775,12.058106,12.060864,12.068826,12.091824,12.098984,12.084927,12.070094,12.059809,12.052997,12.052197,12.049719,12.047978,12.04611,12.044617,12.043665,12.042004,12.039433,12.036475,12.034964,12.032631,12.030587,12.027235,12.024485,12.021276,12.019534,12.01714,12.015571,12.013401,12.011992,12.011287,12.011009,12.009741,12.006855,12.001923,11.995856,11.991176,11.986075,11.981905,11.977155,11.973592,11.970887,11.970515,11.969831,11.96904,11.970393,11.9729805,11.97081,11.968148,11.987504,12.009798,12.039722,11.997685,12.176012,11.501966,9.322068
11.785759,12.061082,12.059611,12.062396,12.085113,12.0926075,12.079028,12.064841,12.054987,12.048527,12.047954,12.046153,12.045277,12.044349,12.043881,12.044028,12.043454,12.041668,12.039378,12.038199,12.03629,12.034634,12.031632,12.028996,12.025879,12.024145,12.021806,12.020287,12.018093,12.016608,12.01584,12.015543,12.014315,12.011505,12.00663,12.000626,11.996014,11.990998,11.986969,11.982125,11.978288,11.974998,11.974089,11.9726925,11.971431,11.972183,11.9744215,11.972509,11.970613,11.990902,12.014411,12.045491,12.007772,12.176062,11.541148,9.523384
11.693113,12.066861,12.061188,12.059024,12.08155,12.089097,12.075578,12.062969,12.05509,12.0497875,12.049408,12.048343,12.0482435,12.048154,12.048532,12.049537,12.0498295,12.048722,12.04705,12.046219,12.044711,12.043381,12.04069,12.038182,12.035142,12.033385,12.031002,12.0294285,12.027117,12.025514,12.024608,12.024223,12.022955,12.020165,12.015304,12.009373,12.004878,12.000027,11.99618,11.991371,11.98742,11.983798,11.982564,11.980624,11.978929,11.979079,11.980917,11.979047,11.977468,11.996799,12.019348,12.051214,12.016128,12.170136,11.560384,9.670218
11.561461,12.072429,12.061816,12.053542,12.07595,12.083509,12.069855,12.060114,12.0559845,12.052601,12.052165,12.051918,12.052665,12.053438,12.054682,12.056613,12.057864,12.057514,12.056516,12.056012,12.054946,12.05403,12.051765,12.049446,12.046589,12.044892,12.042644,12.041185,12.038961,12.037382,12.036526,12.036194,12.035034,12.032356,12.027565,12.021697,12.017286,12.012513,12.008783,12.003837,11.999585,11.9952965,11.99345,11.990567,11.988166,11.98725,11.988313,11.986172,11.984719,12.001963,12.0223875,12.054378,12.0226,12.164862,11.58319,9.820042
11.468811,12.073953,12.060787,12.04898,12.071357,12.07878,12.064765,12.057439,12.056641,12.054766,12.054011,12.054149,12.055305,12.056449,12.058071,12.060463,12.062211,12.062258,12.061591,12.061208,12.060362,12.0597105,12.057733,12.05555,12.052868,12.051279,12.049272,12.048037,12.046061,12.044637,12.043992,12.043834,12.042884,12.0403595,12.03567,12.02983,12.025423,12.020598,12.016855,12.011671,12.007104,12.002184,11.999781,11.996088,11.993123,11.991297,11.991657,11.989097,11.987534,12.002902,12.021427,12.052884,12.023235,12.163412,11.596588,9.885759
11.342173,12.080617,12.061377,12.043126,12.065949,12.074892,12.062311,12.05802,12.059914,12.0596895,12.059076,12.059922,12.061673,12.063375,12.065468,12.068329,12.0705595,12.071043,12.07073,12.070431,12.069791,12.069415,12.067803,12.065859,12.063474,12.062063,12.0604315,12.059539,12.057943,12.056746,12.056357,12.056348,12.055561,12.053085,12.048345,12.042348,12.037793,12.032764,12.028899,12.023364,12.018396,12.012774,12.009788,12.005242,12.001669,11.99892,11.998603,11.995721,11.994101,12.007165,12.02325,12.053267,12.026442,12.16766,11.622935,9.977704
11.256537,12.088168,12.06307,12.039397,12.062883,12.074097,12.063883,12.061508,12.063936,12.064534,12.064405,12.065831,12.067972,12.070056,12.072395,12.075424,12.077801,12.078481,12.078305,12.077988,12.077394,12.077132,12.075742,12.073988,12.071849,12.070587,12.069262,12.068645,12.067362,12.066348,12.0661335,12.066181,12.065435,12.062888,12.057982,12.051738,12.046971,12.0417,12.037672,12.031868,12.026646,12.020648,12.0173855,12.012432,12.00856,12.005396,12.0048,12.001848,12.000236,12.011878,12.026373,12.054817,12.029853,12.175242,11.646611,10.03875
11.155407,12.09549,12.064149,12.034629,12.0589285,12.072994,12.065761,12.065768,12.0688095,12.070275,12.070543,12.07244,12.074825,12.077114,12.07952,12.082555,12.084914,12.085657,12.085447,12.084946,12.084234,12.084012,12.08276,12.081145,12.079228,12.0781355,12.077219,12.077011,12.076209,12.075513,12.07565,12.075896,12.075334,12.0728035,12.067787,12.06131,12.056333,12.050823,12.046658,12.04057,12.035035,12.028583,12.025003,12.0195465,12.015292,12.011504,12.010422,12.007236,12.00557,12.015536,12.028253,12.054495,12.0322695,12.1851015,11.67994,10.123238
11.096571,12.09898,12.064404,12.031883,12.056761,12.073023,12.068144,12.069698,12.072785,12.074578,12.074969,12.076913,12.079184,12.081308,12.083469,12.086243,12.088317,12.088873,12.088395,12.087595,12.086617,12.086309,12.085026,12.083428,12.0816145,12.0806465,12.080072,12.080225,12.0798645,12.079477,12.079987,12.080478,12.080143,12.077687,12.072635,12.066016,12.060909,12.05525,12.051013,12.044756,12.03901,12.032276,12.0285225,12.022761,12.018262,12.014005,12.012513,12.009076,12.007337,12.0162735,12.027954,12.052461,12.0323715,12.191929,11.705629,10.1884165
11.040029,12.10182,12.065112,12.030473,12.055918,12.074832,12.072909,12.076296,12.079277,12.081191,12.081431,12.083053,12.084832,12.086381,12.087903,12.090055,12.091484,12.091546,12.090492,12.089186,12.08777,12.087307,12.08594,12.084339,12.082687,12.081944,12.081913,12.082619,12.082913,12.082975,12.08405,12.084917,12.084913,12.082547,12.07744,12.070606,12.065293,12.059397,12.055035,12.048522,12.042492,12.035364,12.031356,12.025182,12.020363,12.015478,12.013431,12.009651,12.007821,12.015524,12.025986,12.048745,12.031124,12.1952915,11.732005,10.274214
11.015485,12.101976,12.065614,12.031064,12.056781,12.077646,12.078032,12.082725,12.085465,12.087278,12.08723,12.088345,12.089499,12.090351,12.091156,12.0926285,12.09336,12.092861,12.091198,12.089417,12.087593,12.086971,12.0855055,12.083883,12.082383,12.081874,12.082359,12.083576,12.084473,12.084949,12.086555,12.087781,12.088075,12.085782,12.080628,12.073603,12.068099,12.061981,12.05749,12.050751,12.044485,12.037028,12.0328045,12.026292,12.021223,12.015814,12.01329,12.009237,12.007359,12.014022,12.023454,12.045014,12.029404,12.194011,11.751135,10.3579235
10.999714,12.101022,12.065423,12.031445,12.057446,12.07995,12.082234,12.088151,12.0909,12.092864,12.09274,12.093592,12.094327,12.0947275,12.095049,12.096053,12.096303,12.095424,12.093351,12.09124,12.08915,12.088449,12.086977,12.085398,12.084098,12.083827,12.084806,12.086497,12.087956,12.088811,12.09089,12.092415,12.092942,12.090674,12.085444,12.078209,12.0724945,12.066137,12.061508,12.054544,12.048054,12.040293,12.035867,12.02905,12.023765,12.017899,12.01496,12.010747,12.00889,12.014354,12.02253,12.042749,12.02943,12.193341,11.774542,10.461908
10.994398,12.099211,12.065613,12.032962,12.058732,12.082453,12.086534,12.093552,12.096272,12.098394,12.098272,12.098975,12.099438,12.099566,12.099601,12.10032,12.100272,12.09916,12.096841,12.094534,12.0922985,12.0915575,12.090108,12.088576,12.087463,12.087404,12.088805,12.090893,12.092836,12.094023,12.096529,12.09833,12.099067,12.096833,12.091577,12.084197,12.078317,12.071746,12.066979,12.05978,12.053069,12.04497,12.040286,12.033103,12.027567,12.021196,12.017811,12.013465,12.011652,12.015503,12.021932,12.040947,12.02993,12.189333,11.795768,10.579488
10.988417,12.099744,12.067503,12.035399,12.060552,12.085546,12.0918665,12.100077,12.102557,12.1046915,12.104503,12.105028,12.10525,12.105141,12.104943,12.105433,12.105154,12.103856,12.101341,12.098885,12.096518,12.095719,12.094242,12.092708,12.091705,12.091803,12.093539,12.095953,12.098309,12.099797,12.102713,12.104811,12.105788,12.103643,12.098434,12.090997,12.085022,12.07828,12.07339,12.065935,12.058968,12.050439,12.045405,12.037715,12.031827,12.024792,12.020836,12.016254,12.014412,12.016249,12.020491,12.0383835,12.029483,12.182683,11.812305,10.690679
10.970274,12.096068,12.068375,12.038534,12.062299,12.088252,12.096956,12.106349,12.108488,12.110606,12.11039,12.110798,12.11085,12.1105795,12.110215,12.110537,12.110071,12.108609,12.105912,12.1033125,12.100817,12.099955,12.098457,12.096941,12.096084,12.096361,12.098463,12.101225,12.10403,12.105858,12.109231,12.111663,12.112914,12.110895,12.105792,12.09835,12.092315,12.085416,12.080395,12.072678,12.065472,12.056502,12.0510845,12.042845,12.03658,12.028834,12.024267,12.019472,12.017634,12.017138,12.01884,12.035788,12.029244,12.1726,11.828329,10.8215275
10.944606,12.08856,12.067381,12.041097,12.06336,12.0897045,12.100036,12.110175,12.11201,12.114082,12.11385,12.114153,12.1140585,12.113641,12.113124,12.1132965,12.112657,12.111032,12.108159,12.105435,12.102838,12.101931,12.100448,12.098986,12.098283,12.098726,12.101134,12.104173,12.107332,12.109423,12.113136,12.115807,12.117252,12.115314,12.110289,12.102853,12.096783,12.089791,12.08469,12.076838,12.069529,12.060337,12.054701,12.04615,12.039682,12.031517,12.026582,12.021726,12.019952,12.017819,12.017728,12.034162,12.029456,12.163352,11.840313,10.931325
10.907068,12.076799,12.063985,12.042324,12.062829,12.0891695,12.100733,12.111555,12.113338,12.115633,12.115626,12.116178,12.116258,12.1159935,12.115554,12.115779,12.115119,12.113447,12.11045,12.107586,12.104849,12.103872,12.102415,12.101043,12.100557,12.101217,12.104024,12.107423,12.111072,12.113532,12.117701,12.120681,12.12239,12.120582,12.115696,12.108293,12.102168,12.095016,12.089761,12.081671,12.074192,12.064689,12.058776,12.049846,12.043129,12.034485,12.029131,12.024201,12.02252,12.018801,12.017001,12.033126,12.030528,12.155478,11.853792,11.039456
10.880135,12.067278,12.059947,12.0414,12.060901,12.086905,12.0986805,12.10981,12.111865,12.114565,12.11493,12.115969,12.116462,12.116585,12.116428,12.116891,12.116389,12.1148205,12.111832,12.1088915,12.106061,12.105034,12.1036005,12.102304,12.101984,12.102799,12.105897,12.109563,12.11359,12.116351,12.120872,12.124089,12.126012,12.124322,12.119568,12.112191,12.106013,12.098693,12.093267,12.084931,12.077266,12.067479,12.061346,12.052117,12.045207,12.036212,12.030569,12.025541,12.023906,12.01941,12.01682,12.032881,12.031584,12.153043,11.862286,11.0911665
10.842656,12.059322,12.057017,12.040905,12.059187,12.085092,12.097582,12.109287,12.111571,12.114722,12.115514,12.11715,12.118164,12.1187525,12.118914,12.119633,12.119277,12.117806,12.114756,12.111636,12.108593,12.107443,12.1059885,12.1047735,12.104658,12.105677,12.109174,12.113209,12.117749,12.120906,12.12588,12.129391,12.131579,12.130042,12.125464,12.118146,12.111915,12.104411,12.098803,12.0901785,12.082286,12.072141,12.065718,12.056107,12.048956,12.039529,12.033534,12.028465,12.026962,12.021284,12.017468,12.033672,12.034445,12.152624,11.874855,11.151658
10.816422,12.057646,12.057024,12.041264,12.058781,12.084892,12.098227,12.110451,12.11277,12.1161375,12.117153,12.119134,12.120453,12.121302,12.121621,12.122456,12.122144,12.120699,12.117557,12.114259,12.111008,12.109735,12.10823,12.107056,12.107069,12.108224,12.111998,12.116292,12.121186,12.124607,12.129873,12.13357,12.13593,12.13449,12.130033,12.1227665,12.116518,12.108915,12.103216,12.094424,12.086395,12.0760145,12.069391,12.0595255,12.052223,12.042522,12.036306,12.031283,12.029926,12.02324,12.018356,12.034842,12.0373535,12.154199,11.884321,11.187906
10.781051,12.055507,12.057179,12.042063,12.058766,12.085554,12.100369,12.113466,12.115757,12.119354,12.120591,12.122932,12.124554,12.125605,12.125992,12.12687,12.126503,12.124994,12.121613,12.11799,12.114374,12.112904,12.111283,12.110125,12.110257,12.1115675,12.115671,12.120293,12.125595,12.129304,12.134864,12.138722,12.14122,12.139852,12.135506,12.128303,12.122044,12.1143875,12.108653,12.099796,12.091714,12.081204,12.074446,12.064409,12.05701,12.04707,12.040627,12.035608,12.034423,12.027484,12.022315,12.03868,12.042264,12.155835,11.897549,11.2435
10.757514,12.054558,12.057625,12.042951,12.059274,12.086828,12.102918,12.116729,12.118924,12.122608,12.123919,12.126408,12.128136,12.129204,12.129523,12.130338,12.129845,12.1282215,12.124596,12.120688,12.116769,12.115142,12.113411,12.112235,12.112416,12.113808,12.118107,12.12293,12.128462,12.132307,12.137993,12.141892,12.144417,12.143056,12.138753,12.131594,12.125346,12.117717,12.112032,12.103252,12.095234,12.084773,12.078017,12.067989,12.060603,12.050593,12.044047,12.038995,12.037909,12.031594,12.027066,12.043013,12.046425,12.156773,11.906916,11.285553
10.729925,12.054159,12.059173,12.045104,12.060768,12.089263,12.107077,12.121735,12.123642,12.127261,12.128536,12.131063,12.132831,12.1338415,12.134041,12.13475,12.134112,12.132374,12.128503,12.124284,12.1200485,12.118276,12.116487,12.1153555,12.115682,12.117233,12.121852,12.126968,12.1328535,12.136928,12.142832,12.14684,12.149472,12.1482,12.14405,12.137038,12.130872,12.1233225,12.117726,12.10902,12.101039,12.090541,12.083698,12.073547,12.066085,12.05586,12.049093,12.043934,12.042951,12.0371475,12.033197,12.048839,12.052542,12.1583,11.920643,11.347422
10.713272,12.054604,12.061058,12.047515,12.062728,12.091898,12.110932,12.126068,12.127595,12.13096,12.1320505,12.134418,12.136074,12.136929,12.136977,12.137556,12.136802,12.134991,12.130988,12.126599,12.122212,12.120386,12.118629,12.117587,12.118079,12.119779,12.124644,12.129969,12.1361065,12.140343,12.146394,12.150478,12.153204,12.15204,12.148062,12.141236,12.135201,12.127786,12.12231,12.113694,12.105756,12.09521,12.088268,12.077971,12.070407,12.059961,12.052992,12.04771,12.046781,12.041312,12.037782,12.0533,12.057393,12.159156,11.931571,11.399392
10.694415,12.05475,12.063131,12.050509,12.065364,12.095263,12.1154785,12.130905,12.131811,12.134642,12.13534,12.137314,12.138705,12.139264,12.13907,12.139422,12.138492,12.136592,12.132484,12.127964,12.123487,12.121646,12.120003,12.119126,12.119859,12.121727,12.1268425,12.132349,12.138693,12.143038,12.149144,12.153221,12.155965,12.154889,12.15111,12.144555,12.138737,12.131577,12.126335,12.117956,12.110164,12.099654,12.092626,12.082191,12.074532,12.063864,12.056684,12.0513,12.05047,12.045496,12.042552,12.057896,12.062464,12.158731,11.944671,11.468555
10.680994,12.054667,12.064664,12.053244,12.06839,12.098847,12.11944,12.13473,12.135062,12.137287,12.137525,12.139005,12.140054,12.14028,12.139839,12.139952,12.138846,12.136868,12.132712,12.12814,12.123662,12.121849,12.120348,12.119646,12.120584,12.122568,12.127819,12.133392,12.139802,12.144155,12.150202,12.154198,12.156898,12.155886,12.152289,12.146022,12.140451,12.133608,12.128652,12.120575,12.112983,12.102573,12.095502,12.084976,12.077241,12.066389,12.05903,12.053555,12.052803,12.04826,12.045818,12.060949,12.065878,12.156425,11.955255,11.533992
10.668374,12.054124,12.065705,12.056148,12.072578,12.103789,12.12411,12.139072,12.139036,12.140771,12.140603,12.141633,12.142353,12.14227,12.141587,12.141453,12.140147,12.138056,12.133801,12.129134,12.124598,12.122779,12.121374,12.120814,12.121915,12.123988,12.129338,12.13496,12.14141,12.145759,12.151744,12.155673,12.158345,12.157419,12.154026,12.148071,12.142776,12.136271,12.131619,12.123864,12.116487,12.106192,12.099086,12.088458,12.080625,12.069528,12.061928,12.056286,12.055565,12.051388,12.049395,12.064168,12.069384,12.152463,11.966496,11.611701
10.650999,12.05383,12.066818,12.059096,12.0771055,12.108908,12.128445,12.142811,12.1424465,12.143674,12.143091,12.143655,12.144048,12.143683,12.142805,12.142461,12.140984,12.138794,12.134452,12.129701,12.125105,12.123268,12.121931,12.1214905,12.122695,12.1248,12.130146,12.135728,12.142128,12.146427,12.152295,12.156131,12.158774,12.157963,12.154811,12.1492195,12.144242,12.138141,12.133846,12.126468,12.119329,12.109184,12.102078,12.091374,12.083449,12.072106,12.064252,12.058432,12.057733,12.0539255,12.052354,12.0666065,12.07192,12.147304,11.976652,11.686923
10.625748,12.053865,12.067888,12.061113,12.080001,12.112053,12.130972,12.144685,12.143828,12.144433,12.143393,12.143451,12.143513,12.142874,12.14183,12.141326,12.139733,12.137483,12.133098,12.1283045,12.123694,12.1218605,12.120621,12.120323,12.121654,12.123794,12.1291275,12.134648,12.141002,12.145268,12.151032,12.15479,12.157433,12.156771,12.153901,12.148709,12.144077,12.138403,12.134495,12.127519,12.120624,12.110653,12.103574,12.092848,12.084869,12.073348,12.065299,12.059386,12.058777,12.055417,12.054324,12.068157,12.073586,12.142578,11.985325,11.7493305
10.595239,12.055482,12.071226,12.065623,12.085138,12.117347,12.135707,12.1488,12.147455,12.14744,12.145948,12.145531,12.14531,12.144471,12.143344,12.142732,12.141063,12.138783,12.134355,12.129502,12.124815,12.122922,12.12168,12.121449,12.122772,12.124833,12.1299715,12.135292,12.141436,12.145568,12.151084,12.154662,12.157227,12.156691,12.154091,12.149315,12.145047,12.139836,12.136357,12.129811,12.12316,12.113348,12.106281,12.095487,12.087412,12.075627,12.067308,12.06122,12.060651,12.057769,12.057133,12.070036,12.075096,12.138217,11.994344,11.806736
10.575146,12.057581,12.0750885,12.070722,12.090656,12.123062,12.14115,12.153963,12.152385,12.152039,12.150292,12.149638,12.149314,12.14844,12.147326,12.146683,12.144985,12.142709,12.1382475,12.133328,12.1285305,12.126541,12.125215,12.1249695,12.126175,12.128088,12.13296,12.138042,12.143911,12.147855,12.153066,12.156416,12.158822,12.158302,12.155824,12.151291,12.147236,12.142309,12.1391,12.132813,12.126298,12.116535,12.109428,12.098506,12.0903015,12.078239,12.069662,12.063349,12.062733,12.0601425,12.059755,12.071574,12.075982,12.135629,12.0007715,11.842152
10.550085,12.062347,12.083129,12.08086,12.101015,12.133583,12.151454,12.164008,12.162171,12.161483,12.159468,12.1585245,12.158043,12.1571245,12.15604,12.155366,12.153618,12.151313,12.146749,12.141705,12.136672,12.134477,12.132884,12.132485,12.133361,12.134968,12.139362,12.144069,12.149495,12.1531515,12.157949,12.161024,12.163264,12.1628,12.160481,12.156262,12.152503,12.147991,12.145182,12.139281,12.132957,12.123288,12.116165,12.105101,12.096729,12.084278,12.075321,12.068652,12.06792,12.065668,12.065535,12.075624,12.078782,12.134082,12.010065,11.885125
10.533524,12.067022,12.090605,12.09012,12.110341,12.143017,12.160796,12.173204,12.171186,12.170291,12.168111,12.166939,12.166302,12.165326,12.164252,12.163555,12.161755,12.159399,12.15472,12.149562,12.144315,12.141922,12.140049,12.139463,12.140009,12.141343,12.145342,12.149759,12.154851,12.158304,12.162838,12.165768,12.167953,12.167584,12.165408,12.161441,12.157933,12.153774,12.151309,12.145741,12.1395855,12.130025,12.122923,12.11179,12.103312,12.090572,12.081314,12.074351,12.073509,12.07149,12.071511,12.0802145,12.082282,12.134086,12.01791,11.9182625
10.499643,12.073611,12.102418,12.10476,12.124412,12.1568165,12.174407,12.186484,12.184119,12.182832,12.180363,12.178805,12.177897,12.176777,12.175654,12.174879,12.172965,12.1705,12.165624,12.160283,12.154709,12.152031,12.14974,12.148866,12.148901,12.149814,12.153199,12.1571665,12.16172,12.164829,12.168923,12.171599,12.17367,12.173423,12.171444,12.167833,12.164686,12.161041,12.159073,12.153996,12.148091,12.138704,12.131647,12.120442,12.1118355,12.098738,12.089106,12.081785,12.08082,12.079167,12.079432,12.086229,12.086769,12.134067,12.028291,11.960798
10.46716,12.077963,12.11138,12.115952,12.134751,12.16667,12.18408,12.195831,12.193157,12.191518,12.188802,12.186934,12.185808,12.184544,12.18335,12.18249,12.180473,12.17791,12.172874,12.167395,12.161583,12.158703,12.156109,12.15502,12.154676,12.155273,12.158194,12.161814,12.165943,12.1687765,12.172511,12.174978,12.176944,12.176777,12.174933,12.171584,12.168702,12.16543,12.163822,12.159102,12.153383,12.144132,12.137111,12.125871,12.117182,12.103865,12.094004,12.08647,12.085442,12.084078,12.0845375,12.090035,12.08953,12.133911,12.035143,11.988394
10.434718,12.086945,12.126078,12.133361,12.150912,12.182059,12.199208,12.210455,12.207309,12.205112,12.20199,12.199596,12.198081,12.196529,12.195148,12.194084,12.191837,12.189079,12.183764,12.178046,12.171852,12.168653,12.165609,12.164217,12.163299,12.163391,12.165626,12.168767,12.172256,12.174632,12.177769,12.179849,12.18157,12.181425,12.17968,12.176607,12.174022,12.171216,12.170081,12.165849,12.160389,12.15134,12.144392,12.133145,12.124386,12.110817,12.10067,12.0928755,12.09177,12.090839,12.0915785,12.095225,12.093152,12.133862,12.044016,12.021742
10.4210415,12.0954,12.138051,12.146928,12.163507,12.194012,12.210966,12.221815,12.218305,12.215664,12.212207,12.20938,12.207536,12.205715,12.204142,12.202866,12.200396,12.197456,12.191898,12.185983,12.179485,12.176037,12.172654,12.171048,12.1697035,12.169421,12.171146,12.173931,12.1769285,12.178934,12.1815815,12.183325,12.184804,12.184613,12.182868,12.179928,12.177502,12.174986,12.174164,12.170265,12.164986,12.156093,12.149211,12.13799,12.12921,12.115505,12.105188,12.097231,12.096078,12.095466,12.096404,12.098733,12.095494,12.133971,12.04966,12.040825
