5.520166,5.535346,5.5471807,5.57558,5.602931,5.6369658,5.6620445,5.6023765,5.728468,7.5464272,9.940378,12.113221,13.377654,14.225951,14.316374,14.187422,13.784907,13.460218,13.144164,12.970887,12.885835,12.901715,12.99826,13.113704,13.225844,13.269827,13.268387,13.212635,13.088828,12.941935,12.732789,12.530059,12.296694,12.069791,11.828866,11.560326,11.314849,10.990635,10.71252,10.291915,9.93747,9.425966,9.047612,8.524596,8.162838,7.757032,7.5530806,7.3358073,7.25006,7.1763644,7.172788,7.181735,7.199363,7.1971893,7.1516047,7.071878,6.941809,6.814663,6.667646,6.564775,6.4641995,6.404631,6.3820243,6.402209,6.4743257,6.5551434,6.7072167,6.849244,7.072454,7.2570777,7.448905,7.5593586,7.6582775,7.687305,7.687893,7.6350803,7.567114,7.4752355,7.4022136,7.333538,7.2975273,7.2763677,7.275569,7.2939863,7.3192644,7.3611546,7.3964696,7.457733,7.5172644,7.6197853,7.733213,7.896099,8.091643,8.350903,8.66692,8.987365,9.382767,9.744181,10.179942,10.512901,10.891215,11.134254,11.396187,11.541193,11.6346035,11.618966,11.593278,11.56234,11.588567,11.596302,11.429314,11.027062,10.328444,9.271499,7.6867194,6.3317537,5.865378,5.8143663,5.8153777,5.8478193,5.822801,5.7941885,5.7808447,5.7672043,5.760757,5.7580137,5.7610526,5.768018,5.7756095,5.781567,5.785557,5.7958884,5.8076286,5.8189297,5.8291755,5.838554,5.848393,5.8565845,5.867309,5.876841,5.8877916,5.894325,5.902516,5.9077907,5.9153805,5.920749,5.9247646,5.9253426
5.5370693,5.5562444,5.57265,5.598686,5.6123996,5.492747,5.3829174,7.527244,10.637673,14.265701,16.771605,18.774586,19.495483,20.157318,20.270304,20.22217,19.975618,19.77609,19.584412,19.48583,19.452438,19.480587,19.568586,19.661644,19.757553,19.800362,19.816252,19.788937,19.71696,19.623447,19.486547,19.349659,19.191696,19.035864,18.870281,18.682201,18.508568,18.274097,18.070232,17.761368,17.502182,17.126984,16.848915,16.462624,16.19475,15.882486,15.715122,15.540081,15.47128,15.41138,15.407642,15.414608,15.42965,15.430231,15.39614,15.333769,15.229371,15.129299,15.002148,14.90129,14.797604,14.735858,14.706561,14.720142,14.778969,14.847847,14.978969,15.102145,15.292424,15.4466915,15.599409,15.681712,15.758529,15.781513,15.781817,15.740383,15.687805,15.615039,15.555183,15.4980955,15.466878,15.452738,15.458327,15.484667,15.514848,15.560906,15.59695,15.656331,15.710167,15.795682,15.884983,16.01382,16.165806,16.365776,16.605326,16.84772,17.137436,17.394468,17.700653,17.935537,18.200678,18.370258,18.549536,18.646587,18.699507,18.675568,18.639679,18.60419,18.597736,18.576246,18.41975,18.079676,17.544115,16.598835,15.302391,13.305667,10.972203,8.4684925,6.7280474,5.661514,5.6851616,5.8208623,5.8118076,5.794165,5.7770348,5.765871,5.767239,5.7732973,5.7819653,5.78914,5.794278,5.8055634,5.8176184,5.8286853,5.838528,5.8479075,5.8582153,5.866974,5.8789053,5.889676,5.902371,5.910254,5.9196877,5.9253383,5.9337583,5.9399066,5.9447465,5.9457016
5.5526857,5.5763755,5.5952563,5.5962768,5.539112,5.686193,6.068438,10.81346,16.81746,21.429924,22.95578,23.949593,23.729738,23.914139,24.025572,24.10724,24.163563,24.211996,24.265299,24.307865,24.359737,24.39517,24.440022,24.468832,24.507528,24.532753,24.56626,24.587666,24.612345,24.625301,24.636131,24.63804,24.639193,24.635368,24.63052,24.618399,24.604342,24.577024,24.549093,24.505947,24.471493,24.419548,24.380138,24.321775,24.27989,24.211094,24.157173,24.105507,24.085337,24.06623,24.063183,24.064394,24.069902,24.073395,24.06725,24.051554,24.02158,23.99621,23.94622,23.889551,23.825237,23.786795,23.762222,23.762758,23.782068,23.808702,23.861988,23.913177,23.986816,24.041754,24.085558,24.101244,24.121777,24.130554,24.13326,24.126173,24.117208,24.101904,24.086445,24.07179,24.062807,24.067858,24.082483,24.111868,24.138075,24.172508,24.195208,24.228054,24.252096,24.279818,24.300426,24.331371,24.364027,24.40498,24.447674,24.490131,24.525581,24.54391,24.558907,24.571821,24.582903,24.5887,24.586756,24.58032,24.55476,24.525387,24.4838,24.450905,24.395542,24.336693,24.246052,24.11349,23.986626,23.55799,23.164852,21.170748,17.524563,12.6782,8.786613,6.0219426,5.735999,5.8046503,5.82106,5.822531,5.797537,5.778856,5.777593,5.781878,5.7911525,5.799241,5.805415,5.81707,5.828691,5.838684,5.847505,5.856634,5.867374,5.8766503,5.8897734,5.9017673,5.9162445,5.925548,5.9363317,5.9424605,5.9515314,5.958098,5.96369,5.9652205
5.575474,5.6024175,5.6171374,5.5392365,5.281559,6.835874,9.329367,15.335107,21.160128,24.773067,24.993143,25.425611,25.24619,25.320763,25.400072,25.47817,25.565594,25.643621,25.727142,25.78524,25.84039,25.868437,25.893726,25.90266,25.921143,25.937624,25.967978,25.995087,26.03392,26.06477,26.100716,26.127218,26.156996,26.181822,26.207722,26.231476,26.250397,26.27037,26.285942,26.307827,26.326422,26.35147,26.369287,26.391174,26.40506,26.408163,26.398682,26.3938,26.393866,26.39316,26.393307,26.39512,26.397488,26.400066,26.399546,26.395082,26.387098,26.383175,26.368488,26.346699,26.321363,26.306534,26.297443,26.298227,26.306133,26.316444,26.339478,26.362255,26.3902,26.4078,26.418371,26.419214,26.425453,26.432156,26.438204,26.445555,26.453669,26.464275,26.47279,26.484566,26.492538,26.510614,26.528961,26.554735,26.572792,26.590965,26.5983,26.60622,26.608288,26.605322,26.597668,26.589144,26.579134,26.566444,26.548693,26.530676,26.498428,26.460285,26.408937,26.36972,26.322514,26.291985,26.250195,26.220695,26.181177,26.15543,26.12387,26.103676,26.058764,26.013706,25.968409,25.919062,25.880693,25.699783,25.701635,24.542479,22.542194,18.17629,12.762792,7.880461,6.398692,5.701782,5.782185,5.8512745,5.828791,5.8070836,5.801095,5.8018675,5.8107066,5.818798,5.825581,5.8366985,5.8471932,5.8559413,5.8637633,5.872374,5.8830423,5.892345,5.9059362,5.918562,5.9338903,5.943654,5.9555693,5.9629264,5.9729905,5.9797196,5.9859962,5.988181
5.6107345,5.640521,5.6454964,5.4929028,5.031645,8.399711,13.525149,19.640253,23.403498,25.25498,24.521969,24.671925,24.83413,24.930115,24.963444,24.993675,25.016294,25.04103,25.072033,25.097797,25.126583,25.143867,25.162779,25.172522,25.189045,25.20226,25.222492,25.23793,25.257261,25.269608,25.28097,25.286072,25.291897,25.29536,25.29883,25.30056,25.300331,25.30041,25.302502,25.303692,25.302942,25.30107,25.299473,25.296541,25.293903,25.292276,25.29269,25.296322,25.301243,25.306343,25.309793,25.31433,25.316927,25.318163,25.315535,25.309378,25.302155,25.297562,25.296007,25.297405,25.301296,25.304453,25.310806,25.316404,25.32523,25.331907,25.346703,25.360779,25.376347,25.385767,25.396008,25.402763,25.411644,25.42011,25.42837,25.439089,25.450232,25.468262,25.486422,25.51085,25.52865,25.552818,25.570826,25.59042,25.6005,25.605452,25.601828,25.593546,25.583487,25.568882,25.555334,25.538614,25.523539,25.50712,25.490763,25.475006,25.456081,25.43869,25.415735,25.396534,25.373703,25.360039,25.338081,25.320316,25.29426,25.275475,25.255602,25.245464,25.22406,25.203188,25.180845,25.153769,25.092468,25.024559,25.11122,24.896677,25.237654,22.543634,16.803957,10.462847,7.4266744,5.6003304,5.742638,5.8869195,5.8731894,5.850914,5.8389025,5.8349705,5.84264,5.849892,5.856835,5.8671904,5.8765945,5.8840146,5.890646,5.898452,5.9085846,5.9175014,5.930877,5.9434814,5.958746,5.9682817,5.9805,5.988593,5.9990673,6.005644,6.012077,6.014522
5.650538,5.6833186,5.6781783,5.502681,4.950839,9.558858,16.43103,22.239729,24.216581,25.352934,24.790258,24.885307,25.013372,25.047886,25.04169,25.07402,25.11367,25.138935,25.168413,25.193823,25.22266,25.240347,25.260368,25.27123,25.289518,25.304125,25.324287,25.338226,25.355198,25.365484,25.375368,25.38017,25.386112,25.389956,25.393108,25.394676,25.394882,25.395817,25.398436,25.401028,25.401827,25.402567,25.403044,25.403381,25.40321,25.405838,25.40971,25.416029,25.42152,25.42783,25.432177,25.437601,25.441275,25.44417,25.44478,25.44353,25.442211,25.44191,25.444807,25.44933,25.45667,25.462181,25.470596,25.47699,25.485504,25.491003,25.500395,25.507933,25.51564,25.51977,25.525152,25.52953,25.535286,25.54181,25.548975,25.55945,25.570486,25.588314,25.606031,25.629778,25.647257,25.669962,25.686062,25.703505,25.712399,25.71745,25.715185,25.708841,25.700396,25.687664,25.67498,25.658152,25.641357,25.62203,25.601645,25.581533,25.558704,25.539373,25.514776,25.49423,25.469744,25.454578,25.432442,25.41596,25.392052,25.375128,25.351995,25.335297,25.301817,25.271551,25.243006,25.22831,25.221684,25.212997,25.229893,25.138592,25.895031,23.874334,18.975895,12.594064,8.368004,5.57758,5.7407985,5.9233727,5.917369,5.8941836,5.8768625,5.868822,5.87564,5.8820677,5.8891025,5.8995295,5.908777,5.915044,5.920288,5.9273286,5.936962,5.9454966,5.9585524,5.9709377,5.9860497,5.995623,6.0075192,6.015073,6.025063,6.0314984,6.037581,6.0396795
5.7098722,5.746537,5.7299933,5.577465,5.025983,10.541047,18.622772,23.909388,24.275383,25.001963,24.904602,25.026302,25.053385,25.055859,25.045307,25.08311,25.132568,25.15754,25.185207,25.210297,25.2398,25.25861,25.280968,25.29395,25.31531,25.332146,25.353233,25.36621,25.38126,25.389515,25.397858,25.402042,25.407486,25.410894,25.412994,25.4133,25.412882,25.412313,25.412657,25.412624,25.412092,25.410963,25.410002,25.408226,25.406591,25.406008,25.40685,25.40931,25.41237,25.417046,25.421585,25.427639,25.432858,25.437742,25.441137,25.443575,25.44529,25.446692,25.44792,25.448187,25.450266,25.4528,25.459208,25.465586,25.475061,25.48199,25.491386,25.497755,25.505682,25.510717,25.516024,25.519493,25.523954,25.528744,25.534126,25.542046,25.550476,25.563944,25.576954,25.595142,25.609013,25.628199,25.642406,25.659369,25.66928,25.678211,25.680523,25.68102,25.678137,25.672077,25.664,25.652351,25.63903,25.622873,25.604513,25.586033,25.564552,25.546312,25.523262,25.504265,25.4815,25.466995,25.44734,25.433937,25.413305,25.398008,25.371746,25.348804,25.306326,25.26811,25.225588,25.205017,25.232296,25.23353,25.15599,24.972393,25.560057,23.894936,20.137608,14.228864,9.154374,5.625209,5.7865825,5.9831524,5.981613,5.9551573,5.932014,5.919029,5.924465,5.9293694,5.936121,5.9465423,5.955926,5.9615397,5.9656916,5.9716735,5.980257,5.9881487,6.000424,6.0121465,6.0261683,6.0348206,6.045244,6.051594,6.0604286,6.066449,6.071678,6.0730815
5.761162,5.8012457,5.7768846,5.665538,5.1643248,11.081303,19.654053,24.760778,24.500118,24.988085,24.969627,25.040653,25.027533,25.060226,25.095798,25.128393,25.15672,25.172607,25.192001,25.212006,25.236013,25.251083,25.269135,25.279545,25.298582,25.314764,25.334631,25.346645,25.359928,25.366583,25.373123,25.375927,25.379625,25.38161,25.382448,25.382061,25.381432,25.38108,25.381645,25.382141,25.38218,25.38163,25.38093,25.37925,25.37749,25.376848,25.377714,25.380035,25.382946,25.387783,25.392727,25.399433,25.405289,25.41066,25.414433,25.417366,25.419426,25.4209,25.422,25.422052,25.423988,25.42653,25.433153,25.439768,25.449999,25.457747,25.46847,25.475943,25.485355,25.4915,25.498184,25.502493,25.507473,25.51207,25.516876,25.523878,25.531597,25.544222,25.556402,25.574018,25.587774,25.607424,25.622381,25.64017,25.650484,25.65993,25.662533,25.663263,25.66038,25.654297,25.64603,25.633951,25.619818,25.602285,25.582256,25.562193,25.539333,25.520166,25.496693,25.47759,25.45568,25.442276,25.425125,25.414072,25.39691,25.384102,25.36252,25.34406,25.313293,25.28486,25.239681,25.207916,25.219044,25.220543,25.186398,25.039076,25.550678,23.965681,20.58272,14.830301,9.47289,5.693412,5.8474236,6.0419273,6.0393305,6.007993,5.980336,5.9630766,5.9669,5.9695926,5.975402,5.986133,5.9965773,6.0024366,6.006108,6.011078,6.0185337,6.0260115,6.037732,6.0489616,6.061525,6.068405,6.0769467,6.082472,6.0902457,6.095619,6.099825,6.100559
5.8377194,5.881756,5.8495684,5.802244,5.395287,11.54493,20.341122,25.309105,24.68194,24.999842,24.99661,25.031107,25.005146,25.060818,25.123405,25.144724,25.14955,25.154173,25.163841,25.177404,25.196993,25.211271,25.22916,25.239906,25.258123,25.272839,25.290495,25.300762,25.312042,25.317467,25.322554,25.32441,25.327028,25.328356,25.328823,25.32836,25.327576,25.327347,25.328154,25.329473,25.33046,25.33123,25.331404,25.331017,25.330215,25.33072,25.33222,25.335047,25.33804,25.34318,25.34837,25.355207,25.361063,25.366444,25.370283,25.37341,25.375751,25.377409,25.378885,25.37947,25.381731,25.38427,25.390188,25.39582,25.404745,25.41162,25.42179,25.429365,25.438982,25.445515,25.453024,25.458303,25.464403,25.469969,25.475609,25.483242,25.491493,25.504414,25.516663,25.534084,25.547623,25.566668,25.58098,25.597933,25.607712,25.616732,25.619278,25.61983,25.61679,25.610422,25.601894,25.589573,25.57518,25.557198,25.536531,25.515707,25.492083,25.472494,25.448471,25.42871,25.40632,25.392765,25.376251,25.366056,25.351412,25.34123,25.325384,25.312943,25.296106,25.280205,25.2417,25.20607,25.194565,25.18856,25.20905,25.105116,25.562729,23.973454,20.71445,15.045003,9.643589,5.8103642,5.9478393,6.1275997,6.120366,6.0821576,6.050175,6.028618,6.030983,6.0334463,6.0399327,6.048104,6.055596,6.0613465,6.065638,6.069629,6.075351,6.0814786,6.0913587,6.101087,6.1114736,6.1165733,6.1230593,6.1274023,6.134151,6.139279,6.1432495,6.143965
5.8997455,5.945138,5.905924,5.910767,5.5872955,11.814504,20.636757,25.533573,24.784864,25.021784,25.001453,25.03876,25.030733,25.073397,25.11398,25.124538,25.121513,25.11891,25.122328,25.131533,25.151098,25.169413,25.193457,25.208797,25.229473,25.243057,25.258856,25.267317,25.277317,25.282541,25.287462,25.289595,25.292858,25.295076,25.29658,25.29682,25.296045,25.295675,25.296421,25.29828,25.300106,25.302393,25.303757,25.30558,25.30671,25.309408,25.31207,25.315886,25.31906,25.324469,25.329615,25.335909,25.341137,25.346235,25.350334,25.354046,25.357405,25.359964,25.36266,25.364454,25.36741,25.36995,25.374424,25.378136,25.383814,25.388042,25.39473,25.400003,25.406885,25.411922,25.418245,25.423563,25.430277,25.437305,25.444836,25.454542,25.464415,25.478588,25.491646,25.508993,25.521978,25.538881,25.550665,25.564766,25.573055,25.581041,25.583675,25.584492,25.581888,25.575905,25.567696,25.556002,25.542376,25.52546,25.505728,25.48543,25.462057,25.44289,25.418438,25.397654,25.373161,25.3576,25.338844,25.327303,25.313011,25.304646,25.29198,25.282604,25.270897,25.26045,25.234274,25.208223,25.191418,25.181301,25.21608,25.140926,25.643673,24.059883,20.73016,15.031108,9.692739,5.904204,6.027405,6.1928544,6.181358,6.1385646,6.104624,6.0808377,6.0825543,6.0872865,6.0961914,6.1000338,6.1015873,6.1068206,6.1126084,6.1162868,6.1206155,6.1250134,6.132545,6.140428,6.149166,6.1537585,6.159176,6.1622996,6.168531,6.174143,6.179163,6.180828
