4.071331,4.083331,4.1441336,4.2068505,4.451084,4.735761,5.218907,5.6347003,6.075277,6.321916,6.532569,6.606758,6.676795,6.7042418,6.733213,6.7558346,6.7749066,6.7965145,6.814141,6.8342953,6.846705,6.863124,6.8747907,6.8870244,6.8925333,6.89517,6.8929954,6.8908825,6.8893013,6.890093,6.8905945,6.886646,6.8783407,6.8996596,6.8460636,6.807176,6.376389,5.6349874,4.753819,4.23491,3.8665643,3.829724,3.8066974,3.80014,3.7906225,3.787063,3.7840014
4.082383,4.10199,4.1995893,4.297111,4.7641525,5.3188024,5.8883934,6.185064,6.4988866,6.6357636,6.751615,6.7795863,6.818048,6.837153,6.8545856,6.8698335,6.883943,6.901906,6.9172316,6.935439,6.946908,6.9622664,6.973343,6.9841537,6.9882636,6.98956,6.986716,6.982534,6.9784603,6.9749,6.971761,6.9635,6.9574656,6.975135,6.960458,6.959987,6.743388,6.4592447,5.6935916,4.7366486,3.9566627,3.8534281,3.796256,3.801245,3.7948043,3.7887745,3.7839653
4.0994797,4.1173124,4.3062797,4.533912,5.20227,5.9086156,6.488356,6.655871,6.832588,6.867741,6.9096103,6.9150753,6.9336452,6.9476833,6.9571414,6.96683,6.977318,6.992561,7.006181,7.022837,7.03342,7.0479198,7.058669,7.068476,7.071519,7.0715194,7.0677986,7.061763,7.055832,7.049686,7.044642,7.0349135,7.029109,7.0344706,7.040412,7.063574,7.0204144,7.086629,6.4973617,5.3867455,4.320573,3.9872534,3.777991,3.803081,3.801651,3.7933583,3.7863526
4.1126223,4.119454,4.4034896,4.7856784,5.5098333,6.147684,6.656678,6.7732706,6.8946705,6.9032693,6.941706,6.963435,6.9854054,6.998742,7.007563,7.0160084,7.0257964,7.0404143,7.053684,7.069952,7.08016,7.094738,7.10598,7.116483,7.120019,7.1205425,7.1171184,7.111791,7.1068826,7.1031837,7.1012406,7.0975895,7.0938377,7.0898485,7.0871053,7.10786,7.0791893,7.142459,6.6649857,5.7962127,4.7534723,4.156675,3.762816,3.804669,3.8070986,3.7980878,3.789712
4.1283555,4.1315703,4.492062,4.9926744,5.7630205,6.3527365,6.802259,6.870951,6.9589453,6.9628034,6.9998713,7.02719,7.049133,7.06059,7.067839,7.0745597,7.0831146,7.0965486,7.1089225,7.124747,7.135225,7.1498227,7.1606812,7.1713605,7.1755266,7.1763487,7.1728253,7.167607,7.1631646,7.1609383,7.161489,7.1629896,7.1633344,7.160062,7.154414,7.163785,7.140645,7.2047033,6.8378406,6.19952,5.176533,4.325121,3.75179,3.8081589,3.8135068,3.8042731,3.7947245
4.136977,4.1445317,4.520209,5.039092,5.812611,6.389169,6.819551,6.8746386,6.972396,6.997725,7.0395293,7.0614586,7.0815606,7.0915694,7.0978165,7.103785,7.1117225,7.1244917,7.136178,7.151897,7.1631203,7.1776953,7.187597,7.197848,7.2023606,7.2030888,7.19918,7.1935225,7.1888356,7.186404,7.187398,7.1899905,7.1934204,7.19946,7.1962194,7.19092,7.154103,7.204527,6.881997,6.353563,5.3525076,4.398447,3.7511473,3.8113432,3.8170116,3.8083482,3.79859
4.1384783,4.1388073,4.528491,5.075948,5.864002,6.434108,6.8624115,6.9181805,7.019107,7.0474906,7.088159,7.1065893,7.1243243,7.1328936,7.137888,7.144614,7.1553645,7.1713586,7.1844068,7.201075,7.2126894,7.227126,7.236538,7.2455716,7.2488384,7.2491703,7.245854,7.240819,7.2363195,7.232846,7.2316074,7.229165,7.229959,7.2414727,7.2436223,7.2354383,7.194525,7.2333407,6.9411597,6.4955378,5.5047493,4.4632154,3.7518265,3.81343,3.8190992,3.8123145,3.8030527
4.1328726,4.122173,4.5074244,5.0595922,5.859195,6.4414787,6.889569,6.9600472,7.0628014,7.0818977,7.118405,7.1353436,7.151322,7.159419,7.1642957,7.173122,7.1877937,7.208092,7.2232785,7.2411356,7.252653,7.2668824,7.2763524,7.284146,7.285587,7.2854643,7.2831497,7.279192,7.275083,7.270386,7.2659492,7.256387,7.25153,7.262872,7.269492,7.2687345,7.2300797,7.2597904,6.9636865,6.5284424,5.5360713,4.4782424,3.753305,3.812585,3.8182313,3.8141983,3.806286
4.1319914,4.1196475,4.4928207,5.027209,5.8452897,6.469518,6.9413624,7.0096583,7.110105,7.1237535,7.156377,7.1710224,7.1842513,7.191934,7.199709,7.2119703,7.2273955,7.247761,7.2631087,7.2807846,7.291897,7.3057504,7.315165,7.3224545,7.3232365,7.3229733,7.3210726,7.3176684,7.313961,7.309303,7.304456,7.2945495,7.2885027,7.2959547,7.300852,7.304845,7.269312,7.2915835,7.0018864,6.5960193,5.601391,4.502621,3.7475908,3.806981,3.8155475,3.8169374,3.8118875
4.1326118,4.123005,4.4779425,4.980299,5.8172116,6.4967995,6.9924545,7.0490766,7.1446285,7.1551666,7.1846213,7.197626,7.209798,7.218457,7.2296076,7.2442107,7.2581797,7.2761073,7.2903914,7.3070865,7.3176413,7.3311586,7.340609,7.34812,7.349185,7.3490963,7.3472013,7.3439655,7.3406086,7.3367796,7.3332977,7.327279,7.322797,7.3239903,7.3232074,7.329971,7.298448,7.318023,7.0356846,6.6528597,5.6538944,4.5190554,3.7389872,3.8005717,3.8131387,3.8193238,3.8173103
4.131901,4.1192513,4.453082,4.9253435,5.783698,6.520658,7.0423303,7.088384,7.179592,7.186623,7.211767,7.2229013,7.2378817,7.250543,7.262172,7.275788,7.2890177,7.30604,7.3197923,7.3359118,7.346043,7.3593726,7.368977,7.3766627,7.377823,7.3779707,7.3763247,7.3735256,7.370589,7.3672204,7.3642597,7.360317,7.3561363,7.35184,7.3465524,7.355292,7.3283453,7.3479505,7.076802,6.720535,5.716019,4.53894,3.7308486,3.797061,3.812949,3.8209908,3.8214495
4.128417,4.1088796,4.433555,4.8982544,5.7789426,6.5535703,7.0887756,7.122364,7.2074075,7.2119365,7.2349424,7.2465253,7.2650037,7.2808685,7.2914476,7.30278,7.31538,7.331979,7.3453703,7.361121,7.370982,7.3842854,7.3941183,7.4021163,7.403491,7.4039707,7.4025908,7.400211,7.3976307,7.394643,7.392056,7.3895283,7.385528,7.377565,7.3690557,7.37802,7.3545446,7.3747587,7.119525,6.7976294,5.790656,4.5666595,3.7274666,3.79905,3.8173277,3.825413,3.82716
4.1228037,4.0957994,4.424995,4.9037666,5.8051934,6.595127,7.130923,7.1516957,7.22888,7.2314487,7.2558417,7.2708154,7.289559,7.3043323,7.314303,7.3250065,7.337148,7.3533373,7.3664827,7.382009,7.39172,7.405024,7.415002,7.42324,7.4248123,7.425548,7.424341,7.422199,7.4198194,7.417169,7.414964,7.4133277,7.40959,7.400097,7.3900404,7.3985267,7.3765326,7.3944407,7.1564736,6.8755293,5.870797,4.5990496,3.7273417,3.8032517,3.8235147,3.8320484,3.8343315
4.1141496,4.0773873,4.436481,4.9706407,5.893426,6.661012,7.1755834,7.182628,7.2501464,7.252342,7.2797456,7.2994103,7.317795,7.33033,7.3397875,7.350291,7.362094,7.377977,7.3909564,7.4063625,7.4160004,7.4294367,7.4396653,7.4483194,7.4502263,7.451344,7.450352,7.448506,7.4463587,7.4440894,7.442272,7.441203,7.4378805,7.4286675,7.4183016,7.4250617,7.403024,7.4168396,7.200752,6.97223,5.974669,4.6489134,3.7383726,3.8162916,3.8369868,3.8461788,3.847618
4.106844,4.061737,4.459985,5.062411,6.0009117,6.726409,7.2105107,7.2068863,7.266249,7.2692127,7.2985616,7.321417,7.3402057,7.3519454,7.361258,7.3716145,7.3832235,7.3988895,7.4117255,7.4270186,7.436583,7.4501586,7.4606504,7.469729,7.4719696,7.473498,7.4727645,7.4712815,7.46941,7.467496,7.465987,7.465292,7.4624176,7.45416,7.444071,7.449082,7.4264803,7.437205,7.2379475,7.049969,6.055978,4.6848836,3.7445765,3.8282735,3.8520246,3.8616235,3.861383
4.097423,4.044762,4.493681,5.1812506,6.1333466,6.798152,7.244689,7.235088,7.289444,7.295068,7.3259788,7.350438,7.369522,7.3808856,7.390146,7.4004745,7.4120646,7.427753,7.440626,7.4560175,7.465628,7.479578,7.490554,7.500315,7.503037,7.5050116,7.504441,7.503302,7.5017247,7.5001035,7.498818,7.4983974,7.4959784,7.4890437,7.4792814,7.4816947,7.4578013,7.4634457,7.2864475,7.1500416,6.175801,4.773969,3.7965877,3.8598673,3.870552,3.8823013,3.8804383
4.089938,4.033953,4.515906,5.2574253,6.214949,6.8369894,7.2613287,7.253602,7.30875,7.3171625,7.348392,7.3720527,7.390992,7.402316,7.411287,7.421594,7.4336357,7.449869,7.46294,7.4785576,7.488316,7.5026855,7.5141196,7.5244746,7.527572,7.5297937,7.529205,7.5282173,7.526812,7.525301,7.5240803,7.5238013,7.521622,7.5153966,7.505621,7.506091,7.4811172,7.482277,7.3219795,7.2227907,6.274262,4.870625,3.8665435,3.8932803,3.8811858,3.895762,3.8935637
4.0851755,4.0287113,4.542924,5.3340445,6.2969337,6.8800607,7.2838817,7.2775254,7.3344765,7.346925,7.3787355,7.401387,7.420582,7.4327784,7.4432325,7.454127,7.464774,7.4797463,7.493075,7.5091906,7.519108,7.5339465,7.545904,7.5569305,7.5604568,7.5628767,7.5621505,7.561183,7.5598464,7.558251,7.556895,7.556528,7.5544124,7.548878,7.5388885,7.536661,7.5101633,7.5054126,7.366733,7.314497,6.404687,5.009717,3.973616,3.9449494,3.8984208,3.9170165,3.914191
4.085369,4.0314035,4.5587454,5.3670154,6.3326387,6.9033923,7.2999635,7.29312,7.3514524,7.366758,7.3991575,7.421343,7.440967,7.454358,7.467356,7.4792333,7.487374,7.499906,7.5133934,7.529985,7.539975,7.5550547,7.5672913,7.578678,7.5824375,7.584907,7.5840216,7.5829515,7.5815463,7.579736,7.578143,7.577525,7.575276,7.570027,7.5597663,7.555671,7.528124,7.519449,7.394978,7.3729453,6.4913626,5.107706,4.0522118,3.9835165,3.912143,3.9335065,3.9301283
4.0938087,4.041871,4.5846386,5.4141245,6.3823504,6.9367604,7.3234997,7.315803,7.375803,7.3948717,7.427889,7.4496975,7.471664,7.4875946,7.5017996,7.5128345,7.518215,7.5284033,7.5420475,7.5590973,7.5690975,7.5843935,7.596942,7.6087265,7.6127405,7.6151667,7.6139755,7.6126666,7.6111045,7.608903,7.6068897,7.6058245,7.603304,7.598393,7.587675,7.5808825,7.5517783,7.539037,7.4303765,7.4393864,6.596608,5.2418647,4.1678877,4.0416245,3.9348295,3.960109,3.9548016
4.106221,4.0550675,4.6057577,5.446485,6.415305,6.9599833,7.3405695,7.3321056,7.3931136,7.414643,7.447948,7.4696813,7.4944916,7.51283,7.5263433,7.5353,7.5391836,7.5483828,7.5620923,7.5793247,7.589267,7.6046176,7.6173167,7.6292844,7.6334124,7.635711,7.6342335,7.632671,7.6309404,7.628376,7.625991,7.624522,7.6217375,7.617002,7.605899,7.597155,7.5668907,7.552386,7.451677,7.4738383,6.6577234,5.333245,4.2531705,4.085721,3.953769,3.981733,3.9743364
4.125744,4.0775886,4.6407237,5.4972258,6.464415,6.991998,7.362039,7.3527584,7.4148583,7.4395704,7.47325,7.494654,7.521988,7.542527,7.555477,7.5625515,7.5649023,7.5731745,7.587188,7.6048098,7.6147156,7.630116,7.6429515,7.6550493,7.6592307,7.6612306,7.6592827,7.65726,7.655223,7.6521153,7.649226,7.6472054,7.644086,7.639672,7.6280837,7.6165943,7.5847154,7.5684676,7.4774537,7.5150466,6.730333,5.4413166,4.3560014,4.143097,3.983336,4.014156,4.0058756
4.1456347,4.1012425,4.6746416,5.5428476,6.5059,7.016742,7.3767657,7.367262,7.429777,7.456478,7.490307,7.5114284,7.5401587,7.5619326,7.5744886,7.5805154,7.5821915,7.590067,7.604168,7.6219215,7.631815,7.647212,7.660068,7.672145,7.6762815,7.67797,7.6756263,7.6731834,7.6708636,7.667303,7.66402,7.661561,7.6581817,7.6540155,7.6420856,7.628601,7.5955157,7.5787015,7.4926805,7.536171,6.772594,5.5128207,4.429838,4.1891384,4.0116067,4.042866,4.0345917
