4.5993495,4.6186867,4.649125,4.6789904,4.7068076,4.7288184,4.7478633,4.763607,4.7756195,4.7850213,4.7899957,4.7923775,4.791848,4.7909527,4.7905793,4.789821,4.7891407,4.788435,4.7877164,4.783468,4.7766433,4.765139,4.748377,4.717986,4.6830416,4.6481776,4.6201973,4.604964,4.593349,4.5828066,4.571027,4.5627575,4.553202,4.547318,4.540137,4.5358176,4.5308175,4.528222,4.5250316,4.5232496,4.52104,4.5196085,4.5179205,4.5164714,4.5144496,4.512585
4.611532,4.632448,4.665824,4.697992,4.7266803,4.748469,4.767552,4.783109,4.7948275,4.803896,4.808639,4.8110743,4.810891,4.81025,4.809841,4.809155,4.808604,4.808067,4.807475,4.803483,4.7969427,4.7858424,4.769622,4.7403436,4.706514,4.673539,4.6444244,4.6219425,4.606192,4.60079,4.593701,4.5844917,4.5737114,4.567674,4.560506,4.5565453,4.5487046,4.541842,4.5341363,4.5299935,4.5267735,4.5261455,4.524729,4.523518,4.5218844,4.52024
4.626443,4.649926,4.6859865,4.719672,4.749416,4.771458,4.79069,4.806127,4.8177104,4.826548,4.8310075,4.833504,4.8337684,4.833524,4.8331776,4.8326554,4.8322678,4.83199,4.8316236,4.8280454,4.821969,4.8116193,4.7964005,4.7689667,4.7370486,4.7065825,4.67719,4.649453,4.629538,4.625875,4.620612,4.610773,4.599151,4.5928135,4.585221,4.581058,4.5712724,4.561917,4.5515094,4.545914,4.5418873,4.5415034,4.540092,4.5389314,4.537375,4.5356746
4.6386523,4.665256,4.702954,4.736783,4.767224,4.7897134,4.809119,4.8245215,4.8360486,4.8448157,4.849234,4.8518205,4.8522735,4.852214,4.851921,4.8515177,4.851238,4.851149,4.8509574,4.8477035,4.842026,4.8324876,4.8182983,4.7922645,4.761928,4.733432,4.7056046,4.6796184,4.6578217,4.6479225,4.6374836,4.6278844,4.616505,4.6095986,4.6008606,4.5955157,4.586704,4.579834,4.57193,4.5675817,4.5636864,4.5623274,4.56037,4.558787,4.5565615,4.5541973
4.65537,4.6855307,4.725414,4.759789,4.7912025,4.8142633,4.8339553,4.849431,4.861019,4.869881,4.8744173,4.8772297,4.8779025,4.8780856,4.877914,4.8776317,4.8773975,4.8774056,4.877318,4.874323,4.869033,4.860223,4.8472047,4.8235774,4.795753,4.7684736,4.7425017,4.721335,4.7013054,4.6868763,4.6724234,4.6634736,4.652709,4.6455197,4.635844,4.629346,4.621239,4.6164412,4.6105986,4.6072407,4.6032453,4.6007986,4.598035,4.595804,4.5927877,4.5897074
4.667698,4.6998587,4.741641,4.7770786,4.809308,4.832677,4.8525887,4.868171,4.8798676,4.8888927,4.8935957,4.8966365,4.8974795,4.8978486,4.897781,4.8975368,4.8972516,4.8971953,4.8970685,4.894126,4.889005,4.8803945,4.8680396,4.846745,4.821127,4.793336,4.7680216,4.751443,4.7363462,4.7236075,4.710169,4.701793,4.691545,4.6847386,4.6748257,4.6676188,4.6584463,4.6528225,4.646116,4.642319,4.6377835,4.634968,4.6316066,4.6288705,4.625477,4.6221223
4.686366,4.7205915,4.7645464,4.801312,4.8345327,4.858327,4.878609,4.894446,4.9063454,4.9156647,4.9206696,4.9240932,4.925186,4.92589,4.926064,4.926024,4.9257812,4.9257784,4.9256825,4.9228635,4.917953,4.9096317,4.8980365,4.879002,4.855883,4.82943,4.8053217,4.7904215,4.7774277,4.766521,4.754592,4.746717,4.7365527,4.7292776,4.720413,4.715263,4.707487,4.7018633,4.6948314,4.6904488,4.6855135,4.68259,4.6792393,4.6765676,4.673062,4.6694355
4.700145,4.7353697,4.7805624,4.8181815,4.8520303,4.876142,4.8967333,4.912812,4.92488,4.934433,4.939683,4.9434085,4.9446855,4.9456882,4.946112,4.9463506,4.946247,4.9464326,4.9464583,4.9438167,4.9390783,4.931026,4.919885,4.9017205,4.8799496,4.856087,4.833043,4.815601,4.8001575,4.7898,4.7787385,4.7709756,4.760353,4.7519035,4.744785,4.7434196,4.7388663,4.734163,4.7276387,4.7229147,4.718018,4.715388,4.7129087,4.711063,4.707785,4.7039104
4.7241635,4.760477,4.8062863,4.8439374,4.8779645,4.902306,4.9232707,4.9398165,4.9522114,4.9622426,4.967978,4.9722385,4.9738193,4.9751043,4.9756556,4.9758997,4.975678,4.9755573,4.9752526,4.972179,4.967173,4.958988,4.948097,4.930457,4.909924,4.8885837,4.867551,4.8498917,4.83406,4.8244123,4.814184,4.806848,4.7960534,4.7866087,4.7805715,4.781759,4.7808414,4.778771,4.7739987,4.7690935,4.763494,4.7593246,4.7535644,4.74907,4.745751,4.7436337
4.744832,4.7816024,4.8270006,4.8638315,4.8974586,4.921788,4.9429617,4.959917,4.972595,4.9830556,4.9892282,4.9939284,4.9957337,4.9971113,4.997601,4.99759,4.9970717,4.996347,4.995467,4.9916143,4.98606,4.9774203,4.9664187,4.9485965,4.9284334,4.908196,4.888929,4.873135,4.858849,4.8496375,4.8397355,4.8327966,4.8223505,4.8129954,4.8070526,4.8081803,4.809123,4.8096533,4.806759,4.8019886,4.79552,4.7891035,4.7781444,4.7692933,4.765712,4.7662086
4.7772527,4.8142223,4.8589287,4.894687,4.9276133,4.9516854,4.9729137,4.9901576,5.0029774,5.013782,5.0204515,5.0255055,5.0272794,5.02858,5.029049,5.028782,5.027932,5.0265102,5.024954,5.020169,5.013943,5.0047183,4.9935646,4.9756274,4.9559774,4.9370418,4.919542,4.905259,4.892134,4.8833985,4.8733034,4.86461,4.8577275,4.8564816,4.855386,4.8549523,4.85411,4.853357,4.8504353,4.8467336,4.841426,4.835136,4.8208,4.808165,4.8041296,4.806214
4.8063245,4.842912,4.88673,4.9215164,4.9536333,4.9772525,4.9983177,5.0155835,5.028347,5.0392118,5.046103,5.05118,5.0526915,5.0537567,5.054203,5.0537443,5.052656,5.050739,5.048704,5.0432434,5.0365205,5.026841,5.015551,4.997579,4.9783,4.960151,4.943668,4.9301324,4.917778,4.909687,4.899967,4.89004,4.8874764,4.895028,4.898729,4.89603,4.891344,4.887125,4.882826,4.8804245,4.8773384,4.8730817,4.8589745,4.8453712,4.8409853,4.8429813
4.844082,4.879811,4.9223366,4.9559603,4.986964,5.009912,5.03072,5.047978,5.0606804,5.0714793,5.0783505,5.0831976,5.08435,5.0850806,5.0854497,5.084748,5.0834045,5.080978,5.0784645,5.072316,5.065093,5.0549884,5.0436797,5.0259433,5.0074368,4.990764,4.975543,4.9614096,4.9501452,4.9449563,4.941632,4.9394603,4.939907,4.9431796,4.942717,4.9386907,4.9325557,4.927748,4.9233866,4.921705,4.9202476,4.9180307,4.90711,4.895742,4.890973,4.89201
4.879923,4.914178,4.955182,4.987699,5.0174847,5.0396237,5.0600367,5.077163,5.0898094,5.100335,5.106711,5.1110187,5.111935,5.1123905,5.112594,5.11161,5.110038,5.10722,5.104382,5.0977874,5.0902815,5.079979,5.0688396,5.051688,5.034227,5.0187306,5.0051785,4.9925175,4.9840364,4.9816084,4.9839263,4.989606,4.9899507,4.983676,4.9760284,4.971816,4.96607,4.962328,4.9585733,4.9570537,4.956294,4.955594,4.94952,4.9426856,4.938506,4.9385242
4.9213834,4.953288,4.992251,5.023297,5.0513,5.0721884,5.0919914,5.108982,5.121734,5.1319504,5.1373954,5.1410203,5.1420927,5.1424756,5.142362,5.140861,5.1388803,5.135417,5.1320715,5.1248484,5.1169844,5.106423,5.0955114,5.079226,5.063094,5.0474415,5.0372996,5.034715,5.0346155,5.0324903,5.031389,5.033236,5.0300946,5.022936,5.0148907,5.0109415,5.00552,5.002031,4.998676,4.9975348,4.997066,4.9972577,4.9953117,4.9930487,4.991617,4.9920917
4.965143,4.9946012,5.031387,5.060991,5.0876,5.1075945,5.1267385,5.1433334,5.156026,5.165615,5.1697407,5.1723924,5.1736226,5.173938,5.173475,5.1715126,5.1692295,5.165384,5.161818,5.1544447,5.146659,5.1363225,5.126038,5.1111298,5.096922,5.0822577,5.0759125,5.082491,5.0889015,5.085744,5.078692,5.073383,5.0661893,5.061189,5.0550776,5.05149,5.0463333,5.042814,5.0396333,5.03872,5.0381417,5.038612,5.0392365,5.0403085,5.0419106,5.043702
5.004356,5.032319,5.067422,5.096003,5.122253,5.142201,5.160791,5.1767282,5.1892214,5.197996,5.200693,5.2020974,5.203119,5.203178,5.2024703,5.2002964,5.197959,5.194188,5.190817,5.183887,5.1766386,5.1670218,5.15767,5.1441565,5.132279,5.1219797,5.119081,5.1260533,5.13098,5.1261716,5.1173472,5.111244,5.10351,5.0984516,5.0921464,5.0883255,5.0828934,5.079221,5.075939,5.0750575,5.074536,5.0752215,5.076504,5.0784974,5.081187,5.0840354
5.051756,5.078234,5.1114097,5.138875,5.165159,5.1855526,5.2038436,5.218916,5.2304497,5.237936,5.2395945,5.240044,5.240672,5.2403927,5.2395334,5.237364,5.2351837,5.2318845,5.2290754,5.2231665,5.216948,5.208595,5.2006006,5.189414,5.180103,5.1734614,5.1712637,5.1732054,5.1739936,5.170967,5.1644793,5.158656,5.150712,5.145252,5.1382713,5.1339073,5.127876,5.1239,5.1203046,5.1193175,5.1187806,5.1195664,5.1207685,5.1229067,5.1262894,5.130422
5.0901318,5.1153054,5.1468053,5.173303,5.199655,5.220571,5.238996,5.2533736,5.263311,5.2693686,5.2708883,5.2712007,5.271496,5.270939,5.2700114,5.2679214,5.2659183,5.2630706,5.2607675,5.2557564,5.250423,5.2431192,5.2362385,5.2275896,5.2199054,5.212843,5.2075706,5.203232,5.2024555,5.207156,5.2067733,5.199132,5.1890745,5.1834526,5.1760488,5.171219,5.1646433,5.1603656,5.156422,5.1552687,5.1546006,5.155448,5.1568813,5.1595144,5.1636724,5.1688104
5.143776,5.167361,5.1968765,5.2221203,5.2480626,5.2691393,5.2875385,5.3014374,5.3102546,5.315488,5.317224,5.3176904,5.3177357,5.317058,5.316215,5.314439,5.312789,5.3106647,5.3090825,5.305337,5.301211,5.295359,5.289846,5.2837896,5.277768,5.2704873,5.2628016,5.254476,5.2511954,5.2570176,5.259267,5.253804,5.2449484,5.238756,5.230561,5.225236,5.218185,5.213736,5.209671,5.20855,5.2078924,5.2088456,5.2105975,5.2138295,5.218917,5.2252455
5.1843367,5.206832,5.235062,5.2593994,5.2846065,5.305328,5.323456,5.337381,5.3464184,5.3520083,5.3540173,5.3546705,5.3546863,5.354086,5.3533897,5.351922,5.350557,5.3489575,5.347868,5.34501,5.3417277,5.336923,5.3323107,5.327392,5.3223777,5.316118,5.3090835,5.3023195,5.296478,5.293517,5.2918825,5.292684,5.2888193,5.2818727,5.27286,5.2672734,5.260096,5.2557335,5.251914,5.25107,5.2505827,5.251604,5.2535563,5.257137,5.2628026,5.2698946
5.2461443,5.267293,5.2939143,5.317069,5.341267,5.3614044,5.3790355,5.3928194,5.4019904,5.407912,5.4101934,5.4110785,5.411095,5.4107437,5.4103956,5.4096107,5.4088526,5.4082966,5.4081225,5.406768,5.4048157,5.4016266,5.398274,5.3947644,5.390846,5.385692,5.3792953,5.37375,5.365727,5.355802,5.350547,5.3553734,5.354555,5.3467374,5.3367295,5.3307004,5.323241,5.31893,5.315215,5.31454,5.31435,5.315765,5.3184175,5.3228664,5.329618,5.337856
5.2925916,5.312922,5.3385506,5.3609505,5.3845134,5.4042387,5.4214687,5.4349995,5.4440646,5.450015,5.452385,5.453375,5.4533873,5.4532704,5.4532475,5.4530993,5.452904,5.4532957,5.4539337,5.4538417,5.452951,5.451024,5.448583,5.446011,5.44267,5.4379945,5.431668,5.42592,5.417377,5.407026,5.401017,5.4051375,5.403387,5.394951,5.3841166,5.3775206,5.3696413,5.36531,5.361438,5.360671,5.3606997,5.362616,5.366089,5.3714643,5.3792224,5.3883624
5.3641233,5.3831177,5.40709,5.428157,5.4504704,5.469303,5.485759,5.4988155,5.5076394,5.5136695,5.516274,5.517725,5.518077,5.5186644,5.5192733,5.520219,5.520922,5.5226564,5.524329,5.5257483,5.526049,5.5255365,5.5241137,5.5226345,5.520051,5.516086,5.51007,5.504233,5.4955053,5.485989,5.4780045,5.476959,5.4726114,5.4662433,5.4588003,5.4548664,5.4485736,5.443876,5.4402337,5.439895,5.440591,5.4431005,5.447091,5.452914,5.461463,5.4714513
