6.558934,6.541784,6.5212183,6.5072536,6.4867263,6.468413,6.447614,6.426542,6.402723,6.3728075,6.3429136,6.302843,6.2678514,6.2221293,6.1880436,6.14288,6.111003,6.0713725,6.0476007,6.0139823,5.99102,5.9597945,5.9381666,5.9127603,5.892953,5.8606358,5.825421,5.791548,5.738307,5.711952,5.5283217,5.180675,4.770744,4.5314217,4.344705,4.286788,4.240957,4.222547,4.1997004
6.550058,6.532789,6.511967,6.4976974,6.476713,6.4579372,6.436554,6.414972,6.39071,6.3605094,6.3304415,6.2903533,6.25542,6.2098947,6.17602,6.131108,6.099379,6.0598226,6.0359845,6.0027285,5.980304,5.949019,5.9267926,5.900489,5.8797174,5.846079,5.809623,5.776048,5.7200274,5.682894,5.4910345,5.143017,4.744079,4.52283,4.3499923,4.291609,4.2441373,4.2249627,4.2012434
6.540623,6.5231843,6.502025,6.487394,6.4658904,6.4466133,6.4245915,6.4024634,6.3777366,6.347262,6.317058,6.2770085,6.242173,6.1968794,6.1632414,6.1185675,6.0869513,6.0473742,6.0233684,5.990448,5.968618,5.937127,5.914089,5.8868837,5.865295,5.8304257,5.792745,5.759784,5.700455,5.650646,5.44782,5.0961075,4.7085857,4.5108285,4.3565187,4.2976704,4.248711,4.2295012,4.2038474
6.5307474,6.513289,6.4919243,6.4769945,6.4551272,6.4355025,6.412987,6.390428,6.365364,6.334725,6.304464,6.264517,6.229822,6.184806,6.1514454,6.1070323,6.075518,6.035918,6.0117607,5.9790516,5.9576254,5.925686,5.9017177,5.873874,5.851923,5.8162017,5.777436,5.744903,5.682073,5.619236,5.406612,5.0550976,4.68038,4.5023794,4.3635564,4.304741,4.2551017,4.236264,4.209103
6.521353,6.5040154,6.482592,6.4674463,6.4453664,6.425537,6.4026885,6.3798304,6.3545594,6.3238397,6.2935476,6.2536974,6.2191358,6.174399,6.141332,6.097199,6.065792,6.0262327,6.0020275,5.969373,5.948044,5.9154253,5.890502,5.8622484,5.8402934,5.8040357,5.7643533,5.731735,5.665978,5.59239,5.3745775,5.0307693,4.669513,4.501308,4.369678,4.3114967,4.2619643,4.2432113,4.2160993
6.509394,6.4924,6.471109,6.4558125,6.43364,6.4136863,6.3905516,6.367405,6.341958,6.311177,6.280847,6.2410936,6.206686,6.1622725,6.129539,6.085743,6.054483,6.0150347,5.990852,5.9581065,5.9366045,5.9031677,5.877367,5.8491197,5.827662,5.791236,5.750657,5.717839,5.6483965,5.56131,5.338582,5.008885,4.665727,4.5050664,4.378228,4.320819,4.2715645,4.252804,4.2262497
6.4990253,6.4823914,6.461308,6.4459524,6.4237742,6.403748,6.380377,6.356968,6.331367,6.3005238,6.270141,6.230455,6.196175,6.1520433,6.1195974,6.076121,6.04503,6.0057473,5.9816427,5.9488072,5.927094,5.8931737,5.8669624,5.838981,5.8180833,5.7817693,5.740658,5.708063,5.6354012,5.5358586,5.3078394,4.989607,4.6619935,4.5086064,4.38629,4.3290825,4.27961,4.260745,4.234371
6.4860144,6.469907,6.44911,6.4336486,6.4114447,6.391335,6.367743,6.34408,6.318286,6.287322,6.2568526,6.217189,6.1830063,6.1390514,6.1067567,6.063435,6.0324254,5.9931693,5.9690404,5.935909,5.9138,5.879166,5.852452,5.8251357,5.8053007,5.769113,5.7269607,5.69388,5.616814,5.502145,5.2688246,4.966702,4.6595683,4.5146413,4.3973756,4.340533,4.2910733,4.2723646,4.246222
6.4771194,6.461422,6.440829,6.4252596,6.403014,6.3828516,6.359168,6.335393,6.3094707,6.278398,6.2478714,6.2081923,6.1740317,6.1300683,6.0977254,6.054312,6.023237,5.9838305,5.9595637,5.92609,5.903634,5.868343,5.841177,5.8146315,5.7959127,5.7596035,5.7162633,5.682502,5.6024837,5.4780564,5.241921,4.951368,4.658531,4.519336,4.405265,4.3483047,4.2990894,4.2812853,4.255668
6.465435,6.4502006,6.4297514,6.413931,6.3915005,6.3711805,6.347325,6.323378,6.297237,6.26595,6.2352576,6.1954613,6.1612854,6.117222,6.084698,6.0410843,6.0099306,5.97033,5.945881,5.911982,5.8891096,5.8531265,5.8254824,5.7992954,5.7812853,5.745508,5.701079,5.663967,5.577511,5.4396777,5.201915,4.930877,4.659985,4.527013,4.417574,4.36415,4.3158255,4.2957435,4.2685413
6.4576693,6.442696,6.422261,6.4061966,6.383554,6.3630705,6.3390613,6.314981,6.288665,6.2571883,6.2263207,6.1863794,6.1521645,6.1079874,6.0752816,6.031502,6.0003157,5.960618,5.936065,5.90193,5.8788238,5.842509,5.8146343,5.788311,5.7703385,5.7355146,5.690676,5.649364,5.5564446,5.408859,5.171316,4.9166017,4.6628604,4.5330606,4.4271746,4.3791504,4.3318768,4.3073997,4.2772856
6.447347,6.432473,6.4118776,6.39546,6.372419,6.3516064,6.3272877,6.302942,6.276277,6.244449,6.213293,6.1731143,6.138829,6.0943975,6.061289,6.0171123,5.9858136,5.9458184,5.920957,5.8863354,5.862851,5.8263373,5.798265,5.76933,5.7485476,5.714196,5.6703224,5.625844,5.5280786,5.372771,5.1382008,4.9026313,4.668379,4.5427337,4.439845,4.3952694,4.348642,4.3214965,4.2893314
6.4405875,6.4255786,6.404723,6.388036,6.364627,6.343502,6.318896,6.2943087,6.267327,6.235189,6.2037992,6.163428,6.129086,6.0844083,6.050907,6.00633,5.974905,5.934586,5.90939,5.874318,5.850532,5.814078,5.785962,5.7534766,5.7286687,5.6939764,5.651789,5.6068854,5.5086794,5.352351,5.1219983,4.897357,4.673584,4.5505147,4.4483457,4.403535,4.3568077,4.329997,4.2976527
6.432108,6.4168353,6.395505,6.3783593,6.3543606,6.33278,6.3077955,6.282941,6.2555914,6.223122,6.1915045,6.150978,6.116648,6.071717,6.037726,5.9926248,5.961018,5.9202256,5.894537,5.858797,5.8345594,5.7980695,5.769853,5.733343,5.703734,5.667009,5.625295,5.580294,5.483198,5.3271437,5.1032257,4.8923974,4.681652,4.5618505,4.460996,4.4166393,4.3697996,4.342576,4.309383
6.4262743,6.410683,6.3888545,6.371279,6.346729,6.3247423,6.2994275,6.2743683,6.2467456,6.2140527,6.1822844,6.141692,6.1074357,6.062379,6.02805,5.982577,5.9508424,5.9096866,5.883612,5.8473463,5.8227496,5.7861814,5.7578745,5.7188106,5.685927,5.6464334,5.603754,5.5589194,5.4642496,5.3109884,5.093339,4.891498,4.6887774,4.571147,4.471211,4.4271994,4.3801584,4.352428,4.3183875
6.4185023,6.4024353,6.379888,6.3617086,6.3363714,6.313778,6.287897,6.262437,6.2343698,6.2013,6.1692104,6.1284595,6.09431,6.0492134,6.0145936,5.9688377,5.9370522,5.89566,5.8693004,5.8325944,5.8076572,5.7709937,5.7425747,5.7012606,5.6653423,5.6227064,5.5781035,5.5314455,5.4383383,5.2896247,5.081233,4.890477,4.6973853,4.5824184,4.48363,4.440076,4.3927875,4.364402,4.329268
6.411902,6.3954105,6.372234,6.353538,6.327506,6.304349,6.277894,6.2519894,6.2234654,6.189997,6.1575356,6.1165824,6.0825143,6.0374084,6.0025673,5.9566264,5.9248476,5.8833213,5.8567667,5.8197193,5.794494,5.7576084,5.7290344,5.6869545,5.649749,5.6043468,5.557085,5.507643,5.4155493,5.272585,5.0735745,4.891284,4.7051373,4.5923223,4.4944715,4.4512124,4.403556,4.374479,4.3382354
6.4049983,6.3881474,6.36445,6.3453236,6.3186626,6.2949553,6.2679286,6.241546,6.2125144,6.178583,6.145707,6.1044884,6.0704494,6.0252137,5.9900255,5.943707,5.9118004,5.869906,5.842961,5.8053126,5.779627,5.7422724,5.713433,5.671112,5.633187,5.5843678,5.533527,5.4813504,5.391005,5.2548785,5.0658464,4.8915725,4.7112823,4.5992303,4.502717,4.462253,4.4158545,4.385624,4.34784
6.398477,6.38145,6.3574104,6.3379436,6.310808,6.2866592,6.2591176,6.2322507,6.2026987,6.1682744,6.1349754,6.0934305,6.059326,6.013785,5.978052,5.93128,5.89937,5.85712,5.82967,5.791284,5.765053,5.7269998,5.6977725,5.655885,5.6183114,5.567257,5.5135984,5.45877,5.370101,5.2412944,5.0630856,4.897279,4.7245517,4.616978,4.521113,4.477336,4.427718,4.396759,4.357551
6.3924613,6.3753915,6.351082,6.3312736,6.303768,6.2793097,6.251357,6.224086,6.1941066,6.159291,6.125651,6.0839143,6.0499635,6.004156,5.9676113,5.920354,5.88874,5.8463755,5.818443,5.7794147,5.75273,5.7137766,5.6838226,5.641931,5.6047616,5.5532613,5.498793,5.4417963,5.354278,5.2320313,5.064466,4.906925,4.745768,4.652554,4.5571623,4.4962068,4.43429,4.405276,4.3665485
6.386264,6.369305,6.344859,6.3247523,6.296933,6.272164,6.2437468,6.2159505,6.185387,6.1499796,6.1159244,6.073594,6.038968,5.9923553,5.955216,5.9076896,5.876362,5.833802,5.8052893,5.7653923,5.738053,5.698642,5.6687913,5.6279583,5.592123,5.541507,5.487058,5.427673,5.3409185,5.2250137,5.070294,4.9274807,4.7795415,4.6925516,4.594313,4.523162,4.451554,4.419975,4.3780527
6.382057,6.365232,6.34075,6.3204618,6.2924037,6.2673464,6.2385087,6.2102056,6.1790166,6.1430216,6.1088233,6.065795,6.0296845,5.9818745,5.944725,5.897266,5.8659606,5.8228974,5.7936506,5.7525964,5.7243886,5.685423,5.657099,5.618634,5.584773,5.535343,5.4807053,5.419077,5.332342,5.2201076,5.07627,4.9517198,4.812364,4.712995,4.6083975,4.5474553,4.477829,4.436862,4.387283
6.3765774,6.3599854,6.335625,6.315258,6.2870445,6.2617083,6.2324314,6.2035484,6.1717825,6.134884,6.099604,6.0550165,6.017269,5.9683475,5.9313045,5.884016,5.8526435,5.8096976,5.7807026,5.7396345,5.71119,5.672508,5.644841,5.607666,5.5750384,5.526613,5.47228,5.4090843,5.323342,5.216333,5.083638,4.9748926,4.842951,4.733355,4.6244497,4.5735683,4.507405,4.4598055,4.402751
6.3723583,6.355943,6.331764,6.311454,6.2832484,6.2578034,6.2283144,6.1991158,6.167185,6.129612,6.0928364,6.046883,6.008926,5.9597807,5.922231,5.8745704,5.8430696,5.8009744,5.7733297,5.7336555,5.7058473,5.666911,5.638256,5.6001797,5.5671315,5.5187855,5.4650846,5.4019437,5.3179364,5.2155786,5.0883975,4.983114,4.8532333,4.743543,4.635208,4.5858736,4.5218153,4.4759994,4.4168234
6.3665104,6.3504143,6.326514,6.30622,6.277952,6.2522798,6.222419,6.1927013,6.160451,6.1217923,6.08319,6.0342607,5.992611,5.9425035,5.9080567,5.8632894,5.832082,5.7907085,5.76385,5.7252893,5.69822,5.6587887,5.6287603,5.589329,5.55558,5.5072856,5.4543014,5.3906755,5.308476,5.2120934,5.0926614,4.990912,4.869178,4.773345,4.669949,4.6109056,4.5399356,4.4959426,4.434728
6.3624477,6.346613,6.3229103,6.3025827,6.2742233,6.248342,6.2181535,6.1880283,6.1555204,6.1161604,6.076894,6.0252376,5.978008,5.926491,5.8973713,5.857511,5.826977,5.7857428,5.758477,5.719924,5.6931825,5.6532555,5.6222925,5.5819182,5.5476832,5.4994445,5.446814,5.382246,5.3006797,5.208053,5.0942645,4.9944243,4.882567,4.8067136,4.709614,4.634807,4.5513883,4.5078917,4.445743
6.3568573,6.3416696,6.3183064,6.29779,6.26907,6.2426634,6.2120433,6.181083,6.147861,6.1050897,6.058184,6.000612,5.9540124,5.904536,5.876319,5.8364305,5.8047204,5.7633543,5.737135,5.699983,5.674226,5.634873,5.6037602,5.5631437,5.5286193,5.480158,5.42773,5.36298,5.283869,5.1969566,5.09237,4.9999647,4.900337,4.839978,4.7485485,4.664162,4.571718,4.5265326,4.4623656
6.3529277,6.338366,6.31528,6.294522,6.265382,6.238436,6.2075467,6.1757765,6.141544,6.0945973,6.03811,5.9751854,5.9344764,5.8889747,5.8571215,5.8127255,5.778833,5.737044,5.7124205,5.6769285,5.652074,5.6140165,5.583763,5.5437617,5.5092783,5.460489,5.408097,5.344221,5.2680497,5.185302,5.087915,5.0040197,4.9121814,4.8546124,4.7653813,4.682909,4.5895767,4.5410256,4.4746737
6.3470345,6.3323474,6.3093348,6.288245,6.2585454,6.230953,6.2002673,6.1672235,6.127867,6.074867,6.014396,5.9501877,5.911734,5.8670382,5.8326473,5.785264,5.750188,5.7062244,5.6796727,5.641648,5.615269,5.5795293,5.5536246,5.5153127,5.4802957,5.4315333,5.3807364,5.3222,5.2524204,5.172024,5.0805,5.0083413,4.9278345,4.8726707,4.7898993,4.7187967,4.625666,4.5645375,4.489415
6.341289,6.326521,6.3036175,6.2821984,6.2520933,6.223982,6.193456,6.1588397,6.112767,6.05447,5.996131,5.934578,5.8946924,5.8480954,5.813122,5.765431,5.7307353,5.684823,5.6550817,5.6129766,5.5840545,5.5496674,5.527764,5.490741,5.4552116,5.4072113,5.358936,5.306438,5.2427535,5.1635566,5.075328,5.0119777,4.939417,4.8839087,4.8073115,4.7503657,4.6590047,4.5843234,4.4995956
6.3306785,6.318747,6.2970095,6.2748475,6.2444177,6.215659,6.184582,6.1468067,6.091397,6.025098,5.967307,5.907364,5.865055,5.8171506,5.7835317,5.7379827,5.704706,5.6602807,5.6312833,5.589099,5.5592384,5.5215635,5.496127,5.4569564,5.422053,5.3774137,5.3337097,5.283043,5.223397,5.1540184,5.0774593,5.0217323,4.954977,4.9013,4.8286896,4.7782536,4.686778,4.6046753,4.513839
6.3187118,6.3108354,6.290873,6.2681355,6.237565,6.2077427,6.1736145,6.131028,6.068932,5.9974046,5.9389734,5.879036,5.8343697,5.786105,5.75489,5.712956,5.681957,5.6411076,5.614962,5.575427,5.5463076,5.5045543,5.473062,5.430875,5.396938,5.3553805,5.3153863,5.2641816,5.206985,5.149375,5.085178,5.033312,4.968771,4.9176855,4.846487,4.7957044,4.7031207,4.620035,4.5272336
6.304962,6.3014216,6.283778,6.2608557,6.2302203,6.1981883,6.155843,6.1051383,6.0416417,5.9705706,5.909418,5.846666,5.8006835,5.7526717,5.7227025,5.6835685,5.6551948,5.61747,5.5930567,5.555996,5.528532,5.4876046,5.4556723,5.413274,5.3791976,5.3369308,5.2974076,5.2489285,5.1975985,5.1483283,5.092443,5.044473,4.983592,4.9363093,4.8677464,4.8173923,4.722679,4.6361275,4.5407495
6.292228,6.2904983,6.2744627,6.2521815,6.2213087,6.186539,6.135266,6.0766864,6.0143943,5.945955,5.8807034,5.814727,5.7703967,5.725124,5.6961684,5.659327,5.6334844,5.5982676,5.5747724,5.5395865,5.5137753,5.475543,5.445678,5.404711,5.370629,5.326966,5.2869,5.2417884,5.196014,5.1514964,5.1002855,5.055718,4.998151,4.953252,4.8868275,4.837526,4.7434793,4.657165,4.559453
6.2837186,6.2803764,6.264146,6.2427406,6.212414,6.176625,6.120066,6.0558743,5.992404,5.923396,5.8536143,5.786298,5.74683,5.7070327,5.6794176,5.644497,5.6206317,5.587091,5.5639663,5.5291524,5.503444,5.466009,5.4371414,5.397385,5.364298,5.32179,5.2830033,5.2398596,5.196537,5.154375,5.1062083,5.065255,5.009959,4.9636807,4.898695,4.8539467,4.7658715,4.6840005,4.5833063
6.2739205,6.266155,6.2497606,6.2307568,6.1976204,6.1573734,6.099375,6.035228,5.97064,5.9003158,5.828379,5.7620873,5.727772,5.6934314,5.667465,5.6342077,5.6116257,5.5787373,5.5552244,5.5203347,5.4948506,5.4582696,5.430486,5.392301,5.360722,5.3202863,5.2834053,5.241971,5.2005057,5.160389,5.1155987,5.0793104,5.027334,4.9802594,4.9157395,4.8728905,4.7912493,4.7178626,4.614606
6.2644763,6.2524233,6.237338,6.2219515,6.182168,6.13346,6.0776443,6.019869,5.956375,5.885828,5.814655,5.7498145,5.717041,5.6846957,5.660271,5.6281915,5.6058474,5.572521,5.5480995,5.5133243,5.4888473,5.4533577,5.4263406,5.389323,5.35879,5.319668,5.2840466,5.243806,5.2042937,5.167148,5.126524,5.0943913,5.0459504,5.0004587,4.9353476,4.889405,4.809688,4.743551,4.6390934
6.252294,6.236146,6.2209535,6.207532,6.162161,6.1070895,6.0540237,6.0012403,5.9343457,5.8615665,5.796267,5.7381816,5.7069764,5.6753883,5.6516886,5.6202097,5.59812,5.564749,5.539952,5.5057387,5.482389,5.448168,5.422033,5.3864174,5.3571854,5.3197746,5.285796,5.2472034,5.2098083,5.1750984,5.138552,5.1113048,5.0682764,5.0270624,4.961688,4.9095087,4.8305755,4.7737556,4.669334
6.243635,6.2258525,6.2087297,6.1940923,6.148166,6.093371,6.041426,5.987922,5.9135756,5.8369865,5.7795744,5.7306156,5.70098,5.669001,5.644519,5.6126647,5.5910344,5.5584474,5.534269,5.5008707,5.478059,5.444627,5.419118,5.384489,5.356199,5.3200917,5.2873635,5.2501416,5.213976,5.1797667,5.1449966,5.1210103,5.082437,5.04547,4.980289,4.922631,4.8436666,4.793777,4.6903796
6.233207,6.2145824,6.19541,6.1789727,6.1336036,6.0801835,6.0273976,5.9711614,5.8911357,5.812714,5.762184,5.720868,5.692382,5.6604505,5.636257,5.6049376,5.583866,5.55205,5.5283933,5.4956484,5.473233,5.4404497,5.4155135,5.381894,5.354663,5.32004,5.2888203,5.2534823,5.2188168,5.184693,5.151298,5.130435,5.097309,5.0664425,5.0034304,4.9412856,4.8621078,4.8177214,4.715693
6.2270765,6.2087393,6.188677,6.171092,6.1268773,6.0748487,6.0197845,5.96066,5.8804545,5.8034425,5.7544484,5.7144527,5.6859937,5.6545467,5.6315155,5.601402,5.5808287,5.5493717,5.5257354,5.4930487,5.4706764,5.438029,5.4132805,5.3801155,5.3534594,5.319647,5.2893267,5.2553043,5.22157,5.1870856,5.153969,5.1345105,5.104788,5.07824,5.01789,4.954635,4.875078,4.8316736,4.7305326
