4.926898,4.933875,4.942513,4.9477987,4.9569006,4.9643183,4.972127,4.9770346,5.0199156,5.080765,5.194116,5.2966714,5.3670597,5.392078,5.423897,5.4432025,5.4579263,5.4679127,5.475929,5.483245,5.488432,5.4931245,5.4952345,5.4981546,5.5007324,5.501247,5.4994707,5.493012,5.485215,5.474467,5.464667,5.4503603,5.4331636,5.4074636,5.3711205,5.326738,5.2618437,5.187751,5.101808,5.0349708,4.982125,4.966914,4.9534545,4.9435525,4.9324203,4.9263954,4.9204373,4.9182715,4.913769,4.9100213
4.926488,4.934227,4.9426312,4.9463706,4.95497,4.962986,4.9765472,4.9889307,5.0397186,5.1049223,5.222916,5.3270674,5.3967814,5.4190397,5.4481106,5.4657674,5.481192,5.4921155,5.499439,5.505699,5.510342,5.5146255,5.516643,5.519412,5.521764,5.5227847,5.5219526,5.516035,5.5081496,5.4974384,5.4876094,5.472829,5.455201,5.428369,5.3938985,5.359614,5.301783,5.222218,5.128841,5.0614767,5.008026,4.990967,4.975233,4.963968,4.9516153,4.9452615,4.938836,4.936245,4.9256067,4.9145374
4.922879,4.93071,4.939184,4.942481,4.9522576,4.9621086,4.982776,5.003326,5.063786,5.134797,5.256849,5.360791,5.4290133,5.4485984,5.4755077,5.492155,5.508142,5.519813,5.5266743,5.5322614,5.536639,5.5407414,5.5427012,5.545474,5.5478497,5.549169,5.548734,5.5431957,5.535471,5.5249624,5.5151744,5.4999504,5.481954,5.45471,5.42217,5.395612,5.3431544,5.2590704,5.1615815,5.098287,5.04604,5.0240803,5.0031223,4.990109,4.9759946,4.9688516,4.961518,4.9584394,4.9449353,4.930762
4.922807,4.9288483,4.937066,4.941839,4.954363,4.966455,4.9911356,5.015158,5.082296,5.158874,5.2835674,5.3862963,5.4529905,5.470913,5.4973903,5.51421,5.5300317,5.5414734,5.548101,5.553509,5.557825,5.5620093,5.5641317,5.5671363,5.5696836,5.57104,5.5704823,5.564996,5.5574384,5.5470276,5.537264,5.5221033,5.504247,5.477284,5.445248,5.419268,5.3679194,5.2852893,5.189837,5.129435,5.0763245,5.0491977,5.023036,5.008507,4.992537,4.9841614,4.9756293,4.9722824,4.964143,4.9570765
4.9254274,4.9307184,4.93955,4.945903,4.9616528,4.9766498,5.0049477,5.0312924,5.105158,5.1882086,5.3156614,5.416815,5.4818506,5.498237,5.5247808,5.542285,5.5579863,5.5692525,5.5759535,5.581634,5.586213,5.5908914,5.593473,5.597091,5.600122,5.6012683,5.599921,5.594088,5.586713,5.576193,5.566236,5.5510206,5.533332,5.5070305,5.4753942,5.4479065,5.3967404,5.3179564,5.227867,5.1716194,5.11973,5.0899935,5.060775,5.045129,5.0277963,5.0185623,5.0089335,5.005061,5.0011835,4.99995
4.928581,4.935088,4.9450536,4.951504,4.968842,4.9860578,5.0161457,5.042952,5.120538,5.207814,5.337264,5.4377584,5.502032,5.5175776,5.5441318,5.5620384,5.5778475,5.5892982,5.596271,5.602406,5.607375,5.6126432,5.615694,5.6200085,5.6236653,5.624514,5.622113,5.615698,5.6084027,5.597612,5.5873446,5.5719543,5.55436,5.5285654,5.497283,5.4686694,5.4176974,5.341807,5.256108,5.2029996,5.154478,5.127187,5.099018,5.0823827,5.064381,5.055299,5.0455556,5.041391,5.036526,5.0341773
4.93598,4.943976,4.956162,4.9644303,4.983448,5.0011168,5.0330496,5.061955,5.143565,5.2342105,5.3649383,5.464301,5.5271945,5.5418134,5.569319,5.5887814,5.6049914,5.61667,5.6240945,5.6308975,5.636415,5.642478,5.6462297,5.651045,5.6547337,5.655269,5.652384,5.6457167,5.638474,5.627366,5.616634,5.600523,5.5825047,5.5573516,5.5265427,5.4955688,5.444397,5.3735414,5.294146,5.244105,5.197355,5.169551,5.1437163,5.1318455,5.1172385,5.1081314,5.0968623,5.0904136,5.082993,5.0792327
4.942793,4.9515767,4.965801,4.9767323,4.9966073,5.0125823,5.045399,5.0769987,5.1607614,5.2520456,5.3827314,5.481221,5.5428195,5.556809,5.5856595,5.606979,5.6236367,5.635418,5.6431828,5.6504483,5.6563334,5.662918,5.6671915,5.671997,5.675068,5.6754746,5.6730185,5.6666274,5.6593933,5.6481447,5.6370983,5.620153,5.601447,5.5767393,5.5462937,5.513116,5.4614916,5.3949795,5.3201246,5.2711906,5.223182,5.191585,5.1678567,5.1642513,5.155406,5.145956,5.132358,5.122711,5.1126885,5.1083083
4.9573584,4.966799,4.982497,4.9952035,5.016166,5.0317235,5.066533,5.101176,5.1868534,5.2779922,5.4071674,5.503719,5.5647473,5.5795574,5.6099343,5.632885,5.650208,5.6624165,5.670743,5.6786895,5.685089,5.692324,5.697178,5.7020283,5.7045193,5.7047105,5.7025266,5.6961775,5.6887546,5.6769648,5.665211,5.6470265,5.627283,5.602345,5.571741,5.5364,5.484311,5.421053,5.350893,5.3050632,5.258831,5.2265415,5.2033696,5.201747,5.195268,5.1871643,5.174266,5.1642685,5.1549683,5.1517477
4.9718304,4.9814,4.9972,5.0098867,5.0314555,5.047859,5.0844936,5.1208324,5.2072616,5.297711,5.4244804,5.518686,5.5800843,5.5968,5.6280274,5.6514497,5.669272,5.6819763,5.690756,5.699196,5.705945,5.71356,5.7186956,5.723574,5.725804,5.725824,5.723659,5.717134,5.709437,5.6970325,5.6846004,5.665476,5.6449237,5.6192145,5.5880284,5.551788,5.499513,5.4367056,5.3687134,5.32598,5.283182,5.253295,5.2290936,5.222984,5.214644,5.208559,5.198702,5.1912003,5.185235,5.184091
4.9973125,5.0070567,5.0232134,5.036286,5.0580378,5.0742245,5.111676,5.149428,5.241655,5.337467,5.458009,5.541479,5.602012,5.623166,5.65517,5.6784935,5.6967998,5.7101154,5.719395,5.72834,5.7354226,5.7433257,5.74864,5.753365,5.755178,5.754929,5.7528043,5.7461114,5.7381353,5.7250304,5.7117915,5.691549,5.67002,5.643306,5.611426,5.5740676,5.5222573,5.462045,5.397746,5.357669,5.3166714,5.286245,5.2643714,5.2630515,5.2575526,5.2504106,5.241484,5.2360454,5.2311325,5.229579
5.0229597,5.032723,5.0490546,5.062395,5.0838275,5.099171,5.1370196,5.1762156,5.27516,5.3773527,5.4905643,5.561226,5.6200123,5.6454883,5.6776624,5.7003555,5.7188973,5.7326584,5.74224,5.751433,5.7586584,5.7665076,5.7716274,5.776001,5.7775097,5.777036,5.7749014,5.768089,5.7599506,5.7463975,5.732637,5.711706,5.689571,5.662093,5.6297517,5.5918407,5.54096,5.4836955,5.422436,5.38324,5.3426514,5.3115287,5.293438,5.2993903,5.2974515,5.287693,5.277973,5.273563,5.2677927,5.2643275
5.0583267,5.0678473,5.084634,5.099017,5.1203628,5.1341257,5.1767063,5.2237945,5.3277745,5.4290333,5.531819,5.589958,5.6452074,5.673417,5.705452,5.7279572,5.746836,5.7611275,5.7710805,5.780545,5.7879806,5.795438,5.799703,5.803277,5.8045645,5.8038745,5.801667,5.7947016,5.786412,5.772428,5.758168,5.7365594,5.713856,5.685715,5.6531515,5.615142,5.56566,5.511498,5.4535475,5.414653,5.3778534,5.3545794,5.339711,5.3411508,5.335796,5.3260055,5.3166704,5.312962,5.3073516,5.3035555
5.094677,5.104096,5.1204486,5.1340966,5.1553035,5.1693573,5.217554,5.2719727,5.3766894,5.4722676,5.56655,5.617429,5.669304,5.6979904,5.7295346,5.752051,5.771156,5.7858343,5.796066,5.805673,5.813215,5.820043,5.823165,5.825778,5.8269253,5.826014,5.823647,5.816496,5.8080983,5.7938495,5.7793245,5.757388,5.734485,5.7062516,5.6738205,5.635569,5.5871954,5.5361795,5.4815216,5.44248,5.4099393,5.396733,5.3836155,5.375261,5.3634763,5.3549585,5.3463035,5.3427076,5.337639,5.334514
5.136908,5.147732,5.161456,5.168508,5.1888466,5.2087326,5.2608633,5.3153987,5.4177165,5.5093675,5.5987616,5.6461916,5.6962037,5.7249064,5.7559085,5.7782464,5.797495,5.8125205,5.8230186,5.8327866,5.8404646,5.8467083,5.848743,5.8503323,5.8511944,5.8498797,5.8472433,5.8397517,5.831141,5.8165,5.8016486,5.7793803,5.7563705,5.728548,5.6961894,5.655554,5.6070743,5.5613437,5.512469,5.4741454,5.444407,5.4374385,5.4256463,5.411729,5.3960705,5.3879476,5.379682,5.376466,5.3720055,5.36946
5.184676,5.1953864,5.205878,5.207319,5.2275233,5.2534175,5.3064327,5.356705,5.4534883,5.5409403,5.6273537,5.6742635,5.72357,5.752093,5.7826123,5.8046823,5.8240013,5.8392954,5.8500824,5.859862,5.8672714,5.8728027,5.8740883,5.8748603,5.875336,5.873539,5.870617,5.8627925,5.854012,5.839152,5.8242106,5.801977,5.77924,5.7522283,5.7204204,5.6783094,5.6302643,5.5894294,5.5458307,5.5090423,5.480136,5.473904,5.4619913,5.4471636,5.4306335,5.42222,5.413814,5.4107203,5.406641,5.404594
5.2324953,5.238915,5.246646,5.2491436,5.2706656,5.297407,5.3488894,5.396172,5.4888687,5.573073,5.654971,5.6989264,5.74729,5.776627,5.8069158,5.828734,5.8481402,5.8636756,5.8747964,5.884415,5.8910837,5.8957977,5.896798,5.8971224,5.897203,5.895004,5.8919125,5.883924,5.875106,5.860282,5.8454933,5.8235893,5.801334,5.774908,5.744093,5.703517,5.6576567,5.619182,5.577885,5.542912,5.5136566,5.504408,5.491542,5.4791927,5.4640293,5.4549084,5.445931,5.4426312,5.438499,5.436619
5.2851386,5.288372,5.2965984,5.303769,5.3276997,5.353085,5.401125,5.444628,5.5293317,5.6062794,5.6838136,5.7278457,5.7763343,5.806417,5.836526,5.8580065,5.8774943,5.8932953,5.904855,5.914254,5.919863,5.9236317,5.924582,5.924605,5.9242234,5.9215803,5.9183226,5.9101996,5.9013963,5.8867855,5.8723807,5.8511434,5.8297133,5.804157,5.774869,5.7372646,5.6945844,5.657936,5.6182213,5.5857034,5.55492,5.539016,5.5241942,5.517339,5.5054755,5.495186,5.485199,5.481411,5.476964,5.4751415
5.3188453,5.323384,5.3359613,5.3477297,5.374094,5.398305,5.4437785,5.4844785,5.5597863,5.6272492,5.7027283,5.7510204,5.8009152,5.8310876,5.8609796,5.882054,5.9015555,5.917628,5.929715,5.9390664,5.943782,5.946721,5.947597,5.947366,5.9466324,5.9436355,5.9402313,5.9319744,5.9231625,5.9087234,5.8946495,5.8739705,5.8532352,5.8285108,5.8004537,5.7648163,5.7243676,5.6894274,5.6513033,5.6209564,5.5884857,5.566077,5.5492797,5.5476604,5.53895,5.527552,5.5166063,5.512355,5.507581,5.505775
5.3714004,5.3785415,5.3953233,5.410077,5.437536,5.4604216,5.5023775,5.5391183,5.60233,5.6578307,5.7304225,5.7836685,5.834635,5.8644524,5.894269,5.915273,5.9349384,5.9511433,5.9632387,5.9722924,5.976492,5.979001,5.9798846,5.9794245,5.9783072,5.9749193,5.9713435,5.9629736,5.954216,5.9401164,5.9265795,5.9067526,5.8870225,5.8635516,5.837178,5.8040113,5.7662573,5.733383,5.697032,5.668507,5.635095,5.60834,5.590265,5.5922737,5.5856357,5.5733128,5.561515,5.556835,5.5519185,5.550358
5.4173155,5.426253,5.4439363,5.457972,5.4844112,5.5067706,5.54622,5.579873,5.63485,5.6824512,5.7526255,5.8085175,5.8596673,5.8890924,5.9190884,5.940416,5.9603667,5.9764934,5.988028,5.996485,6.000561,6.0028524,6.0034566,6.0026217,6.001254,5.997612,5.9939294,5.985569,5.976974,5.9634104,5.9505324,5.9314227,5.9123974,5.889986,5.8649707,5.833591,5.7977004,5.766286,5.7310348,5.70295,5.6699886,5.643679,5.6262803,5.6289873,5.6220326,5.60851,5.5958543,5.5910974,5.586341,5.58518
5.487796,5.497823,5.515367,5.528508,5.553511,5.5749707,5.6105003,5.6395063,5.686371,5.7271686,5.7925296,5.8473253,5.896107,5.924242,5.9541645,5.976168,5.996341,6.0122514,6.0226893,6.0312853,6.037134,6.042154,6.0448427,6.0453496,6.0437703,6.0398583,6.0359836,6.0272717,6.0183425,6.003942,5.9904704,5.9721212,5.9546185,5.933243,5.9093404,5.8798585,5.846121,5.8164334,5.782611,5.755193,5.7231674,5.6986833,5.6792836,5.6760817,5.6684656,5.6603684,5.650811,5.6454687,5.640669,5.6396117
5.540898,5.5506377,5.567206,5.5800414,5.604195,5.6248946,5.6573424,5.6828074,5.726348,5.7653666,5.826396,5.8770943,5.9223013,5.948926,5.9786,6.0013065,6.0215673,6.0372186,6.046488,6.0558114,6.0644217,6.073811,6.0800242,6.082988,6.0813212,6.077231,6.0731554,6.063851,6.054189,6.037843,6.0226765,6.0046687,5.988713,5.967696,5.943932,5.9153285,5.882781,5.8540926,5.8211975,5.79432,5.763022,5.7404017,5.717068,5.704393,5.6963763,5.6979218,5.6940246,5.6877956,5.682527,5.68095
5.6190944,5.628647,5.644384,5.6566687,5.6797495,5.699671,5.728259,5.749118,5.7879386,5.8240185,5.878081,5.922509,5.964147,5.9902444,6.0187683,6.0407662,6.059735,6.07569,6.0874786,6.0997787,6.1096673,6.1199503,6.1263876,6.1297703,6.1285496,6.124939,6.121087,6.112219,6.1029468,6.087261,6.0726805,6.0552397,6.0398335,6.019862,5.9975014,5.9706235,5.939924,5.912619,5.881301,5.855828,5.8263283,5.8056984,5.7816715,5.765489,5.755503,5.757921,5.7549243,5.749334,5.747677,5.7501783
5.6775727,5.6870446,5.702483,5.714331,5.736562,5.7558217,5.78202,5.800189,5.8360167,5.8699536,5.918432,5.957814,5.997783,6.024554,6.051663,6.0720143,6.0892534,6.1059093,6.122043,6.13759,6.1466985,6.1542645,6.157852,6.1596246,6.1591206,6.15637,6.153038,6.1453457,6.1372976,6.124299,6.112062,6.0951133,6.0790787,6.0602202,6.039639,6.014291,5.9849916,5.958633,5.9286194,5.904598,5.8769507,5.8573875,5.8360796,5.823798,5.8116393,5.8066196,5.7998333,5.7959533,5.799449,5.807696
5.762068,5.771314,5.786291,5.798198,5.8161573,5.8290095,5.852281,5.8723354,5.9065857,5.9368362,5.9781322,6.011183,6.048806,6.0761237,6.1008463,6.1195397,6.138115,6.156465,6.172366,6.187212,6.196021,6.2030582,6.205984,6.207792,6.2080193,6.2063236,6.203747,6.1974087,6.1905675,6.1796446,6.169161,6.1535516,6.1383376,6.1212926,6.102785,6.0794983,6.0521474,6.0271425,5.9989643,5.9769077,5.951853,5.9340997,5.9155965,5.905966,5.894523,5.8876963,5.8808556,5.8784566,5.88194,5.889215
5.8314147,5.8404,5.854998,5.867249,5.880422,5.885702,5.907043,5.931441,5.9659157,5.993134,6.029679,6.058619,6.094284,6.121484,6.144375,6.1622868,6.183394,6.202926,6.2153606,6.2268925,6.2356515,6.2436886,6.247643,6.2505727,6.2512755,6.250428,6.2485533,6.243299,6.237302,6.227392,6.2176995,6.2036257,6.18999,6.1746087,6.157601,6.13595,6.1101546,6.086234,6.05955,6.0390706,6.016218,6.000145,5.983871,5.975664,5.96707,5.9629235,5.9586315,5.957047,5.95694,5.958853
5.9213457,5.9300385,5.9440327,5.955995,5.966359,5.9678273,5.9865704,6.0109196,6.043292,6.0678086,6.100505,6.126151,6.15789,6.1827893,6.2055626,6.224068,6.24401,6.261728,6.272672,6.2831907,6.2918086,6.3002334,6.304679,6.3084674,6.309831,6.310139,6.309213,6.3055463,6.300876,6.2927895,6.284548,6.272445,6.2605424,6.24722,6.2321744,6.2127275,6.1889396,6.1661954,6.1411896,6.122572,6.1027904,6.089504,6.076593,6.0703564,6.0645556,6.0624166,6.0605373,6.0602655,6.0600595,6.0604057
6.003924,6.012299,6.0256395,6.0369763,6.0465,6.0475135,6.0640864,6.085877,6.115546,6.13854,6.1695566,6.193835,6.2218766,6.2437344,6.267031,6.2863417,6.303289,6.317878,6.3284616,6.3391957,6.347592,6.35603,6.3606844,6.365036,6.366939,6.3682413,6.3681655,6.365955,6.3625298,6.35617,6.349306,6.33901,6.328643,6.317109,6.303772,6.286246,6.2644167,6.2431974,6.220132,6.2032757,6.186145,6.1752124,6.1649714,6.1601667,6.156379,6.1556726,6.155526,6.1562366,6.1575065,6.1585107
6.096823,6.1045065,6.1176486,6.129756,6.1377854,6.1358323,6.149368,6.1697016,6.197161,6.218529,6.2474537,6.270082,6.295708,6.315552,6.337383,6.355471,6.3706126,6.38349,6.3931108,6.403167,6.411137,6.419465,6.4242697,6.429134,6.4315495,6.4338427,6.434638,6.433899,6.4317255,6.4271283,6.4216986,6.4133263,6.4046426,6.3951087,6.3836784,6.367895,6.3485627,6.33067,6.3115416,6.2975054,6.2831326,6.273735,6.2652717,6.2616487,6.2593756,6.259644,6.2605653,6.261769,6.2632303,6.263866
6.195509,6.2029033,6.2144423,6.22429,6.230567,6.228514,6.2410164,6.26009,6.285832,6.305857,6.3327227,6.353609,6.377463,6.395831,6.415502,6.4316535,6.445549,6.457483,6.4662404,6.4755473,6.4830675,6.491188,6.4960394,6.501236,6.504019,6.507076,6.5085692,6.509054,6.507954,6.50489,6.5007253,6.4940386,6.4868264,6.4789534,6.46926,6.455475,6.4388595,6.424206,6.408419,6.396468,6.383604,6.3746505,6.366626,6.36339,6.361433,6.361752,6.3629007,6.3643465,6.365875,6.3663936
6.2880864,6.296171,6.3036904,6.305668,6.3098464,6.31321,6.328403,6.3463917,6.3709593,6.3897805,6.414311,6.432919,6.4546127,6.471563,6.489841,6.504968,6.5178967,6.5290594,6.53731,6.546231,6.553494,6.561518,6.5664253,6.5718646,6.574895,6.5784745,6.580452,6.581853,6.5815935,6.579729,6.576554,6.571152,6.5650344,6.55824,6.5499477,6.538754,6.5247054,6.511453,6.496406,6.4847336,6.471926,6.4630156,6.454844,6.451403,6.448862,6.4485164,6.4496474,6.451711,6.454003,6.4550858
6.3998275,6.408707,6.412005,6.405649,6.407454,6.416342,6.434051,6.450629,6.473728,6.491219,6.5133,6.5295925,6.5490317,6.564485,6.5813055,6.5953774,6.6073203,6.6177263,6.625512,6.634081,6.6410904,6.648987,6.6539106,6.659519,6.662739,6.6667476,6.6691313,6.6713877,6.67196,6.6712966,6.6691203,6.6649804,6.659911,6.654114,6.647171,6.638745,6.627142,6.614682,6.599369,6.5871525,6.573445,6.56393,6.554941,6.5509276,6.547525,6.5464993,6.5473275,6.5496473,6.55233,6.5538673
6.489695,6.5003586,6.5023694,6.4915824,6.4907775,6.5006766,6.518098,6.5334826,6.5551615,6.571614,6.592136,6.6071224,6.6250877,6.6394186,6.6551,6.668263,6.6793675,6.6891003,6.696463,6.7046742,6.7114115,6.719116,6.7239895,6.729664,6.732997,6.737298,6.739975,6.7429004,6.744151,6.7444735,6.743124,6.740018,6.7358007,6.730895,6.7249713,6.718278,6.7081904,6.6963887,6.681029,6.6684947,6.6539702,6.64364,6.6337442,6.62923,6.625591,6.624752,6.62542,6.627361,6.629537,6.6308346
6.6093097,6.6148973,6.6144757,6.6062346,6.606588,6.6154423,6.630666,6.6439,6.6631727,6.678191,6.697018,6.710859,6.72719,6.7400823,6.754238,6.7661276,6.776128,6.7850366,6.7919064,6.7998037,6.806364,6.8140216,6.8189397,6.8248053,6.828339,6.8330336,6.836058,6.839675,6.8415775,6.842878,6.8423557,6.8402634,6.8368726,6.8328648,6.827903,6.8227096,6.813895,6.8026905,6.7872214,6.7741923,6.7588115,6.747785,6.7373667,6.7328463,6.72903,6.7279468,6.7280717,6.7294974,6.7311115,6.7322397
6.6979227,6.6917853,6.6876144,6.6883187,6.6940217,6.7009773,6.7136025,6.724708,6.741777,6.75568,6.773475,6.786842,6.8021593,6.8139977,6.8269715,6.837827,6.846982,6.8553,6.861833,6.8695993,6.8761616,6.8839445,6.88899,6.8950963,6.8988323,6.9038534,6.9071317,6.9111443,6.9133654,6.9151735,6.915089,6.9135294,6.91057,6.9070644,6.902588,6.8980093,6.88972,6.8788896,6.863439,6.8500566,6.834316,6.8231554,6.813057,6.809253,6.805393,6.803481,6.8029065,6.804125,6.805647,6.8069286
