6.201799,6.331341,6.393794,6.408329,6.4133835,6.4103503,6.412523,6.410439,6.4051776,6.3973436,6.3918767,6.3846984,6.380088,6.3757033,6.374245,6.372888,6.3729224,6.3741956,6.375406,6.374842,6.371592,6.367806,6.3582315,6.3479366,6.323313,6.302474,6.2426486,6.187541
6.1914477,6.3417683,6.404107,6.4138427,6.420538,6.420038,6.4236054,6.421848,6.415683,6.4067016,6.400635,6.3927603,6.3877726,6.38317,6.3818054,6.3806076,6.3808613,6.382438,6.3840113,6.384028,6.381418,6.3781734,6.3692894,6.359949,6.336163,6.315571,6.255931,6.2008224
6.185078,6.3532095,6.4146442,6.419657,6.4283223,6.43044,6.434818,6.4330873,6.426329,6.4166193,6.4101853,6.401892,6.396681,6.3920116,6.390787,6.3897667,6.3901844,6.3919263,6.3936405,6.3939023,6.3915405,6.388421,6.3798113,6.3707647,6.3480525,6.3293543,6.270792,6.214596
6.1963296,6.366097,6.4246116,6.427228,6.438447,6.443222,6.4474945,6.445148,6.4380264,6.427889,6.4212265,6.4126277,6.407218,6.402465,6.401322,6.4003963,6.4009027,6.4027333,6.4045177,6.404897,6.4026237,6.399455,6.3909264,6.3821497,6.3600135,6.3413754,6.2849708,6.2328467
6.2143364,6.3806014,6.4360433,6.437823,6.4518666,6.459269,6.4631467,6.4600687,6.4527855,6.4425197,6.4358215,6.4271884,6.4217644,6.4171634,6.4162498,6.4155874,6.416262,6.418217,6.4200153,6.4204082,6.4180694,6.4146724,6.406049,6.3973994,6.3757396,6.3566737,6.3036118,6.2586684
6.2243276,6.390369,6.4445715,6.4464316,6.4623375,6.4714184,6.4752026,6.4718046,6.46445,6.4541783,6.4475355,6.439036,6.43374,6.429477,6.4289126,6.428668,6.4296055,6.431771,6.4336195,6.434061,6.431678,6.428104,6.4193954,6.410821,6.389544,6.370114,6.3199706,6.281352
6.2374973,6.402767,6.456434,6.4591413,6.4767437,6.487308,6.4911466,6.487687,6.48043,6.4704227,6.4640527,6.455944,6.4509244,6.447115,6.446912,6.4470882,6.4482555,6.4505453,6.4523287,6.4526744,6.450116,6.446265,6.4373894,6.42879,6.407845,6.38805,6.340931,6.3086796
6.247391,6.411848,6.465612,6.4690804,6.487502,6.4988003,6.5028095,6.499527,6.4924355,6.4828362,6.476908,6.4691725,6.4642344,6.4606333,6.460609,6.460947,6.4621496,6.464377,6.4659963,6.466135,6.463351,6.4592457,6.450187,6.4414706,6.4206176,6.4006248,6.355036,6.326062
6.2628613,6.4251347,6.479326,6.4843383,6.5036044,6.515549,6.51971,6.516671,6.509971,6.5003934,6.4939575,6.4868674,6.483347,6.4806356,6.480593,6.481043,6.482268,6.484459,6.485964,6.4859304,6.4829674,6.4786797,6.469566,6.460842,6.4403615,6.420575,6.376671,6.349233
6.274843,6.434851,6.4894404,6.495827,6.515567,6.527786,6.531988,6.5291023,6.522821,6.5127063,6.504811,6.4982805,6.4970093,6.495542,6.4952855,6.4957027,6.4968705,6.499083,6.50063,6.500582,6.497594,6.493282,6.4842525,6.475629,6.45561,6.4363484,6.3933997,6.3649645
6.2919693,6.4490805,6.505093,6.513842,6.5334854,6.5452456,6.5493727,6.546677,6.5404816,6.5321984,6.527179,6.520924,6.517164,6.514264,6.5141344,6.515166,6.5171475,6.5194273,6.5205727,6.520382,6.5174685,6.5134053,6.5047674,6.4964404,6.4768195,6.457685,6.4154816,6.3859854
6.3045654,6.459732,6.5173244,6.5280356,6.5470467,6.5578666,6.561857,6.5592337,6.552684,6.547262,6.5473957,6.5410113,6.5319147,6.5259376,6.5261106,6.528038,6.531252,6.533615,6.5341496,6.533755,6.530972,6.5273376,6.5192466,6.5113025,6.4918256,6.472348,6.430221,6.4001102
6.324585,6.476635,6.535392,6.547977,6.5661345,6.5758862,6.580067,6.576695,6.56817,6.5628414,6.5655184,6.559764,6.54905,6.541271,6.540456,6.5439205,6.5497394,6.5521927,6.55129,6.550047,6.547375,6.5451455,6.539034,6.53264,6.513702,6.492974,6.45072,6.4212236
6.342339,6.491527,6.5507193,6.5644054,6.581794,6.5906878,6.5951056,6.5908213,6.5803876,6.5729403,6.5744567,6.5692263,6.5604515,6.552817,6.5506988,6.5551047,6.5628285,6.5655518,6.563816,6.561803,6.559085,6.5582085,6.5540905,6.549304,6.531068,6.509311,6.4672065,6.4391794
6.365933,6.5115094,6.571605,6.5869393,6.6030793,6.610758,6.615339,6.611667,6.602245,6.593043,6.590606,6.583722,6.576547,6.5699897,6.568057,6.571058,6.5771523,6.581487,6.58251,6.5808225,6.577352,6.576545,6.5729284,6.568635,6.5515614,6.5309725,6.4911366,6.464522
6.3877163,6.5286436,6.590219,6.6082625,6.623789,6.630084,6.633564,6.6302347,6.6232085,6.6131268,6.6064153,6.5974965,6.5916753,6.586746,6.5858707,6.5867147,6.589674,6.5953097,6.5996776,6.5990186,6.595088,6.5935884,6.5893364,6.5846725,6.56882,6.5506244,6.5141706,6.489058
6.410363,6.5441427,6.6088033,6.632405,6.6490235,6.653273,6.652544,6.6463003,6.640217,6.630385,6.622633,6.613604,6.6086535,6.6047187,6.6044083,6.604862,6.606772,6.6113186,6.615271,6.61556,6.613015,6.6119485,6.607656,6.60249,6.5873313,6.57091,6.538039,6.5155206
6.435167,6.558414,6.626151,6.65634,6.6740737,6.676206,6.671341,6.661951,6.6560993,6.6471834,6.6402493,6.6321974,6.627804,6.6246347,6.62482,6.6259227,6.627997,6.6311274,6.6334977,6.6343427,6.63303,6.6315756,6.627024,6.622553,6.609237,6.59454,6.5648704,6.544571
6.459053,6.5699663,6.6400194,6.67622,6.6937394,6.694346,6.6884413,6.6784296,6.672767,6.664321,6.6577764,6.650431,6.646642,6.644272,6.644993,6.646727,6.649183,6.652883,6.655483,6.656143,6.6538553,6.649639,6.644344,6.6437583,6.6349034,6.6209474,6.5925336,6.5733466
6.4935822,6.5913186,6.660879,6.7000403,6.7156935,6.714747,6.7093616,6.700075,6.6945105,6.686517,6.6805286,6.674091,6.671021,6.669638,6.67104,6.6735287,6.6764107,6.680771,6.683672,6.6841283,6.680962,6.674887,6.668768,6.6692147,6.663621,6.6535873,6.628702,6.6089506
6.5249305,6.614788,6.6833215,6.7225547,6.7349734,6.7314744,6.726324,6.7176933,6.712298,6.7045665,6.698739,6.6929665,6.690663,6.690426,6.692671,6.695721,6.6985555,6.702541,6.7050443,6.7057033,6.7031517,6.698449,6.6920223,6.687384,6.6810083,6.6791453,6.660911,6.6385875
6.5719533,6.6535087,6.711478,6.7432995,6.7548323,6.7537103,6.751056,6.744463,6.7390003,6.731839,6.7271075,6.7223043,6.7202797,6.720251,6.722465,6.725555,6.7283983,6.7321362,6.7344923,6.7356877,6.7338643,6.729991,6.7230024,6.714824,6.70722,6.7089615,6.695297,6.6730833
6.608603,6.68494,6.7270284,6.747456,6.7620153,6.768337,6.7696414,6.765604,6.759704,6.7532353,6.7503743,6.7464824,6.743889,6.7427735,6.7439227,6.7463684,6.749261,6.753144,6.755859,6.7577753,6.7562547,6.7513065,6.743462,6.7368145,6.7288866,6.7256994,6.7106557,6.6919036
6.664275,6.73368,6.76277,6.7738338,6.7893043,6.799725,6.8029385,6.8005295,6.7951007,6.789157,6.7866764,6.7832007,6.7808204,6.779066,6.7792025,6.781704,6.7854357,6.7899637,6.7928963,6.7944593,6.7923527,6.786933,6.779426,6.7745857,6.7674727,6.7614646,6.7474055,6.7333345
6.705788,6.7706017,6.797918,6.8076587,6.821091,6.8293533,6.8310475,6.8282833,6.824095,6.818172,6.814135,6.8102245,6.8087764,6.8072495,6.8070383,6.810386,6.815384,6.8207088,6.823521,6.8237414,6.8204193,6.815506,6.809389,6.80528,6.799652,6.795219,6.7843723,6.7732444
6.771147,6.8272977,6.850633,6.857925,6.8686557,6.875037,6.876361,6.8734827,6.8690777,6.8632317,6.8594394,6.8566365,6.8565097,6.8562584,6.8565564,6.859891,6.8644257,6.8699465,6.873142,6.87303,6.869568,6.865538,6.8608904,6.857777,6.8537683,6.8507175,6.8432074,6.8355803
6.822652,6.8712497,6.89134,6.8969393,6.9057593,6.911237,6.9131784,6.910332,6.9046106,6.8989024,6.896797,6.8958745,6.8967237,6.898067,6.8994446,6.90205,6.904828,6.9099145,6.913751,6.9144125,6.9118786,6.9086604,6.904814,6.902367,6.899252,6.8968453,6.891015,6.8853555
6.893916,6.933661,6.9497805,6.9536676,6.961352,6.965743,6.966224,6.9628177,6.957781,6.9534097,6.952402,6.952877,6.954585,6.9574447,6.9599857,6.9627633,6.964919,6.9704356,6.9751678,6.9764385,6.974539,6.9723434,6.9697375,6.968272,6.9664416,6.965015,6.961287,6.9578037
6.9508195,6.98488,6.998343,7.001307,7.0089803,7.0125966,7.0105743,7.006429,7.003461,7.0009885,7.000311,7.0013185,7.0034156,7.0071177,7.01044,7.0140634,7.0167503,7.023047,7.028429,7.0303526,7.0290904,7.0277505,7.026106,7.025424,7.024552,7.02391,7.0214143,7.0189238
7.024808,7.0525603,7.0622425,7.0634403,7.071332,7.0740185,7.0683117,7.062904,7.0627007,7.0629435,7.062944,7.064992,7.067845,7.072645,7.076756,7.0814705,7.084885,7.091357,7.0969825,7.1011505,7.102505,7.10249,7.1016855,7.101964,7.1023083,7.102816,7.1015754,7.09958
7.0926356,7.1163116,7.12357,7.1229253,7.129046,7.13016,7.123191,7.118291,7.120236,7.122642,7.1233425,7.126446,7.1300592,7.1357946,7.14048,7.1462646,7.1505017,7.156895,7.162508,7.169137,7.173498,7.1750026,7.175022,7.1761465,7.177321,7.1785307,7.177878,7.1758904
7.1685147,7.1883693,7.1956325,7.192989,7.19085,7.1877093,7.1857634,7.1862073,7.18886,7.192204,7.193788,7.198109,7.202541,7.2093887,7.214821,7.2215724,7.2264366,7.2332225,7.2392416,7.24734,7.253751,7.257575,7.259565,7.2617784,7.263376,7.264387,7.2639785,7.262731
7.251001,7.2681394,7.275279,7.2705436,7.2608266,7.254445,7.2584076,7.264383,7.2669983,7.2707396,7.2732935,7.278911,7.2841954,7.2922235,7.2984567,7.3061495,7.3115845,7.3189535,7.3255157,7.3347254,7.3426037,7.3482957,7.351921,7.3550367,7.356919,7.357569,7.3573704,7.3570476
7.33014,7.3451414,7.34891,7.341839,7.332318,7.3270254,7.331538,7.338243,7.34132,7.3459773,7.349379,7.356162,7.362233,7.371338,7.378299,7.3869815,7.393002,7.400169,7.4065375,7.417634,7.4277015,7.4339514,7.4375844,7.441168,7.443654,7.444687,7.445171,7.445499
7.429216,7.4420166,7.442786,7.434145,7.425968,7.4219613,7.42569,7.43206,7.4357576,7.441623,7.446034,7.454219,7.461244,7.4716706,7.479535,7.4892,7.495915,7.5048394,7.5128155,7.524727,7.5348206,7.5410037,7.5446415,7.5485687,7.5517254,7.5533633,7.554707,7.5556655
7.509903,7.5208206,7.521276,7.5122285,7.502376,7.4973035,7.5015373,7.508809,7.5129447,7.519701,7.5249453,7.534296,7.5421247,7.5537577,7.562468,7.572013,7.5785203,7.5918283,7.604424,7.615409,7.622376,7.628434,7.6329203,7.63716,7.640716,7.642703,7.644605,7.6460295
7.6219897,7.6304564,7.632261,7.6246657,7.613495,7.6067257,7.610271,7.6177235,7.6226807,7.630824,7.637126,7.6479435,7.6567698,7.669414,7.678711,7.691059,7.7006955,7.716685,7.7299514,7.739263,7.7439175,7.749916,7.75524,7.7597876,7.763736,7.766072,7.768547,7.7704597
7.707409,7.713709,7.717669,7.7125025,7.7009034,7.692546,7.694455,7.701362,7.7073755,7.7168903,7.7239213,7.735773,7.745325,7.757692,7.766303,7.783955,7.800029,7.814795,7.822752,7.830793,7.8361335,7.842253,7.847809,7.8525248,7.856708,7.859243,7.8620677,7.864289
7.8282995,7.8341117,7.838827,7.8363214,7.828513,7.8216,7.8206544,7.824813,7.830509,7.840715,7.8489075,7.862041,7.8722,7.8879766,7.900541,7.921007,7.9372272,7.9498987,7.9549603,7.9623046,7.96826,7.9745417,7.980294,7.9851627,7.989543,7.99224,7.995357,7.997834
7.913634,7.9210243,7.924473,7.9232316,7.921507,7.9183464,7.9147205,7.9151783,7.9191823,7.9289207,7.938115,7.952033,7.9622464,7.983637,8.003183,8.022103,8.031365,8.042446,8.049252,8.056906,8.062868,8.069241,8.075056,8.079964,8.084379,8.087102,8.090275,8.092801
8.037698,8.045897,8.048708,8.048433,8.049609,8.050287,8.049219,8.051541,8.055803,8.065683,8.074854,8.089963,8.101895,8.123899,8.142611,8.15884,8.165307,8.1757765,8.183656,8.1915655,8.197622,8.20423,8.210328,8.215469,8.220175,8.223143,8.226659,8.229447
