7.7641163,9.508653,10.755977,11.876351,12.210993,12.525838,12.588555,12.581298,12.469536,12.312992,12.182212,12.102034,12.11138,12.160421,12.260309,12.356363,12.479465,12.596279,12.719915,12.795779,12.878703,12.931301,13.004906,13.059079,13.127028,13.1679945,13.216099,13.241998,13.276872,13.297315,13.307371,13.308039,13.3189945,13.34625,13.388884,13.458285,13.531101,13.632472,13.7267275,13.826581,13.882332,13.94262,13.97763,14.026688,14.0604105,14.121468,14.171958,14.206926,14.203631,14.20275,14.143874,14.044103,13.619838,12.745827,11.135158,8.813838,6.5858436
10.068613,12.117735,12.793841,13.293531,13.349646,13.460696,13.525642,13.562816,13.542773,13.512891,13.481626,13.465617,13.471698,13.488668,13.520403,13.552605,13.595489,13.636688,13.683017,13.714776,13.747256,13.765203,13.787702,13.803212,13.818601,13.824654,13.827647,13.825389,13.826274,13.828143,13.827376,13.8262825,13.827352,13.83328,13.843295,13.860816,13.879268,13.90651,13.933063,13.961616,13.977565,13.994903,14.005178,14.018548,14.027132,14.0408,14.050963,14.0549,14.050818,14.064181,14.058682,14.035273,13.843498,13.603333,12.604668,10.635239,8.161599
11.969916,13.836613,14.060244,14.1555195,14.108722,14.1232195,14.169887,14.2102165,14.226367,14.256086,14.27861,14.297722,14.304059,14.304592,14.299073,14.295189,14.292193,14.290375,14.292908,14.2996855,14.304409,14.303694,14.299949,14.296322,14.286359,14.276073,14.258529,14.2438755,14.228707,14.220846,14.213239,14.20911,14.202903,14.195459,14.185826,14.173328,14.160777,14.146345,14.135018,14.123902,14.117783,14.111566,14.108465,14.102485,14.097331,14.086384,14.076246,14.064806,14.05983,14.06932,14.081884,14.098581,14.059179,14.194754,13.656391,12.234321,9.781323
12.432247,13.741928,13.844506,13.928859,13.984706,14.043878,14.061984,14.067206,14.053202,14.053219,14.061407,14.071564,14.080497,14.086141,14.089101,14.091614,14.096068,14.101619,14.111934,14.122974,14.134242,14.139077,14.145225,14.149984,14.152071,14.150286,14.144357,14.13739,14.12992,14.124851,14.117165,14.110384,14.103044,14.096529,14.089403,14.082462,14.076245,14.07112,14.068403,14.066821,14.066313,14.066677,14.067616,14.068081,14.067738,14.067929,14.068382,14.066203,14.06211,14.055218,14.045075,14.044789,14.0038185,14.086957,13.647271,12.69526,10.535146
12.903233,13.845066,13.887298,13.942115,14.012163,14.059638,14.052261,14.048325,14.042441,14.042351,14.046412,14.05149,14.055993,14.0589,14.060118,14.060008,14.062014,14.0661335,14.075273,14.085397,14.096229,14.101169,14.108195,14.114031,14.117728,14.117128,14.112923,14.107116,14.10012,14.094373,14.08468,14.075685,14.0668745,14.060253,14.053939,14.048691,14.043983,14.040491,14.038904,14.038402,14.038361,14.03986,14.041912,14.044702,14.046346,14.051756,14.057579,14.063258,14.064793,14.061264,14.050312,14.040229,14.000944,14.079109,13.741145,13.133228,11.165191
12.960219,13.821773,13.913774,13.9793415,14.009305,14.02462,14.009527,14.0169115,14.03444,14.045264,14.046719,14.046585,14.043456,14.040951,14.038443,14.035157,14.034668,14.036988,14.044313,14.053093,14.062147,14.065813,14.070665,14.074697,14.075725,14.073194,14.066321,14.058693,14.049535,14.042567,14.031764,14.022573,14.013955,14.008366,14.003755,14.000411,13.997051,13.994364,13.992951,13.992207,13.991703,13.993153,13.995579,13.999482,14.002231,14.00999,14.018124,14.028805,14.036115,14.0479765,14.0495615,14.03496,13.982612,14.044826,13.719662,13.183406,11.273871
13.076349,13.856337,13.941966,13.984817,13.985723,13.993489,13.995616,14.009226,14.022763,14.028605,14.024367,14.01685,14.007488,13.999311,13.994056,13.990911,13.991331,13.992939,13.998713,14.005948,14.013673,14.016994,14.021669,14.025637,14.027372,14.025892,14.020907,14.014994,14.008098,14.002981,13.995214,13.9887085,13.982663,13.978557,13.974683,13.971491,13.968507,13.966041,13.964634,13.96378,13.963103,13.96467,13.967459,13.971932,13.975138,13.983153,13.991135,13.998325,14.002211,14.020186,14.032575,14.0261755,13.978908,14.032337,13.727565,13.290077,11.446755
13.075245,13.882566,13.94244,13.958041,13.946833,13.963265,13.989046,14.003525,13.999743,13.99381,13.984654,13.972989,13.962544,13.952394,13.946909,13.945893,13.948624,13.950506,13.955593,13.961853,13.968983,13.972525,13.977875,13.982404,13.985879,13.986262,13.984316,13.980945,13.97741,13.97494,13.9712715,13.968141,13.965123,13.962357,13.958609,13.954793,13.951738,13.94934,13.948037,13.947354,13.946808,13.948568,13.951556,13.9559965,13.959038,13.965872,13.972244,13.973068,13.970429,13.9867325,14.003975,14.010597,13.975602,14.025804,13.7222595,13.3124485,11.493877
13.012954,13.905652,13.935245,13.932787,13.930463,13.949759,13.971814,13.979348,13.968925,13.957125,13.946635,13.938642,13.934688,13.929256,13.92611,13.925321,13.926848,13.927985,13.9321165,13.937657,13.944116,13.947391,13.952307,13.95643,13.959608,13.959981,13.958116,13.954891,13.951461,13.949084,13.94585,13.943243,13.940714,13.938238,13.934567,13.930799,13.927985,13.925863,13.924704,13.924151,13.923677,13.925559,13.928664,13.9332,13.936238,13.943325,13.950053,13.952058,13.9502325,13.962274,13.975277,13.98714,13.9615,14.014773,13.717271,13.323137,11.523229
12.8924055,13.924035,13.92297,13.907242,13.923,13.943792,13.951567,13.949226,13.936428,13.922871,13.914115,13.911624,13.91446,13.914599,13.913999,13.912713,13.912191,13.912462,13.915846,13.920981,13.926958,13.929901,13.93411,13.937558,13.939752,13.939419,13.93655,13.932601,13.928107,13.924913,13.920721,13.917535,13.914587,13.912115,13.90863,13.905305,13.902948,13.901318,13.900479,13.900176,13.899797,13.901731,13.904842,13.909306,13.912192,13.919665,13.927128,13.932699,13.934227,13.941504,13.9474,13.960723,13.942182,14.003452,13.71153,13.310648,11.518369
