7.6322765,7.9992013,8.032808,8.095296,8.096048,8.110676,8.115302,8.1162615,8.110415,8.102548,8.092279,8.086047,8.078373,8.0733595,8.068709,8.067197,8.06736,8.069362,8.071374,8.073378,8.078974,8.084397,8.087112,8.087167,8.087032,8.086517,8.086258,8.086832,8.086918,8.09153,8.098666,8.108916,8.116902,8.12193,8.122192,8.127356,8.126739,7.9594088
7.6428165,8.009936,8.040737,8.101831,8.10224,8.117687,8.123214,8.123931,8.117787,8.110016,8.100085,8.0941725,8.087077,8.082543,8.078644,8.077708,8.078502,8.080825,8.083228,8.085442,8.091284,8.09677,8.099382,8.0990925,8.098491,8.097348,8.096537,8.096389,8.09582,8.099638,8.106266,8.11572,8.123071,8.127093,8.126618,8.131204,8.130186,7.948039
7.6591525,8.024622,8.050819,8.109793,8.109822,8.125846,8.132155,8.132607,8.126271,8.118738,8.109369,8.10394,8.097672,8.093806,8.090926,8.090751,8.092373,8.095106,8.09801,8.100486,8.106627,8.112169,8.114613,8.113824,8.112536,8.110492,8.108891,8.107743,8.10629,8.10906,8.115017,8.123495,8.130112,8.132948,8.131559,8.135582,8.134382,7.9375224
7.674176,8.03668,8.058395,8.115483,8.115297,8.131241,8.137709,8.137978,8.131648,8.124364,8.115484,8.11045,8.104807,8.101422,8.099273,8.099641,8.101856,8.104879,8.108125,8.110766,8.117092,8.122642,8.124917,8.123707,8.121833,8.119041,8.116803,8.114895,8.112788,8.114818,8.120301,8.128153,8.134331,8.136443,8.134471,8.138077,8.136789,7.934131
7.6957,8.0535755,8.069285,8.123789,8.123328,8.139118,8.145723,8.145693,8.139252,8.132181,8.123734,8.11904,8.1139145,8.11091,8.109362,8.110191,8.112956,8.116296,8.119904,8.122732,8.129285,8.134878,8.137027,8.135376,8.1328,8.129112,8.126153,8.123433,8.120664,8.121929,8.126914,8.134063,8.139734,8.140995,8.138342,8.141032,8.139095,7.930277
7.7167,8.068931,8.079295,8.131377,8.13068,8.146042,8.1525345,8.152283,8.145844,8.1389885,8.130916,8.1265,8.121735,8.118957,8.117767,8.118879,8.12201,8.125585,8.129442,8.132385,8.139079,8.144684,8.146726,8.144722,8.141542,8.137118,8.133606,8.130325,8.127134,8.127926,8.132593,8.139288,8.144622,8.145297,8.142171,8.143889,8.14111,7.929695
7.739143,8.084451,8.089522,8.138979,8.137963,8.152681,8.158978,8.158626,8.152449,8.145996,8.138587,8.13469,8.130581,8.1282015,8.127626,8.129192,8.132864,8.136741,8.14089,8.14393,8.1507225,8.156268,8.158098,8.155625,8.151736,8.146488,8.142355,8.13847,8.134835,8.135156,8.139528,8.145802,8.1508255,8.150953,8.147374,8.148176,8.144594,7.9303656
7.7621694,8.099145,8.099811,8.146756,8.145444,8.159313,8.165278,8.164963,8.159256,8.153307,8.146644,8.143295,8.139874,8.13792,8.137945,8.139923,8.144068,8.148187,8.152558,8.155644,8.162447,8.167869,8.169452,8.166554,8.16205,8.156136,8.151519,8.147196,8.143259,8.143261,8.14743,8.153379,8.158138,8.157803,8.15384,8.153935,8.149801,7.9341645
7.7841573,8.113172,8.109932,8.154659,8.153164,8.166221,8.171834,8.171583,8.166306,8.160785,8.154686,8.151703,8.148751,8.147109,8.1475115,8.149708,8.154094,8.158321,8.16279,8.165876,8.172631,8.177922,8.179305,8.1761055,8.171172,8.164805,8.159887,8.1553,8.151181,8.150971,8.154999,8.1606655,8.165155,8.164378,8.160043,8.159746,8.155491,7.9391894
7.8079534,8.126805,8.121087,8.163643,8.16194,8.1741085,8.179342,8.1792345,8.174518,8.169515,8.1640625,8.161466,8.15906,8.15782,8.158706,8.16118,8.165867,8.170233,8.174859,8.177992,8.184702,8.189843,8.191043,8.1875925,8.182322,8.175607,8.170437,8.165644,8.161416,8.1610365,8.164911,8.170233,8.174383,8.173094,8.168361,8.167588,8.163149,7.946706
7.8256993,8.135872,8.129432,8.170426,8.168485,8.179996,8.184955,8.184944,8.180649,8.176066,8.171078,8.168668,8.166719,8.165973,8.167412,8.170173,8.175208,8.179763,8.184618,8.187856,8.194593,8.199646,8.200734,8.197118,8.191689,8.184638,8.178841,8.173598,8.169465,8.169265,8.173212,8.178377,8.182232,8.180495,8.175411,8.174512,8.170271,7.952561
7.844352,8.143884,8.13848,8.178111,8.175985,8.186876,8.191672,8.191972,8.188365,8.184294,8.18019,8.178618,8.177495,8.177042,8.179081,8.18238,8.187954,8.192742,8.197909,8.2013,8.208051,8.21296,8.2139225,8.210131,8.204264,8.1971655,8.192279,8.187574,8.182876,8.181685,8.184977,8.189412,8.192877,8.190691,8.185411,8.182597,8.176131,7.961412
7.854889,8.147285,8.143497,8.182518,8.18036,8.190912,8.195688,8.196394,8.193306,8.189299,8.185893,8.185472,8.185318,8.184998,8.18751,8.191333,8.197362,8.202288,8.207664,8.2111435,8.217853,8.2226095,8.223514,8.219537,8.212764,8.205563,8.20272,8.199284,8.193288,8.1904335,8.193221,8.197142,8.200264,8.197796,8.192563,8.187007,8.1770115,7.9676404
7.8694706,8.152783,8.152318,8.190882,8.188781,8.1992235,8.204249,8.2052765,8.203452,8.201178,8.199817,8.200759,8.200659,8.1989155,8.200934,8.205461,8.212026,8.217144,8.222808,8.226457,8.233238,8.237925,8.238461,8.234617,8.228894,8.22397,8.224438,8.223204,8.217317,8.211469,8.209519,8.20985,8.2130995,8.210796,8.205714,8.195958,8.180538,7.9826717
7.8800154,8.157496,8.159866,8.198318,8.196334,8.206955,8.212351,8.213415,8.212832,8.212924,8.213728,8.215452,8.214375,8.210348,8.211151,8.216227,8.223131,8.228365,8.234202,8.237978,8.244913,8.249669,8.249663,8.246138,8.242883,8.241386,8.244514,8.245152,8.240823,8.232373,8.223995,8.219692,8.22364,8.221955,8.216988,8.204184,8.184851,7.9977064
7.892964,8.162707,8.1713915,8.210194,8.208126,8.218844,8.224601,8.225595,8.227101,8.231351,8.235635,8.237794,8.236317,8.231506,8.231199,8.235475,8.242179,8.247915,8.254416,8.258715,8.265682,8.270361,8.2707815,8.268784,8.268701,8.270615,8.275686,8.277502,8.27476,8.264008,8.249802,8.239923,8.242298,8.239888,8.235605,8.217818,8.191642,8.018659
7.900895,8.165605,8.180475,8.219924,8.217634,8.22834,8.234278,8.235179,8.238443,8.246256,8.253306,8.255281,8.254121,8.250341,8.249658,8.25236,8.258505,8.264836,8.272095,8.277004,8.283908,8.288449,8.289961,8.289729,8.291651,8.294933,8.299973,8.301535,8.299561,8.288284,8.272361,8.2592535,8.258626,8.254522,8.251111,8.229351,8.197426,8.033953
7.913758,8.172036,8.195199,8.235643,8.233193,8.243953,8.250375,8.251698,8.257581,8.269805,8.2802925,8.282194,8.281236,8.27816,8.277735,8.280086,8.286684,8.293924,8.302286,8.3079605,8.3153515,8.320098,8.322538,8.322949,8.32483,8.326829,8.329254,8.32907,8.3275585,8.318469,8.306014,8.29157,8.284493,8.276451,8.274445,8.248143,8.209425,8.057747
7.9251266,8.179082,8.209046,8.250406,8.247834,8.258701,8.265814,8.268325,8.276245,8.290586,8.302475,8.304071,8.303157,8.300583,8.301053,8.304162,8.311671,8.319461,8.328555,8.334742,8.342871,8.348091,8.351044,8.350955,8.351018,8.349967,8.348802,8.346375,8.344591,8.339154,8.333589,8.320837,8.307854,8.296125,8.295316,8.266197,8.223064,8.078908
7.9409947,8.190333,8.22998,8.271932,8.268285,8.279118,8.287973,8.294645,8.304845,8.317209,8.326144,8.325955,8.324733,8.323565,8.32551,8.3293295,8.336922,8.3441515,8.35315,8.359671,8.368582,8.374643,8.378478,8.378403,8.377243,8.374129,8.370971,8.367235,8.364442,8.362232,8.363951,8.354713,8.338151,8.3246355,8.325361,8.293017,8.244536,8.1077385
7.955865,8.20113,8.249352,8.292541,8.288805,8.30013,8.31062,8.321062,8.33205,8.340312,8.34468,8.342753,8.341259,8.341371,8.344598,8.348989,8.356307,8.362618,8.371148,8.377804,8.387337,8.39421,8.398777,8.398901,8.397277,8.393326,8.389581,8.385338,8.381451,8.381004,8.387239,8.382113,8.366441,8.353606,8.35457,8.319861,8.268153,8.136371
7.9701576,8.209906,8.266501,8.312858,8.311679,8.325533,8.3371105,8.347023,8.356161,8.362469,8.365357,8.363368,8.362172,8.362663,8.36638,8.371087,8.378656,8.385024,8.393827,8.400826,8.410919,8.418303,8.423333,8.423653,8.422176,8.417802,8.41291,8.407661,8.403464,8.403724,8.410845,8.408913,8.397414,8.386459,8.385783,8.347994,8.293737,8.167986
7.987219,8.218847,8.282064,8.333694,8.337644,8.353113,8.364047,8.372735,8.380522,8.386347,8.389452,8.388248,8.387586,8.387945,8.391695,8.396566,8.404586,8.411435,8.420828,8.428251,8.438876,8.446646,8.45204,8.452658,8.451843,8.447541,8.441534,8.435237,8.431211,8.431361,8.437022,8.437281,8.431481,8.422111,8.417524,8.377749,8.324505,8.2071905
8.006368,8.227986,8.295754,8.354389,8.364683,8.377555,8.384895,8.395357,8.405396,8.411379,8.414578,8.413686,8.413289,8.413689,8.417626,8.422716,8.4310465,8.438141,8.447955,8.455773,8.46698,8.475261,8.48113,8.482153,8.482144,8.477991,8.470815,8.463411,8.459472,8.459883,8.465226,8.466924,8.464252,8.453889,8.444254,8.404146,8.355315,8.249461
8.0334635,8.243156,8.3157215,8.379131,8.394538,8.406609,8.413083,8.426522,8.439641,8.446215,8.449783,8.449268,8.449218,8.449727,8.453944,8.459311,8.468023,8.475403,8.485697,8.4939575,8.505802,8.514638,8.521158,8.522548,8.522627,8.51812,8.510245,8.502356,8.498607,8.499274,8.5042925,8.507339,8.507626,8.496435,8.482124,8.442666,8.399279,8.305907
8.0552025,8.256749,8.333618,8.396487,8.412716,8.427916,8.4382305,8.453938,8.468492,8.475341,8.479105,8.47891,8.479191,8.479843,8.484331,8.489931,8.498959,8.506565,8.517235,8.525834,8.538145,8.547377,8.554497,8.556028,8.555243,8.549868,8.542115,8.5346575,8.531099,8.531931,8.536721,8.541025,8.543796,8.5331335,8.516796,8.477477,8.436311,8.350649
8.091525,8.283279,8.366497,8.427006,8.443057,8.464488,8.481731,8.499255,8.514407,8.52182,8.526271,8.526711,8.527626,8.528536,8.53341,8.539285,8.548729,8.556651,8.567775,8.576737,8.589528,8.599145,8.606949,8.608545,8.6063385,8.599617,8.59212,8.585293,8.5818405,8.582683,8.587033,8.592858,8.598596,8.590085,8.573541,8.536306,8.498302,8.419049
8.120364,8.306275,8.396095,8.454104,8.468824,8.495764,8.518875,8.536728,8.551667,8.560173,8.566078,8.567512,8.569181,8.570179,8.575093,8.58092,8.590461,8.598554,8.609933,8.61914,8.632315,8.642289,8.6506605,8.652385,8.649314,8.641649,8.634198,8.627402,8.62349,8.6237755,8.62749,8.634324,8.642261,8.636231,8.6207905,8.586867,8.55239,8.475068
8.179991,8.351618,8.441191,8.500631,8.521085,8.553842,8.581366,8.600125,8.613712,8.620246,8.6239805,8.624319,8.626036,8.628126,8.634824,8.64209,8.653209,8.662102,8.674225,8.683562,8.696492,8.705877,8.713903,8.714896,8.709752,8.700512,8.693093,8.68787,8.686092,8.68843,8.692526,8.700668,8.710215,8.707185,8.694342,8.662961,8.629701,8.558078
8.23449,8.391117,8.473349,8.537495,8.567838,8.603471,8.631518,8.6515255,8.663463,8.665829,8.664669,8.662262,8.663219,8.666865,8.676222,8.68572,8.699136,8.709066,8.722067,8.731368,8.743551,8.751686,8.758603,8.758358,8.75099,8.740351,8.732901,8.730013,8.731981,8.738021,8.743351,8.752307,8.761849,8.760477,8.750146,8.718898,8.6837,8.618603
8.322981,8.466431,8.542744,8.612349,8.651457,8.687029,8.711871,8.7301445,8.73981,8.74025,8.737136,8.73358,8.734269,8.738631,8.74917,8.759638,8.773974,8.784234,8.797326,8.806299,8.817778,8.825107,8.831325,8.830561,8.822445,8.81164,8.804697,8.803226,8.806679,8.814718,8.821344,8.832514,8.843961,8.8455715,8.8376465,8.806523,8.769437,8.711489
