5.6587753,5.686514,5.7114663,5.7250566,5.7333503,5.734678,5.731845,5.727304,5.72036,5.715127,5.707295,5.701256,5.6921396,5.684747,5.6770763,5.670019,5.657561,5.6418977,5.624715,5.603673,5.5883536,5.553926
5.700826,5.73678,5.768207,5.7853527,5.7976146,5.8024387,5.8013964,5.796042,5.7863054,5.777892,5.767734,5.761401,5.752166,5.7450323,5.7363873,5.7288685,5.719516,5.707126,5.690616,5.6664944,5.6477146,5.602616
5.724608,5.7755957,5.81955,5.838659,5.8503776,5.8548207,5.8510284,5.8422556,5.8279476,5.8164964,5.803741,5.7967296,5.7859507,5.77751,5.7661858,5.757856,5.754037,5.7479415,5.7331495,5.7050714,5.678207,5.6247725
5.749105,5.8100567,5.8610263,5.879981,5.8893127,5.891649,5.8864794,5.8780556,5.8634596,5.8512583,5.839137,5.8335934,5.822991,5.814169,5.805282,5.8000846,5.7977896,5.791998,5.7794337,5.7494044,5.7118177,5.6521816
5.759452,5.8201632,5.869166,5.885912,5.8922753,5.8920083,5.8873534,5.882405,5.871659,5.861434,5.8526006,5.849562,5.840555,5.832383,5.8290997,5.828769,5.8235717,5.8126163,5.8015475,5.772575,5.727992,5.667925
5.7726088,5.8329935,5.879842,5.8937325,5.898151,5.8980994,5.8947506,5.891092,5.884013,5.877688,5.8712635,5.8679976,5.8595743,5.8520484,5.8498507,5.85015,5.8441563,5.832341,5.8222237,5.7946033,5.750076,5.6907287
5.7799726,5.8384843,5.8829594,5.8951235,5.8996716,5.901856,5.8997793,5.895138,5.889987,5.887373,5.8817735,5.876453,5.867782,5.8607683,5.8560214,5.8535914,5.8484554,5.8390856,5.829119,5.802857,5.7641516,5.706796
5.7884173,5.8442965,5.887409,5.900964,5.9076047,5.911253,5.9087024,5.901587,5.896313,5.895988,5.8912373,5.885235,5.8769245,5.870585,5.8652163,5.8620267,5.857917,5.8503633,5.8415112,5.8165007,5.7798805,5.723511
5.794416,5.8473053,5.8895793,5.9060693,5.9152822,5.9190116,5.9153857,5.9067473,5.900144,5.8994546,5.8946486,5.889017,5.8813543,5.875623,5.8704877,5.867465,5.8644285,5.8582716,5.8508673,5.8265257,5.788926,5.7324142
5.800999,5.8512626,5.89177,5.9091406,5.9185157,5.9205465,5.9174647,5.911839,5.905581,5.9023776,5.8965297,5.891563,5.8847322,5.879682,5.8743396,5.8709335,5.8688517,5.864235,5.858654,5.834576,5.793791,5.736033
5.8087406,5.855054,5.8926535,5.911021,5.9205375,5.9203215,5.9179964,5.916363,5.9109464,5.904958,5.898044,5.8938823,5.8878613,5.883401,5.8780746,5.8744755,5.872997,5.869335,5.865038,5.841105,5.797814,5.739119
5.817146,5.856942,5.8905554,5.9120483,5.92388,5.9220557,5.919281,5.9190416,5.914265,5.907799,5.900959,5.897258,5.891779,5.8877277,5.882867,5.879566,5.878278,5.874811,5.87089,5.847664,5.8055153,5.7474685
5.8293,5.8636985,5.8937507,5.9170957,5.931321,5.9301887,5.9272637,5.9260745,5.9210644,5.9152055,5.9088326,5.905302,5.900236,5.896592,5.8922963,5.889392,5.888304,5.8847566,5.8801913,5.857316,5.817939,5.7614994
5.8399377,5.873579,5.902596,5.9247594,5.939805,5.941809,5.9395423,5.935625,5.929237,5.9241176,5.9180155,5.914371,5.909539,5.9062614,5.90213,5.899391,5.899247,5.896409,5.891164,5.867734,5.8294916,5.773712
5.855677,5.8892117,5.917248,5.9372153,5.9522867,5.957472,5.9564466,5.950584,5.9432983,5.938819,5.932935,5.929145,5.9245467,5.9216404,5.9179225,5.915105,5.9138236,5.909255,5.9014916,5.8778567,5.8439436,5.7917757
5.868435,5.9015775,5.9285517,5.946983,5.961467,5.967575,5.9676404,5.962283,5.955408,5.9509954,5.9451413,5.9413056,5.9368463,5.934129,5.9309797,5.927877,5.9233975,5.9149323,5.90389,5.8807697,5.8528333,5.8058944
5.884344,5.9169784,5.943295,5.960758,5.9748282,5.981352,5.98233,5.977844,5.9714246,5.9667764,5.9610515,5.9575505,5.9534583,5.950952,5.948239,5.94489,5.9381423,5.926874,5.9131703,5.890516,5.867765,5.8256154
5.8940063,5.9262743,5.95271,5.9703727,5.9845185,5.990792,5.991956,5.9880867,5.9817333,5.976559,5.9710264,5.968209,5.964564,5.9621463,5.9594483,5.9560394,5.9494596,5.938312,5.9241757,5.9015694,5.879983,5.839186
5.9082575,5.9401846,5.966857,5.9845214,5.9986715,6.004852,6.0062428,6.0027227,5.9977975,5.994323,5.988164,5.983087,5.9792547,5.978139,5.9759445,5.9725924,5.966298,5.9555264,5.9416804,5.919902,5.8997498,5.860767
5.918479,5.950394,5.977429,5.9949403,6.0090036,6.015235,6.016722,6.0131044,6.010137,6.00957,6.002622,5.9940443,5.98939,5.989618,5.987971,5.984834,5.978918,5.9687233,5.955832,5.93516,5.9156933,5.8777966
5.9290905,5.962865,5.992094,6.008902,6.0221887,6.028422,6.0298233,6.025677,6.0257635,6.0300364,6.0273356,6.019918,6.0116963,6.0063133,6.0030622,6.001428,5.996066,5.9866056,5.974784,5.955558,5.93733,5.9013543
5.935594,5.971661,6.003307,6.0192347,6.0314984,6.0375876,6.039126,6.035054,6.0374103,6.0447826,6.047515,6.0442014,6.03242,6.0194073,6.013899,6.013954,6.009061,6.000194,5.989183,5.971119,5.9539475,5.9197206
5.9466677,5.9835033,6.016056,6.0311007,6.0422525,6.047335,6.0510063,6.051531,6.0546594,6.058514,6.0609193,6.0598564,6.047731,6.033003,6.02759,6.0287538,6.0243893,6.0160613,6.0059714,5.989348,5.9735193,5.941653
5.9593782,5.9954314,6.0272775,6.0415025,6.0519733,6.056447,6.0623417,6.067317,6.069539,6.0676584,6.0668163,6.066353,6.057136,6.0459914,6.041691,6.0420885,6.037884,6.030117,6.020773,6.0053926,5.990751,5.9610853
5.9753556,6.010904,6.042118,6.054883,6.064972,6.0708714,6.076887,6.0803313,6.0812497,6.07903,6.077965,6.077885,6.0734787,6.0676255,6.0624914,6.0587873,6.053996,6.0474567,6.0389543,6.0249124,6.011553,5.984193
5.9958973,6.0290375,6.058262,6.070142,6.0806084,6.0882745,6.0935507,6.093638,6.093508,6.0931387,6.092975,6.0929403,6.092584,6.0912457,6.0855203,6.0784745,6.0732927,6.0679073,6.060275,6.0476127,6.0355825,6.010647
6.0166287,6.0449595,6.070874,6.0835004,6.0952606,6.103278,6.1086407,6.108466,6.10849,6.1085896,6.1089826,6.1093097,6.109261,6.1081753,6.1036234,6.0978255,6.093134,6.087982,6.0810995,6.0697436,6.0589557,6.0363555
6.0447354,6.0679145,6.0900283,6.1029363,6.115285,6.122934,6.1283307,6.128616,6.1292768,6.1298213,6.1307607,6.131345,6.130407,6.128327,6.125456,6.1223993,6.1190376,6.11452,6.1086965,6.098915,6.08968,6.070008
6.0678167,6.0888853,6.1090117,6.120808,6.132243,6.139439,6.144649,6.1450624,6.146146,6.1471663,6.1483884,6.1489305,6.1478586,6.1457806,6.1438065,6.142167,6.1406336,6.1376004,6.132268,6.1230874,6.115083,6.0978956
6.102902,6.121468,6.1389537,6.148945,6.15876,6.16518,6.169921,6.1703606,6.1717515,6.1731915,6.1746473,6.1751366,6.1739235,6.1717925,6.170469,6.1697707,6.1685786,6.166536,6.1641426,6.1585755,6.1524954,6.1383724
6.1312547,6.1476226,6.1628222,6.1715536,6.180218,6.1859984,6.1902018,6.190456,6.191826,6.193427,6.195001,6.1955156,6.1942143,6.1919518,6.190778,6.1900663,6.187003,6.1845117,6.186439,6.1862116,6.1817155,6.169486
6.1735687,6.187406,6.199961,6.20702,6.2142563,6.219381,6.2233,6.2237635,6.225261,6.2268453,6.228474,6.229058,6.227625,6.2251716,6.2241,6.2235885,6.219664,6.217724,6.223939,6.229078,6.2269187,6.2180204
