5.477975,5.609305,5.7554517,5.839011,5.895526,5.9045963,5.9227176,5.935786,5.951465,5.9687495,5.982818,6.0003023,6.0151796,6.0318255,6.0423517,6.051222,6.054004,6.053567,6.0501485,6.042362,6.033564,6.0163236,5.996345,5.966339,5.9256268,5.856192,5.7646847,5.658778,5.53612,5.413601,5.308926,5.2619243
5.5102396,5.641295,5.7851315,5.864961,5.918164,5.925749,5.944504,5.959202,5.9750524,5.99251,6.0072956,6.02576,6.0412674,6.0588145,6.0700936,6.079869,6.0832253,6.0831075,6.0795627,6.0714164,6.062219,6.044951,6.0251694,5.9940395,5.9531813,5.888101,5.802717,5.7016435,5.581948,5.4620113,5.3541093,5.297878
5.5338216,5.6639338,5.8061695,5.883885,5.935012,5.941556,5.9604535,5.976131,5.9925513,6.010669,6.0261445,6.045202,6.0608463,6.0787826,6.090609,6.101084,6.1049094,6.104981,6.1012373,6.0924444,6.082555,6.0653434,6.0460577,6.0140357,5.972607,5.9106345,5.82813,5.7248945,5.6027937,5.483697,5.3796015,5.3285213
5.563564,5.6921554,5.832037,5.9072204,5.9563785,5.96242,5.9821978,5.99905,6.015082,6.0326805,6.0481663,6.068323,6.0858307,6.105416,6.1174808,6.1285143,6.133083,6.1332717,6.1289477,6.1196194,6.109508,6.0927386,6.074042,6.041223,5.9984937,5.9360437,5.8535523,5.749449,5.62815,5.512299,5.412859,5.3647623
5.582346,5.7097535,5.8478703,5.9214854,5.9697547,5.97599,5.9969163,6.014518,6.0293,6.0453506,6.060068,6.081301,6.101643,6.123371,6.135092,6.1461315,6.151336,6.151506,6.146515,6.137085,6.1274004,6.1112313,6.0928864,6.0598383,6.0158787,5.949784,5.864694,5.761992,5.6445436,5.5324864,5.4352703,5.3852005
5.6071944,5.732853,5.8685503,5.9405317,5.989672,5.9980464,6.019867,6.037644,6.0524173,6.068387,6.0834455,6.1044416,6.123426,6.1452646,6.1590567,6.1716895,6.176868,6.176977,6.171899,6.1626563,6.1532702,6.1372433,6.118675,6.0853453,6.0396347,5.9661274,5.875216,5.7748585,5.664067,5.557368,5.463662,5.412363
5.6234384,5.7477875,5.8818316,5.9531164,6.0044255,6.015675,6.037681,6.054962,6.0708485,6.088102,6.1042967,6.1239767,6.138569,6.158577,6.1754017,6.1900954,6.1946225,6.1946526,6.1900816,6.1812186,6.171881,6.155478,6.136239,6.1027393,6.0557714,5.975388,5.8788238,5.780432,5.675265,5.572322,5.4814057,5.4305477
5.6460085,5.768679,5.900482,5.9708567,6.0249567,6.0400286,6.062762,6.0795894,6.096205,6.1142774,6.1311426,6.150371,6.163147,6.1822143,6.200073,6.2151217,6.2188535,6.2186475,6.2145257,6.2060223,6.1967635,6.1798406,6.1597047,6.1254716,6.0771766,5.991793,5.891523,5.79507,5.6945114,5.593258,5.5069714,5.4650517
5.663429,5.784691,5.9151354,5.98539,6.0415373,6.0591884,6.082609,6.0991983,6.116037,6.134333,6.1512675,6.170795,6.18435,6.2031517,6.219568,6.2332587,6.2366047,6.236273,6.232378,6.224064,6.214855,6.197499,6.1766753,6.141601,6.092639,6.0065575,5.9060717,5.8097544,5.7101684,5.6089435,5.5272074,5.496253
5.6854143,5.8047256,5.9351964,6.0072317,6.0648317,6.08343,6.1072483,6.1238995,6.14112,6.1597786,6.176919,6.1964774,6.210373,6.2275553,6.240678,6.2525682,6.2569647,6.257349,6.253455,6.24527,6.2361574,6.21845,6.197056,6.1614847,6.112177,6.025972,5.9247484,5.824726,5.724265,5.628444,5.554125,5.527844
5.7072463,5.8234005,5.9540615,6.0285463,6.0863824,6.104271,6.1281123,6.1450176,6.16245,6.1812525,6.19845,6.2178817,6.2320147,6.2474113,6.2570624,6.2670655,6.2725873,6.2736487,6.26963,6.2614737,6.252454,6.2347803,6.213287,6.1770177,6.127267,6.0429125,5.9425936,5.8373866,5.7344055,5.6458263,5.578675,5.5517197
5.7371273,5.846959,5.975475,6.0514946,6.10925,6.126917,6.1513205,6.1686807,6.1856623,6.2038054,6.2208695,6.240092,6.2541037,6.2684045,6.2764378,6.284685,6.289355,6.2899456,6.28613,6.2781134,6.2691736,6.251821,6.2304583,6.192593,6.1414785,6.059701,5.9617004,5.8521714,5.7469215,5.664941,5.60493,5.5788875
5.7699676,5.8724065,5.9973636,6.073912,6.131162,6.148462,6.172091,6.189038,6.206509,6.2251515,6.2420163,6.260734,6.2744236,6.2880516,6.295502,6.302359,6.3055444,6.3051085,6.30133,6.293303,6.2844467,6.268009,6.2473207,6.206326,6.1523857,6.0750403,5.9828997,5.872546,5.7665157,5.689198,5.633871,5.6084332
5.7968774,5.893922,6.016508,6.0938907,6.1510983,6.167513,6.1873026,6.2016973,6.221843,6.243845,6.260696,6.2785954,6.2920427,6.3049717,6.3115935,6.317461,6.320101,6.318873,6.314518,6.3065176,6.2982993,6.283722,6.2641463,6.2175035,6.15809,6.0863824,6.003703,5.8967147,5.791879,5.7166414,5.662887,5.6379137
5.830119,5.9218383,6.0393496,6.114531,6.170745,6.187382,6.2052574,6.2187414,6.2413383,6.265926,6.2826753,6.2997904,6.313017,6.32527,6.331039,6.3360457,6.3383627,6.3366623,6.331983,6.3230414,6.313937,6.299822,6.281273,6.2324486,6.1716385,6.1057396,6.0313306,5.929437,5.827379,5.753519,5.700255,5.6756787
5.858764,5.946509,6.058443,6.12982,6.1841536,6.201756,6.221816,6.237477,6.260175,6.284071,6.3005667,6.31743,6.330608,6.3423967,6.347421,6.351727,6.353815,6.352226,6.3479767,6.3370104,6.3248825,6.30887,6.290834,6.246043,6.1903872,6.127454,6.054621,5.9553394,5.8556337,5.7833543,5.7310243,5.706746
5.8983436,5.9817314,6.082791,6.1450543,6.197184,6.2190714,6.2442317,6.264032,6.286722,6.309097,6.325354,6.3419647,6.354864,6.3661313,6.370641,6.3743896,6.3761854,6.374669,6.37085,6.3586783,6.3445606,6.3260913,6.3074217,6.26827,6.220149,6.160314,6.0883136,5.992076,5.8953648,5.8248935,5.773573,5.749646
5.9280314,6.008722,6.098746,6.1509576,6.201959,6.229646,6.2598658,6.283364,6.3064885,6.3279057,6.344094,6.360496,6.3730354,6.383984,6.388451,6.392016,6.3935485,6.3918524,6.388033,6.3764744,6.363091,6.343203,6.322807,6.286452,6.2428813,6.185142,6.114044,6.019915,5.9251585,5.85579,5.8050704,5.781435
5.969991,6.0470915,6.1272635,6.1714087,6.2212324,6.253148,6.286292,6.311736,6.334999,6.35579,6.3720474,6.388108,6.3997827,6.4100857,6.4146543,6.418169,6.4194345,6.417655,6.4139733,6.4033113,6.3910074,6.371085,6.350427,6.317384,6.2782626,6.2233953,6.1542687,6.063268,5.971267,5.90349,5.8534827,5.8299656
5.999357,6.074029,6.15158,6.1946955,6.243996,6.2758965,6.30796,6.332363,6.355394,6.376323,6.392803,6.408605,6.4193764,6.4290237,6.433741,6.4373407,6.438485,6.436776,6.4333067,6.423182,6.411501,6.392945,6.373764,6.3426743,6.3053145,6.2524366,6.185221,6.0965867,6.0065775,5.9399767,5.8903894,5.8667502
6.0454607,6.11652,6.1894994,6.2300773,6.2779317,6.309775,6.34098,6.3644753,6.386777,6.406919,6.422589,6.4376397,6.4479723,6.4575305,6.462546,6.466347,6.4674006,6.465853,6.4626856,6.4533696,6.442607,6.4256783,6.4082108,6.379913,6.3453465,6.2955956,6.2311707,6.1454945,6.0578556,5.992818,5.944007,5.9205384
6.08169,6.1500525,6.219552,6.257965,6.3042755,6.335737,6.3664804,6.3895016,6.4109917,6.429986,6.444371,6.4586678,6.46926,6.4793296,6.484632,6.4886556,6.4897137,6.48834,6.485402,6.476708,6.466632,6.4507704,6.4343886,6.408039,6.37553,6.328208,6.265881,6.1820674,6.0958123,6.0318294,5.9836106,5.9602833
6.1339893,6.1983366,6.263246,6.2989182,6.3424034,6.3722725,6.4014716,6.423545,6.444251,6.462685,6.4765224,6.49071,6.5016665,6.512349,6.518093,6.5225043,6.5236387,6.522606,6.5200562,6.512277,6.5031595,6.488766,6.473832,6.4499545,6.4200616,6.375998,6.316633,6.235602,6.1513944,6.0892296,6.040689,6.0140815
6.177549,6.2386174,6.3002515,6.3340645,6.374915,6.4028006,6.430236,6.4513826,6.471629,6.4901633,6.5042167,6.518849,6.530164,6.541339,6.547459,6.5522456,6.553512,6.552839,6.55065,6.543638,6.535279,6.522019,6.508152,6.485976,6.4578896,6.4162374,6.3592467,6.280711,6.1982837,6.1374884,6.0878406,6.0568314
6.234618,6.2919626,6.349907,6.381706,6.419894,6.4458723,6.471513,6.491591,6.511162,6.529472,6.5434093,6.5582075,6.5697775,6.5814366,6.587988,6.59325,6.594722,6.5945683,6.5928903,6.586933,6.579597,6.567851,6.555368,6.5352974,6.5094,6.4705415,6.416677,6.3425956,6.263251,6.2028294,6.151231,6.116948
6.2890773,6.342941,6.397784,6.4280586,6.4642196,6.4887533,6.5129375,6.532045,6.55094,6.568895,6.5825963,6.597367,6.609017,6.6209674,6.627838,6.633479,6.635132,6.6354156,6.6341596,6.6290665,6.6225653,6.6120443,6.6006646,6.5822077,6.5579906,6.5213037,6.470073,6.4001017,6.323689,6.263223,6.2103395,6.175131
6.3531485,6.4019485,6.452712,6.4811664,6.5149226,6.5377874,6.5602064,6.5780816,6.5960917,6.61354,6.626911,6.6415954,6.6533,6.665524,6.672713,6.6786747,6.680429,6.6810074,6.680054,6.675651,6.6698556,6.6603947,6.6500206,6.6331396,6.610648,6.576353,6.527698,6.4607067,6.386681,6.327294,6.2749853,6.240333
6.4228797,6.4665585,6.513024,6.5394597,6.5708866,6.592301,6.613074,6.6297464,6.6468368,6.6636987,6.676698,6.6912084,6.702866,6.715215,6.7226086,6.728782,6.7306027,6.7313886,6.7306533,6.7268,6.7215924,6.7130237,6.703512,6.6879864,6.6669936,6.634844,6.5884037,6.523478,6.4515314,6.394147,6.343893,6.3109517
6.488016,6.5280404,6.570535,6.5945725,6.623915,6.6443486,6.66387,6.679635,6.6960073,6.712406,6.7251353,6.7395053,6.7510915,6.763492,6.77101,6.7773623,6.7792864,6.7803183,6.7798157,6.77652,6.7718906,6.764183,6.7554674,6.741109,6.721347,6.690931,6.646326,6.5831876,6.513211,6.4579706,6.4096584,6.3776264
6.564838,6.6010284,6.639886,6.662115,6.689429,6.7086296,6.726795,6.741564,6.7570877,6.772905,6.785321,6.7994747,6.8108816,6.823175,6.830683,6.837118,6.839145,6.8404365,6.8401914,6.837533,6.833576,6.8268847,6.8191133,6.8061466,6.7878203,6.759284,6.716756,6.6559253,6.5886154,6.536187,6.490358,6.4597626
6.6247954,6.657453,6.6943574,6.7165456,6.742575,6.7603135,6.776873,6.790415,6.8051805,6.820803,6.833438,6.8477583,6.858947,6.870988,6.878395,6.8848166,6.886911,6.8883686,6.888286,6.8861294,6.882743,6.87691,6.8699455,6.8582006,6.8411236,6.814097,6.7732954,6.714682,6.649798,6.599514,6.5555067,6.5265503
6.704112,6.733847,6.7684608,6.7899437,6.8143187,6.8309245,6.847489,6.861157,6.8750324,6.8889775,6.899754,6.9126134,6.9236093,6.935622,6.942903,6.9492474,6.951326,6.952995,6.9532194,6.9517193,6.9489975,6.944195,6.9382267,6.9280643,6.912664,6.8876433,6.849209,6.793734,6.7323375,6.6851315,6.6437254,6.6167417
6.7618375,6.7910223,6.823791,6.8436522,6.866594,6.8831925,6.9020667,6.917801,6.931215,6.942421,6.9494367,6.9593754,6.970411,6.982843,6.9901195,6.996343,6.9982224,6.9999275,7.0003953,6.9994745,6.9973645,6.9933176,6.987995,6.978999,6.964884,6.9413805,6.9047318,6.8515825,6.792862,6.7481785,6.70893,6.6831365
6.847959,6.8751225,6.90582,6.924774,6.9466467,6.9626412,6.9810886,6.99621,7.008361,7.0180206,7.023894,7.032842,7.0433645,7.055371,7.062347,7.068711,7.0710626,7.073663,7.0749364,7.0741096,7.0714593,7.067847,7.06359,7.055939,7.0433106,7.0218287,6.987731,6.9379077,6.882869,6.841382,6.804834,6.7805257
6.911954,6.9366164,6.9662642,6.9857244,7.007607,7.022692,7.0379195,7.04981,7.0605717,7.0709515,7.079289,7.0899906,7.099682,7.110575,7.117114,7.1238294,7.12711,7.131015,7.1332293,7.1318693,7.1276884,7.1238832,7.1205344,7.113654,7.101868,7.081758,7.0494576,7.001863,6.9492617,6.909894,6.875149,6.851783
7.0073857,7.0294213,7.056852,7.0754294,7.0959907,7.1097026,7.1224566,7.132164,7.1417418,7.1522207,7.1617317,7.173368,7.1827354,7.1930223,7.199115,7.205882,7.2096906,7.2143793,7.217175,7.2164273,7.212568,7.209482,7.2068458,7.2006307,7.1896796,7.1710773,7.1417766,7.100085,7.0525565,7.013864,6.9789567,6.9567723
7.0791197,7.099855,7.1252494,7.142187,7.160959,7.1736097,7.1858306,7.195429,7.204672,7.214728,7.223724,7.235142,7.2448316,7.2552996,7.26119,7.267715,7.2713995,7.275955,7.278666,7.2792335,7.277212,7.275252,7.2727065,7.266628,7.2559924,7.2381625,7.211277,7.1754937,7.13257,7.0928645,7.0561056,7.0346465
