6.016031,6.0502377,6.070743,6.0720844,6.07051,6.0728636,6.069134,6.0613847,6.0504327,6.0426817,6.035363,6.0329113,6.0315733,6.0332236,6.037928,6.043448,6.0469246,6.0495353,6.054902,6.058824,6.062705,6.0546603,6.0425363,6.0043507,5.971837,5.8702936
6.0310044,6.062762,6.0817385,6.0838346,6.082515,6.0837307,6.079742,6.072894,6.063081,6.056046,6.049556,6.04755,6.0467567,6.048647,6.053358,6.0584927,6.0613284,6.062944,6.0666275,6.0695786,6.0739136,6.067409,6.0555863,6.021923,5.9962673,5.9047866
6.0408683,6.0708594,6.0892,6.0938263,6.0934286,6.09241,6.087005,6.080685,6.071591,6.06507,6.0591207,6.0573826,6.0569286,6.058985,6.063672,6.0687003,6.0719833,6.07365,6.075756,6.0775046,6.082474,6.0775747,6.06621,6.0358567,6.014616,5.9315376
6.054185,6.082786,6.1002326,6.1064568,6.1068754,6.104753,6.098815,6.0930095,6.0846987,6.0787826,6.073398,6.0718646,6.071683,6.073831,6.0783925,6.0831137,6.086137,6.0874257,6.0885706,6.089965,6.095668,6.0925016,6.082266,6.0550914,6.0371857,5.9609632
6.0631886,6.091457,6.1082816,6.114517,6.1153145,6.113702,6.108308,6.102726,6.0948243,6.089256,6.0841327,6.0826254,6.0824876,6.0845995,6.0889874,6.0933833,6.095695,6.096483,6.0977693,6.099778,6.105923,6.103675,6.0946083,6.0686564,6.051037,5.976327
6.0763483,6.101751,6.117058,6.1253357,6.128262,6.1269307,6.1219635,6.116802,6.1095977,6.104588,6.0999317,6.098528,6.0985208,6.1005745,6.1044292,6.108156,6.110087,6.110677,6.111364,6.113408,6.120487,6.120013,6.1124225,6.088503,6.071992,6.0009494
6.0868487,6.1091166,6.1230645,6.1335855,6.138762,6.137623,6.132974,6.1281905,6.121595,6.117065,6.112856,6.1116056,6.1117716,6.113803,6.117148,6.120301,6.1222773,6.123022,6.1230245,6.12477,6.1325536,6.133538,6.1271534,6.1048656,6.0891194,6.021336
6.099334,6.1205163,6.133953,6.14493,6.150811,6.1500087,6.1458616,6.1414256,6.1356826,6.1320004,6.128825,6.128182,6.1286626,6.130539,6.133722,6.1367373,6.1387887,6.1396856,6.1395597,6.141489,6.1498203,6.152147,6.1472287,6.1269665,6.112042,6.0484734
6.1110477,6.1326175,6.1461544,6.1561985,6.161499,6.160972,6.1574388,6.1535296,6.148485,6.1452556,6.142643,6.142348,6.143474,6.145866,6.1493487,6.152395,6.154613,6.1556616,6.155792,6.1576324,6.164857,6.167272,6.1644454,6.146457,6.1313596,6.071604
6.126577,6.147099,6.159708,6.1693635,6.174506,6.173865,6.1713085,6.1690598,6.164649,6.1606665,6.1569486,6.1559005,6.158966,6.1642494,6.1680427,6.169814,6.1720533,6.173364,6.1737585,6.17427,6.176724,6.1775665,6.1801233,6.166534,6.148987,6.0926604
6.143957,6.1641603,6.1767178,6.185577,6.190347,6.190012,6.1883173,6.1870313,6.182884,6.178318,6.1734395,6.1713986,6.175263,6.1823807,6.187262,6.1893086,6.1919303,6.193083,6.1932044,6.191939,6.190026,6.1888185,6.1945715,6.184186,6.165124,6.114049
6.158416,6.1803327,6.195094,6.202976,6.207431,6.208422,6.2068224,6.20403,6.199489,6.1958613,6.1914115,6.1890783,6.1905594,6.195391,6.202703,6.2089915,6.2129173,6.2131734,6.211894,6.209153,6.2073345,6.205225,6.207564,6.1962347,6.1790457,6.136079
6.178631,6.202221,6.218803,6.2243233,6.227442,6.2297964,6.2288604,6.2252812,6.2209964,6.218501,6.214934,6.212695,6.212074,6.214494,6.223195,6.2324734,6.2369184,6.23629,6.234172,6.231024,6.230376,6.2280936,6.2267003,6.214939,6.201337,6.1674385
6.1968646,6.2217727,6.2385936,6.2402864,6.240626,6.24348,6.2442603,6.2424808,6.239499,6.237044,6.2337027,6.231648,6.23175,6.23471,6.242485,6.250187,6.2534943,6.252628,6.251298,6.249173,6.248442,6.246469,6.245769,6.2363605,6.2251816,6.196308
6.226149,6.2469277,6.2608924,6.2616735,6.2617865,6.2645903,6.2663827,6.266096,6.2646823,6.2629514,6.2605047,6.2589345,6.2598734,6.2630816,6.268828,6.273864,6.275944,6.2753034,6.274853,6.273754,6.2728453,6.2713594,6.271746,6.2655754,6.257705,6.234973
6.249944,6.2625303,6.2719884,6.276295,6.279791,6.2821407,6.283377,6.2828894,6.2822967,6.2819247,6.280805,6.279786,6.280677,6.2830825,6.2871194,6.290621,6.29241,6.292281,6.2919707,6.290948,6.2899356,6.288647,6.289108,6.284821,6.2795324,6.2616625
6.2888074,6.2940865,6.2990837,6.3053803,6.3109145,6.3127747,6.3133903,6.3125615,6.3125377,6.3133144,6.313138,6.312359,6.3130193,6.3147144,6.317508,6.319993,6.3216214,6.321899,6.321674,6.3208065,6.319971,6.319234,6.319894,6.317856,6.3155966,6.3033323
6.319431,6.3229666,6.3263335,6.3315377,6.3362737,6.337963,6.338379,6.3373528,6.33734,6.338335,6.338088,6.337032,6.3374267,6.3389897,6.3417764,6.344361,6.346017,6.3463197,6.346094,6.3454227,6.344997,6.344871,6.345707,6.344966,6.3444643,6.335344
6.367796,6.3690166,6.370548,6.37514,6.379186,6.3801475,6.3799143,6.3786783,6.3786206,6.379767,6.379944,6.379317,6.379651,6.3808055,6.383395,6.3859706,6.3876333,6.3880286,6.3879895,6.3874454,6.386568,6.3869824,6.3895235,6.3912077,6.3918858,6.3859925
6.406457,6.4064293,6.4071093,6.411701,6.4153876,6.4155364,6.41463,6.4132934,6.4131303,6.414229,6.414998,6.41519,6.415707,6.4164805,6.418893,6.421427,6.4230876,6.423569,6.4237814,6.4232364,6.421429,6.421984,6.426497,6.4301877,6.430973,6.426597
6.464053,6.4626245,6.462148,6.4661264,6.46916,6.4687924,6.4674788,6.4660697,6.4658237,6.4668746,6.4680557,6.4688554,6.4698634,6.4707913,6.4732075,6.4755855,6.477133,6.4776115,6.478008,6.477693,6.4761953,6.4763646,6.4788113,6.4833827,6.488434,6.4891453
6.513485,6.5114017,6.51019,6.5133047,6.515737,6.5153923,6.514175,6.5128264,6.5126314,6.5136924,6.5150237,6.5160413,6.517588,6.5190244,6.521659,6.5239763,6.5255604,6.5261283,6.5266466,6.5266447,6.526235,6.5258613,6.5243692,6.528622,6.538925,6.544746
6.578322,6.5755124,6.5734253,6.5754833,6.577286,6.5771284,6.5763054,6.57525,6.575486,6.576857,6.5786576,6.580024,6.581944,6.58362,6.58663,6.589419,6.5919895,6.593457,6.594281,6.5944357,6.594601,6.5944867,6.592022,6.597255,6.6106987,6.619794
6.640421,6.6373215,6.634582,6.6355057,6.6367025,6.636927,6.636751,6.636135,6.6370325,6.6388917,6.6412854,6.6429935,6.645184,6.6469812,6.650436,6.653899,6.6576667,6.660284,6.661786,6.6623745,6.662851,6.6634703,6.6620617,6.668665,6.6830306,6.6930842
6.712318,6.7091656,6.705707,6.705125,6.7053924,6.7059917,6.706455,6.706254,6.7077765,6.710099,6.7131233,6.7152576,6.7178974,6.7199516,6.7237945,6.727663,6.7319536,6.7354007,6.7383885,6.740423,6.741537,6.7426214,6.741435,6.749202,6.7654233,6.777084
6.791973,6.788949,6.7848773,6.7826,6.781809,6.7828336,6.784083,6.7844377,6.786796,6.789735,6.7936378,6.7963986,6.799805,6.802347,6.806723,6.810948,6.815496,6.819542,6.824121,6.8278728,6.8297815,6.8315926,6.8311796,6.8398795,6.856785,6.8690624
6.867727,6.8647404,6.860037,6.8560386,6.8542433,6.8557925,6.8579655,6.8589644,6.862287,6.8659315,6.870843,6.874325,6.87865,6.881803,6.886836,6.891477,6.896417,6.900953,6.9064374,6.911291,6.914115,6.916791,6.9169974,6.9260764,6.9429126,6.9553747
