6.277501,6.007011,5.881216,5.961957,6.245033,6.797716,7.387363,8.01616,8.502956,8.982602,9.383529,9.797325,10.141283,10.355066,10.473341,10.50473,10.467037,10.407134,10.305133,10.227258,10.106862,10.016551,9.875778,9.762551,9.577744,9.41338,9.196508,9.01637,8.824173,8.666718,8.518691,8.357298,8.196184,7.965781,7.7573714,7.446627,7.1846094,6.842705,6.6091223,6.337766,6.1889367,5.9944143,5.8750687,5.730174,5.6432567,5.5216,5.422013,5.28353,5.147434,4.9925346,4.826205,4.645252,4.464278,4.3335457,4.218408,4.154363,4.0794783,4.019243,3.9591892,3.9336886,3.9017997,3.8832045,3.850512,3.8270664,3.835023,3.8687208,3.9045606,3.9355369,3.967481,3.9982386,4.03548,4.0798173,4.1232333,4.1724157,4.210433,4.250769,4.2754316,4.3066626,4.328509,4.358794,4.379778,4.405154,4.419638,4.4389524,4.4509053,4.4624915,4.4671226,4.471763,4.47246,4.4713435,4.467906,4.4638257,4.460768,4.4591665,4.4626803,4.4679875,4.482008,4.4961157,4.518445,4.53526,4.5610304,4.580278,4.6047134,4.6216145,4.656557,4.695084,4.7583785,4.8269787,4.9149776,5.0030546,5.092153,5.1775064,5.2497807,5.3194385,5.3669443,5.422976,5.468248,5.5164814,5.5406814,5.574994,5.5990434,5.6365833,5.6657324,5.715101,5.769519,5.881344,6.060076,6.4948883,6.9569154,7.310555,7.4954777,7.5874624,7.577493,7.544064,7.4969034,7.4814377,7.4632406,7.44633,7.433888,7.432998,7.434604,7.4379697,7.4414015,7.4429455,7.441597,7.4369035,7.426838,7.4147053,7.403226,7.3880734,7.367101,7.332653,7.290471,7.2414894,7.2084346,7.171478,7.144127,7.11682,7.103652,7.0901,7.083899,7.075342,7.0699954,7.0651274,7.0636377,7.061466,7.060142,7.057688,7.0563736,7.0571756,7.0598617,7.0638537,7.0654216,7.0625606,7.0577226,7.054692,7.051237,7.049394,7.045342,7.0413046,7.0359054,7.0323195,7.03021,7.030747,7.0302234,7.029619,7.029966,7.0305986,7.0305176,7.0293946,7.0284615,7.024236,7.018054,7.0058312,6.9951897,6.9728904,6.950748,6.9176917,6.897358,6.8379164,6.7736125,6.7015953,6.6634574,6.623282,6.6064777,6.588599,6.581733,6.5735474,6.5686374,6.562741,6.5561285,6.548489,6.538163,6.5282507,6.5159354,6.5064015,6.495905,6.4897494,6.4822264,6.4775605,6.470538,6.465424,6.457904,6.4522986,6.444367,6.4379406,6.4284344,6.420303,6.412168,6.4062276,6.400771,6.396404,6.3922167,6.3896728,6.3893423,6.390508,6.3922095,6.3930902,6.392437,6.391417,6.3906164,6.3901925,6.390539,6.393685,6.4002295,6.424292,6.452661,6.482082,6.49768,6.4940443,6.4873815,6.501272,6.519832,6.525884,6.536745,6.5411415,6.585148,6.626427,6.797935,6.9878936
7.1288223,7.1932964,7.396834,8.162451,9.133017,10.679264,12.082103,13.5206785,14.498343,15.421894,16.017735,16.477741,16.781284,17.003988,17.162447,17.242657,17.2988,17.323362,17.342152,17.351955,17.327423,17.283892,17.188738,17.088726,16.908012,16.728268,16.478148,16.256775,16.022959,15.822568,15.624927,15.399947,15.182332,14.854219,14.552445,14.067449,13.651669,13.032441,12.561431,11.927454,11.506888,10.964498,10.628613,10.222227,9.978268,9.642219,9.370665,8.997579,8.620682,8.174179,7.660061,7.0924215,6.463749,5.95433,5.44264,5.111621,4.7666306,4.549533,4.3326683,4.236874,4.0884676,3.9785602,3.8083549,3.6864822,3.628145,3.6590228,3.6769083,3.6967597,3.7114234,3.7346423,3.777463,3.8416307,3.9074655,3.983391,4.0388546,4.1007094,4.142823,4.1937103,4.2263503,4.272326,4.304874,4.343569,4.3651214,4.3931785,4.409848,4.4255776,4.4311156,4.436145,4.4360013,4.433681,4.429976,4.4269185,4.4276304,4.430352,4.441751,4.45405,4.4798474,4.503915,4.54113,4.569193,4.60921,4.637366,4.6612434,4.668642,4.6950903,4.729212,4.7895827,4.8602962,4.957388,5.054543,5.148165,5.225554,5.275316,5.325137,5.3716545,5.431618,5.4790235,5.530665,5.55754,5.5946026,5.6198897,5.658085,5.6868544,5.7380123,5.792813,5.8880486,6.044376,6.456852,6.9133286,7.2937336,7.504492,7.579867,7.5519276,7.530256,7.4970336,7.482116,7.463048,7.4463153,7.4340606,7.433358,7.4345746,7.4372134,7.439218,7.439497,7.4377136,7.433273,7.422286,7.4085474,7.3948054,7.377485,7.3543086,7.319368,7.278319,7.2329974,7.2046933,7.1715536,7.144513,7.117207,7.1042395,7.0907154,7.084388,7.075218,7.0691137,7.062999,7.0603647,7.0564647,7.053602,7.048473,7.0462384,7.050689,7.0578227,7.0624743,7.063481,7.0607224,7.0561438,7.0533037,7.05064,7.0499086,7.0466566,7.042579,7.0373135,7.0339713,7.0301995,7.028416,7.0281,7.029459,7.0312133,7.031473,7.026952,7.021441,7.0210395,7.018893,7.012787,7.0000505,6.989057,6.9659934,6.9431376,6.908497,6.885794,6.82955,6.772596,6.7034492,6.662404,6.6181145,6.597759,6.577498,6.570519,6.56296,6.5594273,6.5544295,6.5487833,6.5421286,6.5338,6.526508,6.517601,6.510575,6.5026894,6.497914,6.4921823,6.488745,6.4834523,6.479521,6.4736605,6.4692307,6.4630203,6.4580016,6.450555,6.44411,6.437389,6.432498,6.428493,6.4254627,6.4223847,6.420209,6.419648,6.419394,6.4192224,6.4182997,6.4171734,6.415017,6.4131184,6.410496,6.4087768,6.4083047,6.410427,6.4194984,6.432311,6.450991,6.4669056,6.4762545,6.481439,6.4897,6.496874,6.497507,6.504918,6.509669,6.551122,6.5918403,6.732431,6.872882
8.371054,9.605464,11.1211405,13.373012,15.172533,17.18052,18.428415,19.758432,20.55523,21.309458,21.746054,22.054157,22.239157,22.395517,22.528477,22.610903,22.697615,22.756018,22.822878,22.865019,22.885736,22.872992,22.82577,22.763863,22.645985,22.522774,22.348907,22.192389,22.028074,21.886206,21.744434,21.5828,21.428572,21.194357,20.978985,20.625156,20.320614,19.848953,19.48089,18.964436,18.606764,18.141466,17.848682,17.493528,17.27854,16.984253,16.7477,16.426056,16.099068,15.708112,15.242857,14.7199335,14.11855,13.626101,13.085497,12.697708,12.260945,11.978163,11.658855,11.489847,11.186025,10.933049,10.519028,10.183703,9.786466,9.502846,9.050471,8.624419,8.130505,7.6837606,7.23957,6.8140626,6.4412994,6.0513797,5.7495794,5.41905,5.1958547,4.944733,4.7966237,4.5975013,4.4619274,4.310686,4.235599,4.140606,4.0897017,4.050504,4.046801,4.040872,4.0452714,4.0541234,4.0656004,4.075714,4.078422,4.074869,4.0583344,4.0402284,4.0075855,3.9789975,3.939808,3.9115953,3.8862185,3.8781652,3.9030142,3.9530718,4.0693154,4.2084827,4.4257693,4.6415367,4.9007854,5.097933,5.2220755,5.278381,5.316946,5.3523135,5.3909683,5.4476066,5.4967613,5.552779,5.583473,5.624421,5.6513753,5.6906404,5.719125,5.770282,5.823778,5.911172,6.0523167,6.420311,6.847135,7.2658954,7.523364,7.5819,7.5298448,7.5181146,7.497698,7.48296,7.462934,7.445917,7.4365635,7.4410567,7.4418473,7.438699,7.436624,7.436144,7.4329886,7.4278126,7.4166007,7.402663,7.3872013,7.3670926,7.3396916,7.3025746,7.263096,7.2222342,7.198158,7.169666,7.1452317,7.120401,7.1088123,7.095398,7.0878778,7.077038,7.0696654,7.0617485,7.0577593,7.052159,7.0480456,7.0416403,7.038022,7.0399384,7.044068,7.045456,7.044624,7.0421953,7.039573,7.039313,7.037146,7.033801,7.029016,7.0257277,7.0213857,7.0185933,7.0149436,7.0128665,7.0131373,7.015468,7.0178995,7.0186877,7.0156946,7.011351,7.010842,7.0076957,7.0005903,6.986947,6.976187,6.951646,6.9259253,6.887049,6.86063,6.805056,6.7528896,6.689106,6.651027,6.6063323,6.5825806,6.559661,6.5511827,6.541935,6.5372863,6.531123,6.524635,6.5171995,6.5085115,6.5013094,6.49273,6.4859195,6.4783225,6.4736958,6.468449,6.4655337,6.4611683,6.4580135,6.453301,6.4497485,6.4448037,6.440778,6.4345684,6.429001,6.4230466,6.418607,6.415127,6.4123936,6.409436,6.4070196,6.4061103,6.405036,6.403954,6.4021516,6.4007006,6.3983793,6.3966284,6.3931875,6.3901753,6.387974,6.3881154,6.3899274,6.394588,6.4052744,6.4184775,6.433114,6.4447193,6.451098,6.4547334,6.455907,6.4627566,6.4658647,6.5014076,6.5370007,6.6588373,6.77535
9.54283,12.116216,15.02998,18.515867,20.674698,22.424433,22.864319,23.43732,23.639294,23.845375,23.93026,23.999947,24.051744,24.109167,24.174593,24.221867,24.278215,24.31825,24.359592,24.380522,24.392006,24.387083,24.371271,24.350828,24.314207,24.277845,24.229969,24.189587,24.147324,24.113188,24.080225,24.046793,24.015806,23.974115,23.938223,23.880669,23.83213,23.752287,23.68859,23.585802,23.505617,23.39248,23.313627,23.215836,23.153397,23.070423,23.005405,22.921854,22.835424,22.729424,22.583397,22.404718,22.172628,21.983557,21.70848,21.45818,21.125134,20.891321,20.58181,20.387949,20.005854,19.668371,19.097767,18.609257,17.899458,17.280956,16.33966,15.445874,14.421071,13.476531,12.505939,11.5398035,10.679668,9.76833,9.067463,8.295881,7.773015,7.176361,6.818098,6.3340297,6.003407,5.6291633,5.4381905,5.1936164,5.058194,4.9488907,4.9312997,4.91147,4.922287,4.9451485,4.974224,4.9987655,4.998666,4.980695,4.919286,4.854725,4.7390895,4.639248,4.4943075,4.386943,4.265393,4.2012086,4.1904216,4.2468963,4.3611674,4.495378,4.693383,4.879551,5.094884,5.2439675,5.3168745,5.3352656,5.3603797,5.389286,5.416535,5.464981,5.513031,5.571346,5.605646,5.6501703,5.678484,5.7188063,5.7472878,5.7969346,5.8483286,5.939719,6.0797253,6.406306,6.7956553,7.2364974,7.5307474,7.5857625,7.5228925,7.514875,7.499031,7.4841466,7.4636664,7.4461985,7.4404364,7.4514103,7.4520574,7.4422345,7.436016,7.435365,7.4307036,7.424394,7.4136024,7.4006124,7.384455,7.362291,7.3312283,7.292199,7.254829,7.217614,7.1951547,7.169629,7.1486287,7.127374,7.117563,7.1047287,7.09626,7.084418,7.07646,7.067698,7.0630994,7.0568233,7.0522995,7.0463266,7.041756,7.038087,7.035459,7.0324035,7.0297594,7.0277886,7.027429,7.030014,7.028053,7.0212183,7.0145035,7.012395,7.009401,7.0073595,7.0052495,7.004562,7.0061774,7.0092216,7.012161,7.014177,7.0166144,7.0172806,7.017047,7.0119634,7.0040603,6.9898148,6.979093,6.9538374,6.926847,6.8856654,6.8568363,6.8012643,6.751456,6.6927085,6.659394,6.6165996,6.5911674,6.566655,6.5566783,6.5457287,6.5400167,6.533503,6.5271306,6.519487,6.510553,6.5031877,6.4944587,6.487551,6.479848,6.475141,6.469851,6.466948,6.4626603,6.459602,6.4549947,6.451503,6.4466844,6.4427395,6.436464,6.430698,6.4244614,6.41975,6.4160857,6.413228,6.4101243,6.4076695,6.4068623,6.4059224,6.4049416,6.402985,6.401099,6.398971,6.3979645,6.3950887,6.3921885,6.390682,6.3915777,6.394366,6.3988466,6.4059753,6.414216,6.4244976,6.4334283,6.4386272,6.4430394,6.446657,6.4540896,6.4551616,6.4850655,6.5143766,6.6317263,6.749537
11.678791,15.513359,19.153723,22.564903,23.922672,25.030695,25.100618,25.283756,25.256342,25.23814,25.18888,25.160955,25.157267,25.175432,25.215416,25.25007,25.296091,25.33022,25.361423,25.37261,25.377775,25.373543,25.366608,25.359762,25.350512,25.344208,25.341108,25.342205,25.342333,25.3439,25.345928,25.352362,25.359406,25.378077,25.398489,25.437773,25.474958,25.528088,25.567705,25.610874,25.632452,25.652351,25.657705,25.660326,25.657099,25.654198,25.651949,25.652838,25.651794,25.647953,25.626799,25.592176,25.528418,25.474842,25.357601,25.228775,25.039064,24.899708,24.703331,24.572725,24.318504,24.095335,23.720583,23.399555,22.914362,22.480066,21.827793,21.207188,20.489197,19.818222,19.122461,18.42261,17.80227,17.133041,16.608095,16.020664,15.625384,15.141647,14.822712,14.396856,14.112687,13.771949,13.580966,13.321742,13.161589,13.024827,12.990398,12.965442,12.982107,13.008245,13.036465,13.059116,13.039204,12.990466,12.876873,12.764905,12.595454,12.469414,12.271133,12.116542,11.915135,11.790594,11.508186,11.204658,10.5107,9.711584,8.410482,7.2148013,6.0595694,5.4427595,5.288219,5.440434,5.4325776,5.435383,5.450804,5.4904513,5.5310736,5.5885615,5.629231,5.679805,5.709989,5.752034,5.780869,5.8296947,5.879457,5.973416,6.111753,6.4105716,6.7670107,7.18737,7.483078,7.5614905,7.523658,7.518144,7.4995136,7.484408,7.463891,7.446618,7.44226,7.4552684,7.4562545,7.4448986,7.4363155,7.4336524,7.4267964,7.419257,7.4074917,7.3939857,7.3763456,7.3527727,7.3205853,7.2817597,7.2460423,7.2109985,7.189377,7.165507,7.146584,7.1275253,7.1186295,7.107327,7.100124,7.090035,7.083249,7.075201,7.070406,7.0636215,7.058376,7.0519276,7.046642,7.041031,7.0362787,7.0318923,7.02845,7.0262327,7.0252795,7.0265136,7.024287,7.018762,7.0131617,7.011159,7.008277,7.0062714,7.004389,7.0039716,7.005896,7.009138,7.0120797,7.014261,7.0181146,7.0200024,7.0192976,7.0132976,7.006423,6.990474,6.9729505,6.9454412,6.9247565,6.8880997,6.857902,6.801222,6.7512236,6.6949687,6.665327,6.6266994,6.603613,6.5799212,6.568638,6.555849,6.5478725,6.538825,6.530445,6.52162,6.5122485,6.5048304,6.4961834,6.489213,6.4814014,6.4765706,6.471305,6.4685574,6.464568,6.4617763,6.45759,6.454439,6.450119,6.446541,6.4405746,6.4349127,6.428705,6.4239893,6.420469,6.417774,6.4147286,6.4123325,6.4116335,6.410734,6.409707,6.4075637,6.4054117,6.403332,6.402674,6.40014,6.397393,6.3962793,6.397303,6.398607,6.4005647,6.4037895,6.408904,6.417952,6.4274898,6.433865,6.439213,6.442836,6.4488277,6.4490805,6.4731746,6.496598,6.5930667,6.6849265
13.878823,18.354813,21.745907,24.15586,24.318893,24.721579,24.746475,24.827833,24.82657,24.824265,24.8076,24.798462,24.80679,24.830921,24.871262,24.90382,24.943785,24.97222,24.994738,24.999468,24.996176,24.986593,24.971098,24.957289,24.935919,24.918331,24.900476,24.888512,24.873299,24.859682,24.845713,24.832218,24.819649,24.808907,24.801764,24.80084,24.805555,24.814093,24.82076,24.828465,24.832752,24.835962,24.835922,24.83158,24.824541,24.813854,24.802755,24.788101,24.7717,24.75102,24.724373,24.6953,24.656332,24.621227,24.57134,24.528606,24.470114,24.426836,24.37047,24.333925,24.281736,24.24542,24.195065,24.160074,24.112772,24.07694,24.029882,23.984465,23.918076,23.843283,23.760956,23.67249,23.601433,23.506086,23.412888,23.293257,23.217566,23.072277,22.933556,22.755867,22.647045,22.48924,22.377682,22.207691,22.082882,21.967989,21.925884,21.903126,21.918034,21.934975,21.947851,21.956259,21.917332,21.848152,21.714922,21.589725,21.423801,21.31802,21.137373,20.989817,20.776886,20.633324,20.1322,19.50505,18.089355,16.452827,13.871229,11.396613,8.623575,6.74727,5.807084,5.659659,5.499161,5.4903426,5.4901047,5.525713,5.555058,5.607912,5.653379,5.7087355,5.7405167,5.7842093,5.813638,5.86203,5.9106913,6.006809,6.145857,6.438267,6.7764134,7.149266,7.416435,7.528575,7.5326934,7.526784,7.5001755,7.4848833,7.464869,7.448289,7.443704,7.455437,7.456863,7.4474225,7.438473,7.4336653,7.4249024,7.416239,7.4029174,7.3882318,7.3690586,7.3449883,7.313923,7.2769823,7.242562,7.2081585,7.1860914,7.16223,7.144191,7.126152,7.1175275,7.107875,7.1027484,7.095344,7.0902925,7.0837436,7.079311,7.0727434,7.0673213,7.060703,7.0555143,7.0506954,7.047003,7.043637,7.040388,7.037587,7.034611,7.032678,7.029956,7.027781,7.024466,7.021937,7.018404,7.015969,7.013591,7.012888,7.014505,7.017559,7.0201993,7.0219555,7.024844,7.0257916,7.0248384,7.018359,7.010729,6.9922056,6.969296,6.9417143,6.9284763,6.8983035,6.868795,6.8115525,6.7600927,6.703694,6.67525,6.640341,6.621112,6.599002,6.5865912,6.572288,6.562202,6.5506096,6.5401287,6.5301504,6.5203776,6.5128703,6.5043154,6.4973717,6.489545,6.484627,6.4793863,6.4767647,6.47297,6.470325,6.466435,6.4635634,6.4596686,6.456445,6.450889,6.445527,6.4396734,6.4352016,6.431843,6.429212,6.4262066,6.423819,6.42314,6.4221954,6.421078,6.4188085,6.416582,6.4143357,6.4135036,6.4109607,6.40837,6.407441,6.408498,6.4090858,6.4100413,6.412392,6.417115,6.4259562,6.436109,6.4443474,6.4508123,6.453516,6.457817,6.4583454,6.478188,6.4970684,6.571863,6.635304
16.10062,20.752113,23.319149,25.037544,24.87462,25.005262,24.971127,24.959482,24.927858,24.921776,24.92505,24.920448,24.92453,24.938345,24.963337,24.985056,25.0125,25.03242,25.047852,25.050417,25.049051,25.044416,25.035303,25.026125,25.010777,24.99734,24.984148,24.974968,24.96208,24.949694,24.937048,24.9251,24.914719,24.90579,24.899227,24.898079,24.902018,24.91018,24.916958,24.926579,24.933264,24.942406,24.948406,24.95268,24.952368,24.949947,24.945309,24.939438,24.93183,24.920826,24.907146,24.893858,24.877266,24.8616,24.842844,24.829525,24.811703,24.797754,24.78068,24.769085,24.76497,24.77059,24.790596,24.815605,24.85696,24.899292,24.969603,25.037521,25.10659,25.162487,25.216753,25.267166,25.316801,25.357555,25.376976,25.388403,25.399324,25.37773,25.335047,25.282766,25.254223,25.200634,25.154139,25.07672,25.013372,24.949362,24.917873,24.895706,24.893166,24.890108,24.883677,24.874815,24.837942,24.78595,24.697899,24.619867,24.516909,24.449924,24.338219,24.248495,24.12126,24.037424,23.727135,23.330795,22.420153,21.346085,19.917944,18.064255,14.308502,10.454105,7.593044,6.04737,5.5134296,5.569788,5.542362,5.5791783,5.5961504,5.642334,5.6896415,5.747638,5.7810025,5.826291,5.8563666,5.9040112,5.951015,6.047,6.1854615,6.4757953,6.802326,7.1347985,7.3735404,7.506901,7.5406456,7.5345745,7.502816,7.4875383,7.468167,7.4523067,7.4483585,7.4602633,7.461626,7.4519296,7.442266,7.4366374,7.426414,7.416413,7.4017696,7.3861804,7.3654723,7.340649,7.3101654,7.274957,7.2424746,7.209671,7.187717,7.16442,7.1475887,7.131034,7.123161,7.115071,7.11146,7.1051235,7.1000943,7.0939465,7.089888,7.0833907,7.077964,7.072264,7.0681105,7.063613,7.0598683,7.0567484,7.0534515,7.050222,7.046497,7.043788,7.040853,7.039296,7.0363784,7.033721,7.029868,7.027103,7.0244102,7.023577,7.0250883,7.0281215,7.0306377,7.0322914,7.035029,7.036194,7.0378304,7.0302515,7.0125265,6.9880905,6.971907,6.9512415,6.9376287,6.908164,6.8809695,6.826265,6.7760744,6.72009,6.690952,6.6564574,6.637995,6.614662,6.5999794,6.583475,6.5718265,6.5590725,6.5478992,6.5371614,6.526659,6.5184407,6.509492,6.5026765,6.4950376,6.490136,6.4849343,6.48235,6.478654,6.476104,6.4724975,6.4699526,6.4666414,6.4640274,6.459434,6.455017,6.450433,6.446702,6.443189,6.4398518,6.4363885,6.4334598,6.4323335,6.4308944,6.4294124,6.426969,6.424926,6.422411,6.4210067,6.4176493,6.4144626,6.4127507,6.4134464,6.414666,6.417044,6.4216337,6.4280868,6.437094,6.4466662,6.4549947,6.461809,6.4652143,6.469408,6.4700246,6.4851484,6.498162,6.5578203,6.6064773
17.759275,22.212248,23.734056,24.92785,24.864008,24.982456,24.952017,24.93758,24.912802,24.928812,24.955278,24.961243,24.963245,24.968029,24.978237,24.98952,25.005306,25.017538,25.027987,25.030584,25.033728,25.035482,25.034006,25.029675,25.020061,25.009844,24.999384,24.991085,24.979197,24.967642,24.95631,24.946424,24.938942,24.932177,24.926405,24.923021,24.923384,24.925066,24.926653,24.927689,24.927423,24.928694,24.930605,24.93155,24.930838,24.92785,24.923576,24.919281,24.913172,24.90273,24.886986,24.868992,24.846252,24.827642,24.802164,24.78017,24.750717,24.729366,24.701536,24.683222,24.658783,24.642942,24.622887,24.610691,24.595783,24.586626,24.575642,24.567892,24.558716,24.550688,24.542229,24.533867,24.526493,24.518797,24.512846,24.506618,24.502216,24.499498,24.500034,24.499609,24.498446,24.495995,24.493557,24.487291,24.479715,24.464964,24.44885,24.427961,24.408388,24.388401,24.368437,24.348124,24.323614,24.301102,24.273455,24.254276,24.222698,24.194204,24.155695,24.129343,24.101147,24.08832,24.067684,24.045748,23.966696,23.838873,24.090412,23.492846,20.10569,15.270414,10.287005,6.6737294,5.59375,5.668425,5.6038218,5.652537,5.6578317,5.695276,5.739501,5.7961864,5.8306203,5.8769217,5.9075265,5.9546857,6.000474,6.095246,6.232403,6.52362,6.844094,7.1465006,7.3595634,7.498983,7.546451,7.539861,7.50586,7.490711,7.4722085,7.4574456,7.454296,7.466214,7.467178,7.4568906,7.446899,7.4412575,7.429968,7.4185634,7.402708,7.3862486,7.363737,7.3378935,7.308054,7.274831,7.2446165,7.213447,7.1910095,7.1682463,7.1535625,7.1391883,7.1322083,7.1239443,7.119166,7.112032,7.1069665,7.100886,7.097223,7.0925007,7.0891733,7.085143,7.08185,7.0780826,7.0747128,7.072028,7.068935,7.0656075,7.061799,7.05932,7.056203,7.0540204,7.050544,7.047781,7.0436764,7.040666,7.0377293,7.0367928,7.038217,7.0412335,7.043682,7.045305,7.04839,7.0494437,7.0504756,7.040132,7.015439,6.9892645,6.9819746,6.967693,6.9505644,6.9189634,6.893656,6.841222,6.792334,6.7362413,6.7056675,6.670349,6.6516795,6.6267343,6.610161,6.5920453,6.579642,6.5667048,6.555667,6.5446587,6.5336466,6.524855,6.5154204,6.5084805,6.5007763,6.495813,6.4906726,6.488246,6.484644,6.4820676,6.4785643,6.4761953,6.473229,6.471016,6.467103,6.4634266,6.459913,6.456926,6.4535193,6.449842,6.4461675,6.4428053,6.4412127,6.439092,6.437055,6.434032,6.431783,6.428468,6.426124,6.4216743,6.417877,6.415424,6.415987,6.418973,6.424176,6.432322,6.441323,6.451178,6.4603114,6.4682293,6.475315,6.4804554,6.4857345,6.4866014,6.497901,6.505585,6.5565634,6.600799
18.703047,23.085897,24.087942,24.979856,24.907804,24.97393,24.932962,24.939022,24.948887,24.964956,24.976625,24.97672,24.972126,24.969461,24.971514,24.977762,24.98786,24.996101,25.002354,25.002695,25.004887,25.007591,25.007334,25.004007,24.995422,24.985826,24.976366,24.968979,24.958054,24.9475,24.937323,24.929146,24.923737,24.91945,24.915512,24.914055,24.915634,24.91859,24.920908,24.922562,24.92243,24.924109,24.926437,24.928015,24.927835,24.925598,24.922043,24.918873,24.914017,24.90494,24.890976,24.874979,24.855299,24.839685,24.818771,24.800602,24.777203,24.760782,24.7404,24.727655,24.711111,24.700754,24.68817,24.681,24.672106,24.66665,24.659834,24.65511,24.650185,24.646513,24.642796,24.639332,24.635897,24.633133,24.631844,24.631304,24.630318,24.634314,24.641485,24.648958,24.652138,24.65624,24.658571,24.659855,24.65802,24.64842,24.634296,24.614944,24.59587,24.576916,24.559244,24.541842,24.523817,24.509464,24.492779,24.481731,24.45983,24.437542,24.407627,24.387568,24.362589,24.347242,24.35553,24.382427,24.4212,24.441368,24.777426,24.526224,22.908768,19.272821,12.905598,7.275414,5.709116,5.762839,5.665,5.7265835,5.7219486,5.7500024,5.7883515,5.8415427,5.8768625,5.9242067,5.9556656,6.0028033,6.0477543,6.141991,6.277757,6.5643306,6.876916,7.1653214,7.3676457,7.5083303,7.5581374,7.5457945,7.5066657,7.491814,7.4745016,7.4602294,7.457679,7.469994,7.4709964,7.4603615,7.450161,7.444441,7.432066,7.4193225,7.4027824,7.385847,7.3609085,7.333134,7.303714,7.2724915,7.244581,7.214592,7.190233,7.1680965,7.1579204,7.1474295,7.1414347,7.129765,7.1189666,7.1089053,7.1053996,7.0995803,7.0959744,7.0958767,7.09805,7.0958514,7.091887,7.089017,7.0866933,7.0847135,7.082113,7.079126,7.0754404,7.07293,7.0695105,7.066942,7.06303,7.0600457,7.0557647,7.0527325,7.0497494,7.0487833,7.0501304,7.053071,7.0554395,7.057016,7.0612917,7.0612583,7.0535083,7.0377502,7.0201564,7.0021043,6.9950557,6.9792333,6.961184,6.9284678,6.902617,6.849052,6.799057,6.7422733,6.711833,6.6773825,6.6597505,6.634788,6.617451,6.5988812,6.586272,6.5732007,6.562165,6.551173,6.540229,6.5316453,6.522008,6.5143886,6.505972,6.5007,6.495607,6.4935713,6.4901505,6.487443,6.4838533,6.4814568,6.478418,6.4761167,6.471991,6.4681396,6.4644933,6.4617567,6.4591923,6.45653,6.453525,6.450454,6.4488425,6.4462056,6.4435887,6.439374,6.436021,6.4312315,6.4278884,6.422752,6.4190054,6.416773,6.4178867,6.422871,6.4303513,6.4402213,6.450229,6.461469,6.4717264,6.4801536,6.488216,6.49554,6.502109,6.5029707,6.5109386,6.5140986,6.55891,6.6007843
19.21194,23.542135,24.21761,24.924248,24.856527,24.913963,24.89057,24.925314,24.958052,24.966608,24.957144,24.94858,24.938082,24.930336,24.927347,24.929882,24.936125,24.942074,24.946037,24.945293,24.946445,24.948792,24.948526,24.945648,24.938011,24.929533,24.921593,24.915798,24.907104,24.898956,24.891287,24.885689,24.882458,24.880678,24.878918,24.87996,24.883287,24.88796,24.891085,24.893644,24.894047,24.89585,24.897793,24.89853,24.897526,24.894823,24.891338,24.888224,24.883791,24.875546,24.863071,24.848864,24.831625,24.818111,24.800098,24.784311,24.764378,24.750599,24.734303,24.724737,24.712263,24.70442,24.694954,24.68964,24.68332,24.679626,24.675001,24.671299,24.666197,24.660826,24.654917,24.648504,24.643055,24.63606,24.629587,24.621452,24.615583,24.608557,24.604483,24.597075,24.590784,24.581194,24.57385,24.560904,24.549122,24.531603,24.516273,24.497877,24.483438,24.470451,24.459959,24.449986,24.437658,24.426256,24.408096,24.392483,24.364758,24.340218,24.303722,24.277004,24.238953,24.212294,24.186377,24.174871,24.151274,24.117334,24.133455,23.96478,24.223356,22.291803,15.37934,8.343631,6.1500974,5.869679,5.7226615,5.8192444,5.8096647,5.8312,5.8610554,5.9078746,5.942832,5.988991,6.0195417,6.0669775,6.112905,6.2068624,6.339604,6.6162124,6.916325,7.195824,7.386491,7.5030766,7.5384374,7.5363336,7.5099797,7.494666,7.4774814,7.466441,7.464914,7.475037,7.474716,7.4643674,7.4542265,7.4483757,7.4350715,7.4210296,7.402644,7.3840938,7.357405,7.3289742,7.300139,7.270676,7.2448587,7.216311,7.191363,7.169562,7.161354,7.152649,7.14725,7.1342206,7.1207843,7.109711,7.1072664,7.1020904,7.0990024,7.1021986,7.1079297,7.1068034,7.1022987,7.100202,7.09884,7.0974464,7.0952644,7.092641,7.0890856,7.086505,7.0826745,7.079601,7.075112,7.0718265,7.067255,7.0641174,7.0610266,7.0600295,7.061359,7.064308,7.066646,7.0681868,7.0733867,7.072518,7.0575423,7.0382185,7.0291047,7.018931,7.0099015,6.9907784,6.9723907,6.938213,6.9102206,6.854707,6.804114,6.7471995,6.7172403,6.683475,6.666481,6.6425,6.6258883,6.607634,6.594884,6.581661,6.5705104,6.559601,6.5488815,6.5406528,6.53099,6.522824,6.5138116,6.5082626,6.5033245,6.5018187,6.4987173,6.4959416,6.4922395,6.489707,6.486431,6.483873,6.4792676,6.474985,6.4709015,6.4681945,6.4663587,6.46468,6.4622984,6.459524,6.4579444,6.4548883,6.451776,6.4464564,6.4420085,6.4359446,6.4318767,6.426352,6.422811,6.4211316,6.422973,6.4292827,6.437902,6.4482465,6.4583354,6.4703903,6.4815054,6.490097,6.4987516,6.5076084,6.5155973,6.517298,6.524013,6.5250206,6.565367,6.605476
